"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","MI010","MI020","MI025","MI026","MI030","MI040","MI045","MI046","MI050","MI051","MI052","MI053","MI054","MI055","MI056","MI057","MI058","MI060","MI065","MI066","MI075","MI076","MI085","MI086","MI090","MI095","MI100","MI110","MI111","MI112","MI113","MI114","MI120","MI121","MI122","MI123","MI124","MI125","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2008","EE",34523,"1","2008","16",2016,2002,0,0,,,,,,,,0,0,0,0,0,,0,,0,14,0,,0,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","511.29","2","NA","2","2","1","2","4","1","3","2","1","NA","NA","60.84","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","2","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",34538,"1","2008","33",2919,1954,0,0,,,,,,,,0,0,0,0,0,,0,,0,21,0,,944,"NA","3","NA","2","NA","NA","1","1","1","1","1","1","1","1","4","1597.79","2","NA","2","2","2","2","4","1","6","2","1","NA","NA","81.81","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","2","NA","2","NA","2","2","1","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",34543,"1","2008","22",3863,3045,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,818,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","766.94","2","NA","2","2","2","2","1","1","2","2","1","NA","NA","118.24","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","1","2","NA","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",34577,"1","2008","19",2925,2916,0,0,,,,,,,,0,0,0,0,0,,2,,0,0,0,,10,"NA","NA","NA","3","NA","NA","1","1","1","1","1","2","1","2","4","958.67","2","NA","2","2","2","2","4","1","5","2","1","NA","NA","67.43","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","1","2","NA","NA","2","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",34607,"2","2008","17",5742,3994,0,0,,,,,,,,0,0,0,0,0,,0,,0,2,774,,972,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","575.2","2","2","2","2","1","1","4","1","3","2","1","NA","NA","98.1","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","2","2","NA","2","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",34663,"1","2008","36",3573,2287,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1286,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1917.35","3","NA","2","2","2","1","1","1","4","2","1","NA","NA","143.42","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","2","NA","2","NA","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","1",1,,,,,,
"2008","EE",34668,"1","2008","21",14002,13282,0,0,,,,,,,,0,0,0,0,0,,0,,0,721,0,,0,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1278.23","2","2","2","2","2","2","2","1","4","2","1","NA","NA","597.25","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","1","2","1","NA","2","2","NA","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",34712,"2","2008","11",13430,16111,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-2680,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","4","1597.79","2","2","2","2","2","2","4","1","4","2","1","NA","NA","76.25","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","NA","2","2","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",34770,"1","2008","13",4328,3342,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,987,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","958.67","3","2","2","2","2","1","4","1","2","2","1","NA","NA","286.77","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","1","2","2","2","NA","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",34799,"2","2008","20",1890,1865,0,0,,,,,,,,0,0,0,0,0,,0,,0,25,0,,0,"NA","NA","NA","3","NA","NA","1","1","1","1","1","3","1","1","4","639.12","2","NA","2","2","2","2","3","1","4","2","1","NA","NA","91.14","NA","1","NA","1","2","2","NA","NA","2","NA","NA","NA","2","NA","NA","2","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",34810,"1","2008","11",2404,2392,0,0,,,,,,,,0,0,0,0,0,,0,,0,12,0,,0,"NA","NA","NA","2","NA","3","1","1","1","1","1","1","2","1","5","319.56","3","NA","2","2","2","2","4","1","5","2","1","NA","NA","62.31","NA","1","NA","3","1","2","NA","NA","1","NA","NA","NA","1","2","1","NA","NA","2","2","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","1","2","NA","NA","NA","1",1,,,,,,
"2008","EE",34838,"1","2008","18",1969,1957,0,0,,,,,,,,0,0,0,38,0,,0,,0,0,0,,12,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","2","2","958.67","1","3","2","2","2","2","1","1","4","2","1","NA","NA","98.42","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","1","NA","NA","2","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","1","2","NA","NA","NA","1","1",1,,,,,,
"2008","EE",34844,"1","2008","14",26096,25447,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,649,"NA","NA","NA","3","NA","NA","1","2","2","1","1","1","1","2","4","319.56","1","NA","2","1","1","2","3","1","4","2","1","127.82","NA","173.07","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","2","2","NA","2","2","NA","NA","NA","NA","NA","NA","1","NA","3","1","NA","NA","NA","NA","1","2","NA","NA","2","NA","1",1,,,,,,
"2008","EE",34878,"2","2008","32",9,-15,0,0,,,,,,,,0,0,0,0,0,,9,,0,0,0,,24,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1278.23","2","2","2","2","2","2","4","1","2","2","1","NA","NA","86.28","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","2","2","NA","1","2","2","2","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",34879,"2","2008","8",8694,6525,0,0,,,,,,,,0,0,0,0,0,,0,,0,2168,0,,0,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1278.23","3","NA","2","2","2","2","4","1","2","2","1","NA","NA","158.5","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","NA","NA","2","2","2","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",34913,"2","2008","16",4425,4200,0,0,,,,,,,,0,0,0,0,0,,0,,0,1,0,,224,"NA","3","NA","3","NA","3","2","1","1","1","1","2","1","2","3","1278.23","1","NA","2","2","2","1","1","1","4","2","1","63.91","NA","86.28","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","1","NA","1","1","2","2","NA","2","NA","2","NA","NA","NA","NA","1","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",34952,"2","2008","18",5589,4416,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,431,,742,"NA","NA","NA","3","NA","3","1","1","2","1","1","1","1","1","3","1278.23","3","2","2","2","2","2","1","1","5","2","1","NA","NA","159.46","NA","1","NA","3","1","2","NA","NA","1","NA","NA","NA","1","2","2","1","2","2","2","1","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",34956,"1","2008","34",2796,2792,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3,"NA","NA","NA","3","NA","NA","2","1","2","1","1","1","1","3","4","511.29","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","89.48","NA","1","NA","1","2","NA","NA","NA","1","NA","NA","NA","2","2","NA","NA","2","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",34964,"1","2008","17",4694,4670,0,0,,,,,,,,0,0,0,0,0,,0,,0,1,0,,23,"NA","NA","NA","1","NA","3","1","1","1","1","1","1","1","1","4","1278.23","3","NA","2","2","2","2","1","1","2","1","1","NA","NA","255.65","NA","3","NA","1","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",34968,"1","2008","23",2944,2266,0,0,,,,,,,,0,0,0,0,0,,1,,0,678,0,,0,"NA","NA","NA","NA","NA","NA","2","2","1","1","1","1","1","3","3","383.47","2","NA","2","2","1","1","4","1","5","2","1","NA","NA","23.65","NA","1","NA","3","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","2","2","1","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",34976,"1","2008","16",15378,14060,0,0,,,,,,,,0,0,0,0,0,,1,,0,1319,0,,0,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","1597.79","3","NA","2","1","1","2","4","1","3","2","1","NA","NA","113.95","NA","3","NA","1","1","2","NA","NA","1","2","NA","NA","2","2","NA","1","2","2","2","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",34978,"2","2008","7",3621,2584,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1036,"NA","1","NA","3","NA","3","1","1","1","1","1","1","1","2","3","1278.23","2","NA","2","2","1","2","3","1","3","1","1","NA","NA","190.39","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","1","NA","NA","NA","2","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","1",1,,,,,,
"2008","EE",35023,"1","2008","8",24331,22877,0,0,,,,,,,,0,0,10022,0,0,,2,,0,17,0,,1437,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","5112.93","3","2","2","2","2","2","4","1","6","2","1","NA","NA","202.6","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","2","2","1","2","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35037,"2","2008","21",1181,939,0,0,,,,,,,,0,0,0,0,0,,0,,0,242,0,,0,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","3","415.43","1","2","2","2","2","2","4","1","2","2","1","NA","NA","84.36","NA","1","NA","1","1","NA","NA","NA","1","NA","NA","NA","2","NA","NA","NA","2","2","NA","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35048,"3","2008","22",2768,2716,0,0,,,,,,,,0,0,0,0,0,,3,,0,52,0,,0,"NA","NA","NA","3","NA","3","1","1","2","1","1","1","1","3","4","1917.35","2","2","2","2","2","2","1","1","2","2","1","NA","NA","100.34","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","1","NA","1","NA","NA","2","2","2","2","2","2","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35049,"2","2008","22",2951,2938,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,13,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","1","3","958.67","2","2","2","2","2","2","1","1","2","2","1","NA","NA","93.57","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","2","2","1","NA","NA","2","2","2","2","1","1","NA","NA","NA","NA","NA","2","4","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35052,"1","2008","14",3089,3072,0,0,,,,,,,,0,0,0,0,0,,2,,0,0,0,,17,"NA","NA","NA","3","NA","NA","1","1","1","3","1","2","1","3","4","319.56","1","NA","2","1","2","2","1","1","1","1","1","NA","NA","287.28","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","2","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35108,"2","2008","17",10301,7838,0,0,,,,,,,,0,0,0,0,0,,0,,0,2464,0,,0,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","3","575.2","3","3","2","2","2","1","1","1","3","2","1","NA","NA","98.1","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","2","2","2","NA","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35114,"2","2008","21",2884,2884,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,0,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","2","1","4","383.47","3","NA","2","2","2","2","4","1","3","2","1","NA","NA","33.87","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","1","2","NA","2","2","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35124,"2","2008","16",9674,2881,0,0,,,,,,,,0,0,0,0,0,,0,,0,163,0,,6630,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","1","4","958.67","2","3","2","2","2","2","3","1","3","2","1","NA","NA","258.59","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","1","1","2","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","1","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35168,"2","2008","13",7374,5456,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1919,"NA","3","NA","1","NA","NA","2","1","1","1","1","1","2","1","3","639.12","2","NA","2","2","2","2","4","1","2","2","1","NA","NA","47.36","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","1","2","NA","NA","NA","NA","2","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35211,"1","2008","21",1646,1621,0,0,,,,,,,,0,0,0,0,0,,0,,0,24,0,,0,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","3","3","958.67","2","2","2","2","1","2","4","1","2","2","1","NA","NA","104.5","NA","3","NA","1","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35219,"2","2008","21",3367,1837,0,0,,,,,,,,0,0,0,0,0,,1,,0,1530,0,,0,"NA","NA","NA","3","NA","3","1","2","2","1","1","1","1","1","4","1278.23","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","98.1","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","2","2","2","2","2","2","2","NA","2","2","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35236,"2","2008","20",2670,2664,0,0,,,,,,,,0,0,0,0,0,,0,,0,6,0,,0,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","3","4","1917.35","2","NA","2","1","2","2","4","1","1","2","1","NA","NA","120.15","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35302,"1","2008","23",3262,2756,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,505,"NA","NA","NA","3","NA","NA","1","1","1","1","1","3","1","2","4","958.67","3","1","2","2","2","2","1","1","4","2","1","NA","NA","93.31","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","2","2","2","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35324,"1","2008","14",2956,2931,0,0,,,,,,,,0,0,0,0,0,,0,,0,24,0,,0,"NA","NA","NA","3","NA","NA","2","1","1","1","1","2","1","1","3","958.67","2","NA","2","2","2","2","3","1","2","2","1","NA","NA","253.73","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","2","NA","1","NA","2","2","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","2","NA","NA","NA","2","1",1,,,,,,
"2008","EE",35393,"1","2008","15",10477,10300,0,0,,,,,,,,0,0,0,0,0,,0,,0,1,0,,175,"NA","NA","NA","1","NA","3","1","1","2","1","1","1","1","1","3","1597.79","3","2","2","2","1","2","3","1","3","2","1","NA","NA","100.98","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","NA","1","1","NA","2","2","2","2","2","NA","NA","NA","NA","NA","NA","1","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35394,"2","2008","28",1909,1909,0,0,,,,,,,,0,0,0,0,0,,2,,0,0,0,,0,"NA","2","NA","3","NA","NA","2","1","1","1","1","1","1","1","3","639.12","2","3","2","2","2","2","4","1","3","2","1","NA","NA","73.5","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","2","2","NA","2","2","2","2","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35395,"2","2008","9",2678,2677,0,0,,,,,,,,0,0,0,0,0,,8,,0,1,0,,0,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","958.67","3","1","2","2","2","2","4","1","4","2","1","NA","NA","92.67","NA","1","NA","3","1","2","NA","NA","1","NA","NA","NA","2","1","2","NA","2","2","2","NA","2","2","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35402,"1","2008","8",2517,2501,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,16,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1278.23","3","NA","2","1","2","2","4","1","1","1","1","NA","NA","44.74","NA","1","NA","1","1","1","NA","NA","2","NA","NA","NA","1","1","NA","1","2","NA","2","2","1","2","NA","NA","2","NA","NA","NA","2","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35406,"2","2008","19",7945,5630,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,2315,,0,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","4","2236.91","1","NA","2","2","2","2","1","1","2","2","1","NA","NA","356.18","NA","1","NA","3","1","2","NA","NA","1","2","NA","NA","1","2","2","NA","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","4","2","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35421,"1","2008","18",2696,2686,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,10,"NA","NA","NA","3","NA","3","1","1","2","1","1","1","1","1","3","1278.23","2","NA","2","1","2","2","4","1","3","2","1","NA","NA","181.51","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","1","2","NA","NA","2","2","NA","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35435,"1","2008","9",5476,4306,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1170,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","4","1278.23","3","3","2","2","2","2","4","1","4","2","1","NA","NA","141.24","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","1","2","2","2","2","2","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35469,"2","2008","8",2991,1858,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1133,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","4","511.29","2","NA","2","2","1","2","4","1","2","2","1","NA","NA","43.14","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","1","NA","NA","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","1","NA","NA","1","NA","2","1",1,,,,,,
"2008","EE",35489,"1","2008","14",3057,3010,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,48,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1278.23","1","NA","2","2","2","1","3","1","1","2","1","NA","NA","171.47","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","1","2","1","2","NA","NA","2","2","NA","2","NA","NA","NA","NA","NA","NA","1","1","2","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35576,"2","2008","11",2995,2993,0,0,,,,,,,,0,0,0,0,0,,0,,0,1,0,,0,"NA","NA","NA","3","NA","NA","2","1","2","1","1","1","1","2","1","NA","1","2","2","2","1","2","4","1","3","2","1","NA","NA","152.75","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","1","2","NA","NA","2","2","2","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35644,"1","2008","20",8345,7337,0,0,,,,,,,,0,0,0,0,0,,0,,0,1007,0,,0,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1278.23","3","2","2","2","2","2","4","1","3","2","1","NA","NA","79.89","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","1","2","2","1","2","NA","2","2","2","2","NA","NA","NA","NA","NA","NA","2","4","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35649,"1","2008","10",3017,2995,0,0,,,,,,,,0,0,0,0,0,,0,,0,22,0,,0,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","1789.53","3","1","2","1","2","2","1","3","6","2","1","NA","NA","49.21","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","1","2","1","NA","NA","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35698,"1","2008","22",1733,1727,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","1","3","639.12","2","NA","2","1","2","2","4","4","2","2","1","NA","NA","146.36","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","2","NA","1","NA","2","2","NA","2","NA","2","NA","NA","2","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35729,"1","2008","17",24997,24965,0,0,,,,,,,,0,0,0,0,0,,0,,0,2,0,,30,"NA","NA","NA","2","NA","3","1","1","1","1","1","1","1","1","2","1022.59","2","2","2","2","2","2","1","1","4","2","1","NA","NA","147","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","2","1","2","2","2","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35768,"1","2008","26",21882,21335,0,0,,,,,,,,0,0,0,0,0,,2,,0,547,0,,0,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1597.79","3","2","2","2","2","2","4","1","3","2","1","NA","NA","253.54","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","1","2","1","NA","NA","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35784,"2","2008","14",3245,3032,0,0,,,,,,,,0,0,0,0,0,,0,,0,2,0,,212,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","2","4","383.47","1","NA","2","2","2","2","4","2","2","1","1","NA","NA","85.64","NA","1","NA","3","2","2","NA","NA","2","NA","NA","NA","2","2","NA","2","NA","2","NA","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",35795,"1","2008","16",3235,3228,0,0,,,,,,,,0,0,0,0,0,,0,,0,7,0,,0,"NA","3","NA","3","NA","NA","1","1","1","1","1","2","1","3","3","958.67","2","3","1","2","2","2","4","1","2","2","1","NA","NA","89.48","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","2","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","3","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","1",1,,,,,,
