"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH080","HH081","HH090","HH091","HA010","HA020","HA030","HA040","HA050","HA060","HA070","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010","R_HA030","R_HA040","R_HA050","R_HA060","R_HA070"
"2010","EE",7147,"1","2010","4",3549,3521,0,0,,,,,,,,,0,0,0,0,0,,1,,0,27,0,,0,,"NA","NA","NA","3","NA","3","1","1","1","1","1","3","1","2","3","287.6","2","NA","2","2","2","2","4","NA","NA","2","2","1","NA","NA","80.21","87.11","NA","1","NA","3","NA","1","NA","422302","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7180,"1","2010","31",3311,3307,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4,,"NA","NA","NA","3","NA","3","2","1","1","1","1","3","1","1","5","351.51","3","NA","2","2","2","1","1","1","NA","5","1","1","NA","NA","52.22","0","NA","1","NA","1","NA","NA","129501","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7231,"1","2010","14",3152,3149,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2,0,,0,,"NA","NA","NA","3","NA","NA","2","2","1","1","1","1","1","1","4","1597.79","2","NA","2","1","1","2","3","1","NA","1","1","1","NA","NA","87.56","0","NA","1","NA","1","2","1","30001","187302","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7233,"1","2010","15",3759,3709,0,0,,,,,,,,,0,0,0,0,0,,0,,0,50,0,,0,,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","3","2","958.67","3","NA","2","2","2","2","4","1","NA","2","2","1","NA","NA","44.42","0","NA","3","NA","1","1","1","380203","NA","6","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7257,"1","2010","13",5386,4295,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1091,,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","4","639.12","2","2","2","2","2","2","4","1","NA","6","1","1","NA","NA","111.85","0","NA","1","NA","1","1","1","576501","131302","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7285,"2","2010","10",3193,3160,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,32,,"NA","NA","NA","3","NA","NA","2","1","1","1","1","3","1","3","3","1278.23","1","2","2","2","2","2","4","1","NA","3","2","1","NA","NA","61.8","0","NA","3","NA","1","3","1","426802","387402","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7302,"2","2010","10",1533,202,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1331,0,,0,,"NA","3","NA","3","NA","2","1","1","1","1","1","1","1","1","1","1278.23","2","3","2","2","2","2","4","1","NA","2","2","1","NA","NA","208.67","53.05","NA","1","NA","1","2","1","57801","457502","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7320,"2","2010","23",390,375,0,0,,,,,,,,,0,0,0,0,0,,0,,0,3,0,,11,,"NA","3","NA","3","NA","NA","1","2","2","1","1","1","1","1","4","639.12","3","2","2","2","2","2","4","1","NA","3","2","1","NA","NA","57.2","0","NA","1","NA","1","2","1","48101","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7351,"1","2010","23",3549,433,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3115,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","319.56","3","NA","2","2","2","2","4","1","NA","2","2","1","NA","NA","246.64","173.26","NA","1","NA","1","1","1","405201","405202","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7466,"1","2010","17",6592,6557,0,0,,,,,,,,,0,0,0,0,0,,0,,0,35,0,,0,,"NA","NA","NA","3","NA","NA","2","1","2","1","1","3","1","1","3","958.67","1","NA","2","2","2","2","4","1","NA","3","1","1","NA","NA","44.74","0","NA","1","NA","1","NA","1","186301","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7473,"1","2010","13",1188,662,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,526,,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","2","5","766.94","3","NA","2","2","1","1","NA","1","NA","5","2","1","NA","NA","78.16","0","NA","1","NA","1","1","1","141502","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7483,"1","2010","26",9316,8726,0,0,,,,,,,,,0,0,0,0,0,,3,,0,590,0,,0,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","958.67","1","2","2","2","2","2","4","2","NA","3","2","1","NA","NA","366.41","0","NA","1","NA","1","2","1","20701","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7495,"2","2010","22",3270,1962,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1308,0,,0,,"NA","NA","NA","3","NA","3","2","1","2","1","1","3","1","1","3","383.47","2","NA","2","2","2","2","1","4","NA","4","2","1","22.37","NA","120.79","0","NA","3","NA","1","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7497,"2","2010","28",6081,4029,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2052,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","1150.41","2","2","2","2","2","2","4","1","NA","6","2","1","NA","NA","296.42","107.95","NA","1","NA","1","1","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7500,"1","2010","8",2952,2992,0,0,,,,,,,,,0,0,0,0,81,,1,,0,32,0,,-73,,"NA","NA","NA","1","NA","3","2","1","2","1","1","1","1","1","3","1469.97","2","NA","2","2","2","2","4","1","NA","6","2","1","NA","NA","194.61","91.97","NA","1","NA","1","1","1","369201","625802","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7521,"2","2010","13",5711,3648,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2063,0,,0,,"NA","NA","NA","3","NA","3","1","1","2","1","1","1","1","1","3","575.2","2","NA","1","2","2","2","4","1","NA","4","2","1","NA","NA","229.12","0","NA","1","NA","1","2","1","509301","175702","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7530,"1","2010","16",3246,3245,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2,,"NA","3","NA","3","NA","2","2","1","2","1","1","3","1","1","4","1661.7","2","2","2","2","2","2","1","1","NA","2","1","1","NA","NA","239.8","0","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7537,"1","2010","22",1782,1779,0,0,,,,,,,,,0,0,0,0,0,,4,,0,0,0,,3,,"NA","3","NA","3","NA","3","1","1","2","1","3","1","1","2","4","1278.23","2","NA","2","1","2","2","1","2","NA","2","2","1","NA","NA","170.77","0","NA","1","NA","1","1","1","468801","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7557,"1","2010","10",3218,3210,0,0,,,,,,,,,0,0,0,0,0,,1,,0,3,0,,6,,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","4","2236.91","2","3","2","2","2","2","4","1","NA","5","2","1","NA","NA","110.76","0","NA","1","NA","1","1","1","444801","78601","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7583,"2","2010","32",2883,2835,0,0,,,,,,,,,0,0,0,0,0,,0,,0,48,0,,0,,"NA","NA","NA","2","NA","3","2","1","1","1","1","1","1","3","4","1278.23","1","NA","2","2","2","2","NA","1","NA","4","1","1","NA","NA","120.79","0","NA","1","NA","1","1","1","NA","404602","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7623,"1","2010","34",3087,3012,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,75,,"NA","NA","NA","2","NA","3","2","1","1","1","1","1","1","1","3","543.25","2","NA","2","2","2","NA","2","1","NA","4","2","1","NA","NA","83.47","0","NA","3","NA","1","1","1","148601","286202","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7628,"1","2010","17",23121,19603,0,0,,,,,,,,,0,0,0,0,0,,0,,0,4,0,,3514,,"NA","NA","NA","3","NA","3","1","2","2","1","1","1","1","1","3","1917.35","2","NA","2","2","2","1","3","1","NA","2","2","1","159.78","NA","111.85","0","NA","1","NA","1","2","1","134401","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7635,"1","2010","23",16454,14624,0,0,,,,,,,,,0,0,0,0,0,,0,,0,33,0,,1797,,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","3","3","894.76","2","NA","2","2","1","2","1","1","NA","2","2","1","NA","NA","74.78","0","NA","1","NA","3","2","NA","231901","91602","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7642,"1","2010","14",9010,7828,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1182,0,,0,,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","1","5","1278.23","3","2","2","2","2","2","1","1","NA","1","2","1","NA","NA","181.64","0","NA","1","NA","1","NA","NA","451301","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7665,"1","2010","7",3735,3707,0,0,,,,,,,,,0,0,0,0,700,,1,,0,0,0,,27,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1278.23","2","3","2","2","2","2","3","1","NA","2","2","1","287.6","NA","354.71","0","NA","1","NA","1","2","1","189301","265802","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7670,"1","2010","12",3105,1809,0,0,,,,,,,,,0,0,0,0,0,,1,,0,53,0,,1244,,"NA","3","NA","3","NA","3","2","2","2","1","1","1","1","2","1","639.12","1","NA","2","2","2","2","4","4","NA","4","2","1","NA","NA","152.75","74.14","NA","1","NA","1","1","1","555801","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7674,"1","2010","19",5093,5091,0,0,,,,,,,,,0,0,0,0,0,,3,,0,0,0,,2,,"NA","NA","NA","2","NA","2","1","1","2","1","1","1","1","1","3","1917.35","3","2","2","2","2","2","4","1","NA","4","2","1","85","NA","263.25","0","NA","1","NA","1","3","1","627401","55901","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7722,"2","2010","10",4080,4067,0,0,,,,,,,,,0,0,0,0,0,,0,,0,13,0,,0,,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","3","319.56","2","NA","2","2","2","2","4","1","NA","3","1","1","NA","NA","44.55","0","NA","1","NA","3","NA","1","566505","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7754,"1","2010","18",2502,2495,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7,,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","2","1278.23","1","NA","2","2","2","2","3","1","NA","4","2","1","NA","NA","294.12","135.94","NA","1","NA","1","2","1","397201","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7874,"2","2010","14",3090,3090,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,0,,0,,"NA","NA","NA","2","NA","NA","1","1","1","1","1","3","1","2","1","447.38","1","NA","2","2","2","1","4","1","NA","3","2","1","NA","NA","92.03","0","NA","1","NA","1","2","1","263601","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7898,"1","2010","18",31516,27877,0,0,,,,,,,,,0,0,0,2909,11634,,0,,0,11,0,,3627,,"NA","NA","NA","3","NA","3","1","1","2","1","1","1","1","1","4","3195.58","2","3","2","2","2","1","2","1","NA","6","1","1","NA","NA","180.23","229.19","NA","1","NA","1","2","1","321701","321702","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7920,"2","2010","10",4187,3868,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,318,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","2","5","958.67","1","NA","2","2","2","2","2","1","NA","2","2","1","NA","NA","152.75","0","NA","1","NA","1","2","1","516401","336302","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7925,"2","2010","31",3710,3709,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1,,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","3","958.67","3","2","2","2","2","2","4","1","NA","3","1","1","NA","NA","122.52","0","NA","1","NA","1","1","1","33401","131302","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7930,"2","2010","20",6231,3474,0,0,,,,,,,,,0,0,0,0,0,,3,,0,378,0,,2378,,"NA","NA","NA","3","NA","3","1","1","2","1","1","1","1","3","5","1278.23","1","2","2","2","2","2","2","1","NA","2","1","1","NA","NA","116.96","0","NA","1","NA","1","1","1","542202","NA","7","NA","NA","1",1,,,,,,,,,,,
"2010","EE",7998,"1","2010","12",8971,10821,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-1850,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","958.67","2","NA","2","2","1","1","1","1","NA","3","2","1","NA","NA","129.1","101.75","NA","1","NA","1","1","1","457501","444802","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8007,"2","2010","22",5207,4223,0,0,,,,,,,,,0,0,0,0,0,,0,,0,454,0,,531,,"NA","3","NA","2","NA","NA","1","1","1","1","1","1","1","1","1","766.94","2","3","2","2","2","2","1","1","NA","2","2","1","NA","NA","121.69","0","NA","3","NA","1","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8008,"1","2010","13",4850,4519,0,0,,,,,,,,,0,0,0,0,0,,0,,0,3,0,,328,,"NA","NA","NA","2","NA","3","2","2","1","1","1","1","1","3","3","958.67","1","2","2","2","2","2","4","1","NA","4","1","1","31.96","NA","138.94","119.2","NA","1","NA","1","1","1","368601","509302","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8016,"2","2010","13",4809,4476,0,0,,,,,,,,,0,0,0,0,0,,3,,0,0,0,,333,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","2","1917.35","1","2","2","2","2","1","1","1","NA","3","2","1","NA","NA","341.93","241.52","NA","1","NA","1","1","1","457501","410602","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8029,"1","2010","20",3555,2921,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,634,,"NA","NA","NA","3","NA","3","1","1","1","1","1","3","1","3","3","479.34","2","1","2","2","2","1","1","1","NA","3","2","2","NA","NA","79.89","0","NA","1","NA","1","2","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8056,"2","2010","33",2977,2540,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,438,,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","1","4","766.94","2","2","1","2","2","1","1","1","NA","2","2","1","NA","NA","87.88","0","NA","1","NA","1","2","1","336301","264501","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8060,"1","2010","17",3532,3383,0,0,,,,,,,,,0,0,0,0,0,,0,,0,11,138,,0,,"NA","3","NA","2","NA","2","1","1","1","1","1","1","1","1","2","703.03","2","2","2","2","2","2","1","1","NA","4","1","1","NA","NA","57.84","37.58","NA","1","NA","1","2","1","NA","497501","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8159,"2","2010","18",4393,4343,0,0,,,,,,,,,0,0,0,0,0,,0,,0,50,0,,0,,"NA","3","NA","NA","NA","NA","1","1","2","1","1","1","1","1","3","958.67","3","NA","2","2","2","2","4","1","NA","2","2","1","NA","NA","129.1","0","NA","1","NA","1","2","NA","NA","471602","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8165,"2","2010","23",2712,2678,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,19,,14,,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","2","3","3","958.67","2","3","1","2","2","2","4","1","NA","2","1","1","NA","NA","70.3","0","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8166,"1","2010","20",2720,2318,0,0,,,,,,,,,0,0,0,0,0,,5,,0,402,0,,0,,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","2","5","1278.23","1","2","2","2","2","2","4","1","NA","2","2","1","NA","NA","99.06","0","NA","1","NA","1","1","1","NA","469902","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8167,"1","2010","51",3452,3451,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,0,,"NA","3","NA","3","NA","NA","2","1","2","1","1","3","1","2","4","639.12","2","NA","2","2","2","2","4","1","NA","2","1","1","NA","NA","114.21","0","NA","1","NA","1","NA","1","230401","495502","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8175,"1","2010","44",5750,4635,0,0,,,,,,,,,0,0,0,0,0,,0,,0,4,0,,1111,,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","1","4","1597.79","2","NA","2","2","2","1","4","1","NA","4","2","1","NA","NA","190.39","0","NA","3","NA","1","1","1","439101","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8186,"2","2010","18",2959,2923,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,35,,"NA","3","NA","3","NA","NA","1","1","1","1","1","2","1","2","3","703.03","1","NA","2","2","2","1","1","1","NA","3","2","1","NA","NA","317.45","0","NA","1","NA","1","NA","1","NA","239002","7","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8209,"1","2010","21",10555,10170,0,0,,,,,,,,,0,0,0,0,0,,0,,0,384,0,,0,,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","3","1597.79","2","3","2","2","2","2","4","1","NA","6","2","1","NA","NA","129.1","174.22","NA","1","NA","1","2","1","457501","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8224,"1","2010","18",8956,7291,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1665,0,,0,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1150.41","2","NA","2","2","1","2","3","1","NA","2","2","1","NA","NA","624.8","155.05","NA","1","NA","1","1","1","383801","432002","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8265,"1","2010","22",3245,3241,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,0,,4,,"NA","NA","NA","1","NA","NA","1","2","1","1","1","1","1","1","5","1597.79","2","NA","2","2","2","1","4","1","NA","2","2","1","NA","NA","93.95","0","NA","1","NA","1","NA","NA","414401","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8284,"1","2010","12",4460,4431,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,29,,"NA","NA","NA","3","NA","NA","1","1","2","1","1","3","1","3","1","766.94","3","NA","2","2","2","2","1","1","NA","2","1","1","NA","NA","69.66","0","NA","1","NA","1","1","NA","384302","390702","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8290,"1","2010","18",4310,4279,0,0,,,,,,,,,0,0,0,0,0,,3,,0,0,0,,32,,"NA","NA","NA","3","NA","NA","2","1","2","1","1","3","1","1","1","766.94","3","2","2","2","2","2","4","2","NA","2","2","1","NA","NA","190.58","0","NA","1","NA","1","2","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8297,"1","2010","18",0,-2213,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2213,0,,0,,"NA","NA","NA","3","NA","3","1","1","2","1","1","1","1","3","4","1022.59","3","NA","2","2","2","2","4","1","NA","2","2","1","NA","NA","123.99","164.51","NA","1","NA","1","1","1","451301","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8366,"2","2010","22",10002,9438,0,0,,,,,,,,,0,0,0,0,0,,0,,0,564,0,,0,,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","2","3","1406.06","2","3","2","2","2","2","4","1","NA","3","2","1","NA","NA","365.89","0","NA","1","NA","1","1","1","91002","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8376,"2","2010","29",12337,12333,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1278.23","1","3","2","2","2","2","3","1","NA","6","2","1","NA","NA","183.43","0","NA","1","NA","1","1","1","321701","321702","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8390,"1","2010","5",3024,3024,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,0,,"NA","NA","NA","2","NA","3","1","1","1","1","1","1","1","2","4","766.94","2","NA","1","2","2","2","4","4","NA","3","2","1","191.73","NA","199.53","0","NA","1","NA","1","2","1","124202","385901","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8436,"1","2010","17",9202,7791,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1411,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","2","639.12","1","2","2","2","2","1","4","1","NA","5","2","1","NA","NA","116.96","0","NA","1","NA","1","2","1","225301","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8446,"2","2010","14",11169,11104,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,65,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","2","4","958.67","2","NA","2","2","2","2","4","1","NA","2","2","1","NA","NA","63.91","0","NA","1","NA","1","NA","NA","285101","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8470,"1","2010","14",7701,1212,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,2612,,3877,,"NA","2","NA","3","NA","3","1","1","1","1","1","1","1","1","4","703.03","2","NA","2","2","2","2","3","1","NA","5","2","1","NA","NA","459.97","0","NA","1","NA","1","1","1","330401","444802","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8476,"2","2010","19",2640,2605,0,0,,,,,,,,,0,0,0,0,0,,0,,0,35,0,,0,,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","3","1","958.67","2","NA","2","1","2","2","4","4","NA","2","2","1","NA","NA","153.39","0","NA","1","NA","1","NA","1","NA","323401","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8478,"1","2010","12",4598,4573,0,0,,,,,,,,,0,0,0,0,0,,49,,0,25,0,,0,,"NA","NA","NA","2","NA","3","2","1","2","1","1","1","1","2","3","958.67","1","1","2","2","2","2","4","1","NA","3","1","1","274.82","NA","114.79","0","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8530,"1","2010","18",2958,2944,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,13,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","1469.97","1","3","2","2","2","2","1","4","NA","1","2","1","NA","NA","209.57","0","NA","1","NA","1","2","1","341401","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8538,"2","2010","13",3471,3470,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2,0,,0,,"NA","NA","NA","3","NA","3","1","1","2","1","1","1","1","1","2","766.94","1","3","2","2","2","2","4","1","NA","3","2","1","NA","NA","255.65","237.3","NA","1","NA","1","2","1","294204","478501","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8544,"1","2010","20",3133,3095,0,0,,,,,,,,,0,0,0,0,0,,0,,0,38,0,,0,,"NA","NA","NA","3","NA","3","1","1","2","2","1","1","1","1","3","639.12","2","NA","2","2","2","2","1","1","NA","3","1","1","NA","NA","239.67","0","NA","1","NA","1","1","NA","81801","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8545,"2","2010","22",7336,3845,0,0,,,,,,,,,0,0,0,0,0,,0,,0,3491,0,,0,,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","1","2","639.12","2","NA","2","2","2","2","3","1","NA","2","2","1","NA","NA","79.76","0","NA","1","NA","1","1","NA","132802","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8562,"2","2010","18",0,-2106,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2106,0,,0,,"NA","NA","NA","3","NA","NA","2","1","2","1","1","1","1","3","4","319.56","1","3","2","2","2","2","1","1","NA","2","2","1","NA","NA","113.12","0","NA","1","NA","1","2","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8568,"1","2010","20",5388,5362,0,0,,,,,,,,,0,0,0,0,378,,0,,0,2,0,,24,,"NA","NA","NA","3","NA","NA","2","1","2","1","1","3","1","2","3","1917.35","2","NA","2","1","2","2","4","4","NA","3","2","1","63.91","NA","153.52","0","NA","3","NA","1","1","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8590,"1","2010","12",3758,3750,0,0,,,,,,,,,0,0,0,0,0,,2,,0,8,0,,0,,"NA","NA","NA","3","NA","NA","2","1","2","1","1","3","1","2","3","1086.5","2","NA","2","2","2","1","1","1","NA","2","2","1","NA","NA","91.71","0","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8683,"1","2010","4",2764,1471,0,0,,,,,,,,,0,0,0,0,0,,0,,0,159,0,,1134,,"NA","NA","NA","3","NA","3","2","1","2","1","1","3","1","2","2","1278.23","2","2","2","1","2","2","4","4","NA","3","1","1","NA","NA","92.16","0","NA","1","NA","1","2","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8710,"1","2010","10",2870,2864,0,0,,,,,,,,,0,0,0,0,0,,3,,0,3,1,,2,,"NA","NA","NA","3","NA","3","1","1","2","1","1","1","1","1","3","958.67","2","2","2","2","2","1","4","1","NA","6","2","1","NA","NA","92.03","0","NA","1","NA","1","2","1","555801","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8712,"1","2010","26",8587,7130,0,0,,,,,,,,,0,0,0,0,0,,0,,0,10,1446,,0,,"NA","NA","NA","3","NA","2","1","1","1","1","1","1","1","1","2","2236.91","2","NA","2","2","2","2","2","1","NA","2","2","1","NA","NA","161.44","0","NA","1","NA","1","1","1","81901","371201","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8730,"1","2010","17",8982,8350,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,632,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","703.03","2","NA","2","2","2","1","4","1","NA","2","2","1","NA","NA","447.38","631.57","NA","1","NA","1","1","1","293201","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8741,"1","2010","9",3634,3627,0,0,,,,,,,,,0,0,0,0,0,,0,,0,7,0,,0,,"NA","NA","NA","3","NA","NA","1","2","1","1","1","1","1","1","4","1917.35","3","3","2","2","2","1","4","1","NA","3","2","1","NA","NA","322.75","0","NA","1","NA","1","1","1","NA","462002","NA","NA","NA","1",1,,,,,,,,,,,
"2010","EE",8759,"2","2010","35",9280,8839,0,0,,,,,,,,,0,0,0,0,0,,0,,0,441,0,,0,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1278.23","3","2","2","1","2","2","4","1","NA","1","2","2","NA","NA","246.64","141.76","NA","1","NA","1","1","NA","383801","309101","NA","NA","NA","1",1,,,,,,,,,,,
