"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY031G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX030","PX040","PY021G","PY030G","PX020","PX050","PX010","PL110","PL111"
"2008","EE",245331,123.100758853288,"NA","2","2008","16","2",1958,"2","5","3","EE","2","NA","5","1","NA","NA","NA","NA","3","2","NA","12","10","NA","NA","12","1","2","2","NA","NA","21","6","3","6","6","6","1","6","6","6","1","1","1","4","1","3","2","NA","2","NA",0,0,0,5525,0,1,0,0,118,0,0,0,0,0,0,0,1,24533,"1",0,1502,49,"6","1","c+d+e","q"
"2008","EE",245781,123.100758853288,"NA","2","2008","6","4",1949,"1","1","3","EE","2","NA","5","1","NA","NA","NA","NA","3","3","40","12","0","NA","4","12","1","2","2","1","NA","15","1","3","1","5","1","1","1","6","6","6","1","1","2","2","3","2","NA","2","NA",174,0,0,3478,0,1,0,0,0,0,0,0,0,0,0,0,1,24578,"1",0,0,58,"7","1","k","r-u"
"2008","EE",245971,123.100758853288,"NA","2","2008","23","3",1950,"1","2","3","EE","2","2","3","6","NA","2","NA","NA","3","7","NA","0","0","NA","NA","NA","NA","2","NA","NA","NA","NA","3","7","3","7","8","3","3","8","7","7","8","7","3","1","3","2","NA","2","NA",0,0,82,0,0,1,0,0,11,0,0,0,0,0,1610,0,1,24597,"1",0,0,57,"1","1","g","NA"
"2008","EE",246061,123.100758853288,"NA","1","2008","19","2",1928,"2","4","3","EE","2","NA","2","5","NA","1","2","NA","3","7","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","23","6","6","6","6","2","6","6","6","1","NA","6","6","5","1","2","2","NA","2","NA",0,192,59,0,0,1,0,0,0,0,0,3000,0,0,0,0,1,24606,"1",0,3298,79,"6","1","","NA"
"2008","EE",246621,123.100758853288,"NA","1","2008","17","1",1932,"2","4","2","EE","2","NA","2","5","NA","1","2","NA","3","8","NA","6","0","NA","NA","NA","1","2","NA","NA","NA","20","6","6","1","1","6","6","6","8","8","2","6","6","3","1","1","2","NA","2","1",0,0,82,0,0,1,0,0,3,0,0,2975,0,0,0,0,1,24662,"1",0,0,75,"1","1","","NA"
"2008","EE",246651,123.100758853288,"NA","1","2008","11","4",1954,"1","2","1","EE","2","NA","3","1","NA","NA","NA","NA","3","8","40","12","4","NA","NA","11","1","2","2","NA","NA","19","1","1","1","1","1","1","1","1","1","1","1","5","2","2","3","1","NA","2","NA",64,0,0,7181,0,1,0,0,3,0,0,0,0,0,0,0,1,24665,"1",0,2734,53,"6","1","c+d+e","b-e"
"2008","EE",247221,123.100758853288,"NA","1","2008","7","2",1973,"1","2","3","EE","1","NA","3","1","NA","NA","NA","NA","3","7","40","12","0","2","NA","13","1","2","1","NA","NA","17","1","1","1","1","1","1","1","1","1","1","5","1","2","2","3","1","NA","2","NA",0,0,19,9745,79,1,0,0,4,0,0,0,0,0,0,0,1,24722,"1",0,1271,34,"7","1","o+p+q","f"
"2008","EE",247611,123.100758853288,"NA","1","2008","6","1",1982,"1","1","3","EE","2","2","1","3","NA","2","2","NA","3","9","NA","0","1","NA","NA","NA","NA","2","NA","NA","NA","25","7","5","7","7","7","7","9","3","7","8","7","7","4","2","3","2","NA","2","NA",447,0,132,0,0,1,0,0,21,0,0,0,0,0,0,0,1,24761,"1",0,6772,25,"1","1","","NA"
"2008","EE",247631,123.100758853288,"NA","1","2008","24","2",1932,"2","4","2","Other","2","NA","5","5","NA","1","NA","NA","3","5","48","12","0","NA","NA","NA","1","2","2","NA","NA","18","3","1","6","1","1","1","6","1","1","NA","1","6","2","2","1","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,3186,0,0,0,0,1,24763,"1",0,3214,75,"1","1","g","NA"
"2008","EE",247731,123.100758853288,"NA","1","2008","7","2",1927,"2","4","3","Other","2","NA","3","5","NA","NA","NA","NA","3","3","40","12","0","NA","NA","9","NA","1","NA","NA","NA","20","1","1","1","1","1","1","6","6","1","1","1","5","2","2","3","2","2","2","NA",509,0,215,0,0,1,0,0,79,0,0,3930,0,0,0,0,1,24773,"1",0,0,80,"7","1","","NA"
"2008","EE",247861,123.100758853288,"NA","1","2008","22","4",1967,"2","1","1","EE","2","NA","3","2","NA","1","NA","NA","3","8","NA","0","0","NA","NA","NA","1","2","2","NA","NA","19","6","3","6","6","6","6","6","6","6","7","1","6","3","1","1","2","NA","2","NA",0,0,0,2742,0,1,0,0,14,0,0,0,0,0,0,0,1,24786,"1",0,0,40,"6","1","","f"
"2008","EE",248161,123.100758853288,"NA","1","2008","34","3",1955,"1","2","3","EE","2","NA","3","1","NA","NA","NA","NA","3","7","40","5","0","NA","NA","13","1","2","2","NA","NA","20","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,17,21940,0,1,0,0,115,0,0,0,0,210,0,0,1,24816,"1",0,1617,52,"5","1","g","a"
"2008","EE",248411,123.100758853288,"NA","2","2008","20","2",1959,"2","2","1","EE","2","NA","3","1","NA","1","NA","NA","3","9","40","0","5","NA","NA","NA","1","2","NA","NA","NA","20","6","6","6","1","6","6","6","1","6","6","6","9","4","2","2","2","NA","2","1",0,0,6,2991,0,1,0,0,24,0,0,0,0,0,0,0,1,24841,"1",0,1197,48,"7","1","","h"
"2008","EE",248421,123.100758853288,"NA","2","2008","20","4",1968,"1","2","1","EE","2","NA","3","1","NA","NA","NA","NA","3","7","42","12","0","NA","NA","1","1","2","2","1","NA","24","1","1","1","1","1","1","1","1","3","1","1","1","NA","2","3","2","NA","2","NA",0,0,0,14432,437,1,0,0,0,0,0,0,0,1533,0,0,1,24842,"1",0,1869,39,"7","1","l","a"
"2008","EE",248611,123.100758853288,"NA","1","2008","16","2",1928,"2","4","1","EE","2","NA","2","5","NA","1","2","NA","3","9","NA","0","0","NA","NA","13","1","2","NA","NA","NA","15","8","6","6","6","6","6","6","6","6","6","8","6","4","1","3","2","NA","2","NA",38,0,0,0,0,1,0,0,9,0,0,2609,0,0,0,0,1,24861,"1",0,710,79,"1","1","","NA"
"2008","EE",248621,123.100758853288,"NA","1","2008","8","1",1988,"1","1","3","Other","2","NA","2","4","NA","2","NA","NA","NA",,"40","0","0","NA","NA","13","1","NA","NA","7","NA","NA","5","5","7","8","7","8","7","8","2","8","8","7","2","2","3","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24862,"1",0,2037,19,"1","1","","NA"
"2008","EE",248791,123.100758853288,"NA","1","2008","9","3",1980,"1","1","2","EE","2","NA","5","1","NA","NA","NA","NA","3","3","40","12","0","NA","NA","12","1","2","2","NA","NA","27","1","1","1","1","1","1","1","1","1","1","1","1","1","2","3","2","NA","2","NA",0,0,7,12531,0,1,0,0,0,0,0,0,0,463,0,0,1,24879,"1",0,3149,27,"1","1","o+p+q","o"
"2008","EE",249041,123.100758853288,"NA","1","2008","5","1",1955,"1","2","1","EE","2","NA","3","1","NA","NA","2","NA","2","8","40","12","0","NA","NA","NA","1","2","NA","NA","6","19","1","1","1","3","6","1","1","1","1","1","1","1","3","2","3","2","NA","2","NA",0,0,43,4589,0,1,0,0,7,0,0,0,0,0,0,0,1,24904,"1",0,3886,52,"NA","1","g","h"
"2008","EE",249161,123.100758853288,"NA","1","2008","19","1",1930,"1","2","1","EE","2","NA","3","5","NA","1","NA","NA","3","8","40","0","0","NA","NA","13","1","2","NA","NA","NA","19","6","6","6","6","8","6","8","6","6","6","8","6","3","2","2","1","NA","2","NA",0,0,73,0,0,1,0,0,3,0,0,2671,0,0,0,0,1,24916,"1",0,1869,77,"1","1","","NA"
"2008","EE",249611,123.100758853288,"NA","2","2008","10","3",1937,"2","2","3","EE","2","NA","2","5","NA","NA","NA","NA","3","8","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","22","7","6","6","6","6","6","6","1","6","6","2","7","4","2","2","2","NA","2","NA",0,0,0,0,0,1,0,0,26,0,0,2407,0,0,0,0,1,24961,"1",0,1337,70,"6","1","","NA"
"2008","EE",249771,123.100758853288,"NA","1","2008","23","2",1954,"2","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","3","40","12","0","NA","NA","11","1","1","2","NA","NA","24","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","NA","1","NA",383,0,0,11067,0,1,0,0,100,0,0,0,0,0,0,0,1,24977,"1",0,3812,53,"1","1","f","q"
"2008","EE",249951,123.100758853288,"NA","1","2008","14","3",1959,"1","2","3","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","NA","7","NA","2","2","NA","NA","21","1","1","1","1","1","3","1","1","1","1","1","1","2","2","2","2","NA","2","NA",0,0,172,12423,465,1,2802,0,0,0,0,0,0,0,0,0,1,24995,"1",0,1869,48,"8","1","l","p"
"2008","EE",249971,123.100758853288,"NA","1","2008","14","2",1966,"1","5","3","EE","2","NA","3","3","NA","NA","NA","NA","3","6","40","12","0","NA","NA","11","1","2","2","NA","NA","18","1","1","1","1","1","1","2","1","1","1","1","1","NA","2","3","2","NA","2","NA",0,0,0,5219,3171,1,0,0,0,0,0,0,0,0,0,0,1,24997,"1",0,0,41,"7","1","g","NA"
"2008","EE",250211,123.100758853288,"NA","2","2008","14","1",1958,"2","1","1","EE","2","NA","3","1","NA","NA","NA","NA","2","9","42","12","0","NA","NA","NA","1","2","NA","NA","NA","16","5","6","1","2","1","8","6","1","5","6","1","2","3","2","2","2","NA","2","NA",0,0,0,4031,0,1,0,0,6,0,0,0,0,0,0,0,1,25021,"1",0,684,49,"1","1","","b-e"
"2008","EE",250521,123.100758853288,"NA","2","2008","19","4",1930,"2","4","3","EE","2","NA","3","5","NA","NA","2","NA","3","2","40","12","0","NA","NA","NA","1","2","NA","NA","NA","18","1","1","6","1","1","1","1","6","5","1","1","1","3","2","3","2","NA","2","NA",0,0,88,0,0,1,0,0,71,0,0,3525,0,0,0,0,1,25052,"1",0,0,77,"6","1","c+d+e","NA"
"2008","EE",250551,123.100758853288,"NA","1","2008","14","3",1935,"2","4","2","EE","2","NA","3","5","NA","1","2","NA","3","9","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","15","6","6","8","6","6","6","6","6","1","6","8","6","2","1","2","2","NA","2","NA",0,767,0,0,0,1,0,0,0,0,0,2702,0,0,0,0,1,25055,"1",0,1869,72,"1","1","","NA"
"2008","EE",251291,123.100758853288,"NA","2","2008","15","1",1927,"1","1","1","EE","2","NA","1","5","NA","NA","2","NA","NA","9","NA","0","0","NA","NA","NA","NA","NA","NA","NA","3","NA","5","7","8","7","5","8","8","3","3","8","7","3","2","2","3","2","NA","2","NA",1425,0,0,1259,0,1,0,0,0,0,0,406,0,91,0,0,1,25129,"1",0,4558,80,"7","1","","NA"
"2008","EE",251401,123.100758853288,"NA","2","2008","14","3",1983,"2","1","2","EE","2","NA","4","8","NA","1","2","NA","3","9","NA","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","7","7","8","7","7","7","7","7","7","7","7","7","NA","2","2","2","NA","2","NA",0,0,58,0,0,1,383,0,0,0,0,0,0,0,0,0,1,25140,"1",0,0,24,"7","1","","NA"
"2008","EE",251691,123.100758853288,"NA","1","2008","10","4",1939,"2","2","3","EE","2","NA","2","5","NA","1","NA","NA","3","4","45","0","0","NA","NA","NA","1","2","1","NA","NA","18","6","NA","6","6","6","6","6","8","6","1","6","6","3","1","3","2","NA","2","1",0,0,0,0,0,1,0,0,48,0,0,3069,0,0,0,0,1,25169,"1",0,3742,68,"7","1","","NA"
"2008","EE",251901,123.100758853288,"NA","1","2008","4","3",1937,"1","5","3","Other","2","NA","3","5","NA","NA","2","NA","3","7","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","17","6","6","6","1","1","8","6","6","6","6","6","6","3","2","3","2","NA","2","NA",0,0,138,0,0,1,0,0,3,0,0,2982,0,0,0,0,1,25190,"1",0,5345,70,"7","1","","NA"
"2008","EE",252051,123.100758853288,"NA","2","2008","15","3",1944,"2","2","1","EE","2","NA","2","5","NA","1","2","NA","3","9","35","0","4","NA","NA","NA","1","1","NA","NA","NA","14","NA","6","6","1","6","6","8","8","6","8","6","6","5","1","2","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,2500,0,0,0,0,1,25205,"1",0,0,63,"1","1","","NA"
"2008","EE",252641,123.100758853288,"NA","1","2008","11","3",1927,"2","4","1","Other","2","NA","1","5","NA","1","NA","NA","3","8","NA","2","12","NA","NA","NA","1","2","NA","NA","NA","21","7","8","6","6","6","1","6","2","6","6","6","6","4","1","1","2","NA","2","NA",64,0,0,1746,0,1,0,0,0,0,0,1146,0,0,0,0,1,25264,"1",0,1533,80,"1","1","","NA"
"2008","EE",252831,123.100758853288,"NA","1","2008","25","2",1929,"2","4","3","EE","2","NA","2","5","NA","NA","NA","NA","3","3","40","0","2","1","NA","13","1","2","1","NA","NA","18","2","8","1","3","1","6","2","1","1","2","1","1","2","2","3","2","NA","2","1",0,0,0,0,0,1,0,0,0,0,0,5045,0,0,0,0,1,25283,"1",0,2878,78,"1","1","m","NA"
"2008","EE",252961,123.100758853288,"NA","1","2008","17","2",1958,"1","1","3","EE","2","5","3","1","NA","NA","NA","NA","3","9","50","12","0","NA","NA","12","1","2","1","NA","NA","19","1","1","1","1","1","1","1","1","1","1","1","1","3","2","3","2","NA","2","NA",0,0,47,20381,0,1,0,0,0,0,0,0,0,0,0,0,1,25296,"1",0,2219,49,"1","1","c+d+e","f"
"2008","EE",252981,123.100758853288,"NA","2","2008","26","1",1986,"2","1","2","EE","1","5","3","8","NA","NA","NA","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","7","7","5","7","3","5","7","7","8","8","7","2","2","1","2","NA","2","NA",0,0,0,0,0,1,0,0,44,0,0,0,0,0,0,0,1,25298,"1",0,2820,21,"6","1","f","NA"
"2008","EE",253071,123.100758853288,"NA","2","2008","10","4",1927,"2","4","3","EE","2","NA","3","5","NA","NA","NA","NA","3","4","NA","12","0","NA","NA","11","1","2","1","NA","NA","20","1","1","1","1","7","1","6","3","6","6","6","1","4","1","1","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,3118,0,0,0,0,1,25307,"1",0,3477,80,"1","1","f","NA"
"2008","EE",253131,123.100758853288,"NA","1","2008","12","4",1986,"1","1","1","EE","2","NA","3","7","NA","NA","2","NA","3",,"NA","0","0","NA","NA","NA","1","1","NA","NA","NA","15","1","8","6","6","6","7","8","4","6","8","6","6","3","NA","2","2","NA","2","NA",0,0,20,3096,0,1,0,0,0,0,0,0,0,0,0,0,1,25313,"1",0,2247,21,"7","1","","NA"
"2008","EE",253161,123.100758853288,"NA","2","2008","4","3",1961,"1","5","1","EE","2","NA","3","1","NA","NA","NA","NA","3","6","40","12","0","NA","NA","13","1","2","2","NA","NA","18","1","3","1","3","1","1","1","1","1","1","3","2","2","2","3","2","NA","2","NA",0,0,8,36005,0,1,0,0,0,0,0,0,0,0,6513,0,1,25316,"1",0,0,46,"1","1","m","a"
"2008","EE",253481,123.100758853288,"NA","2","2008","12","4",1967,"2","2","1","EE","2","NA","5","1","NA","1","2","NA","3","3","30","3","4","NA","NA","2","1","2","2","NA","10","21","6","6","1","1","1","6","1","1","6","1","8","6","3","1","2","1","NA","2","1",0,0,0,3130,0,1,0,0,0,0,0,0,0,0,0,0,1,25348,"1",0,0,40,"1","1","","q"
"2008","EE",253811,123.100758853288,"NA","1","2008","6","1",1936,"2","2","3","Other","2","NA","4","5","NA","1","2","NA","3","2","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","18","6","6","6","6","6","6","6","6","6","6","1","6","3","1","1","2","NA","2","NA",0,0,55,0,0,1,0,0,58,0,0,2604,0,0,0,0,1,25381,"1",0,1129,71,"1","1","k","NA"
"2008","EE",253851,123.100758853288,"NA","1","2008","9","3",1974,"2","2","3","EE","2","5","2","3","NA","2","2","NA","NA","6","NA","3","5","NA","NA","NA","1","NA","NA","NA","10","NA","7","8","7","7","7","7","7","7","6","7","8","8","1","2","3","2","NA","2","NA",0,0,198,0,0,1,0,0,102,0,0,0,0,0,0,0,1,25385,"1",0,0,33,"1","1","","NA"
"2008","EE",254191,123.100758853288,"NA","2","2008","9","2",1937,"1","5","3","EE","2","NA","5","2","NA","NA","2","NA","2","3","40","12","0","NA","NA","13","1","2","2","NA","3","17","1","6","1","1","1","1","1","6","1","2","6","1","2","1","2","1","NA","2","NA",281,0,2,2012,0,1,0,0,0,0,0,1961,0,0,0,0,1,25419,"1",0,2453,70,"7","1","c+d+e","b-e"
"2008","EE",254221,123.100758853288,"NA","1","2008","8","1",1935,"2","2","3","EE","2","NA","3","5","NA","1","2","NA","3","5","NA","0","0","NA","NA","NA","1","2","2","NA","NA","22","6","6","6","1","6","6","6","6","8","6","6","6","3","1","1","2","4","2","NA",0,0,0,0,0,1,0,0,0,0,0,3060,0,0,0,0,1,25422,"1",0,5125,72,"7","1","","NA"
"2008","EE",254231,123.100758853288,"NA","2","2008","7","3",1960,"2","1","3","EE","2","NA","4","1","NA","1","NA","NA","3","4","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","18","6","6","1","6","6","6","1","1","8","2","7","6","2","1","3","2","NA","2","1",0,0,63,3010,0,1,0,0,68,0,0,0,0,0,0,0,1,25423,"1",0,2345,47,"1","1","","g"
"2008","EE",254281,123.100758853288,"NA","1","2008","19","2",1982,"1","1","3","EE","2","5","2","2","NA","NA","NA","NA","3","9","45","12","0","6","NA","NA","1","2","1","NA","NA","20","1","1","1","1","3","1","NA","1","1","1","1","1","3","2","3","2","NA","2","NA",0,0,2,26874,0,1,0,0,126,0,0,0,0,0,0,0,1,25428,"1",0,989,25,"7","1","f","f"
"2008","EE",254301,123.100758853288,"NA","1","2008","15","4",1940,"2","2","3","Other","2","NA","5","2","NA","1","2","NA","3","2","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","15","8","1","6","6","6","6","6","6","6","6","1","5","3","1","1","2","NA","1","NA",0,0,0,1175,0,1,0,0,0,0,0,1609,0,0,0,0,1,25430,"1",0,0,67,"7","1","","p"
"2008","EE",254341,123.100758853288,"NA","1","2008","10","3",1978,"2","2","3","Other","2","5","3","1","NA","NA","NA","NA","3","5","40","12","0","NA","5","11","1","2","2","1","NA","18","1","1","1","1","7","1","6","1","1","1","1","1","2","2","3","2","NA","2","1",0,0,2,5438,0,1,0,0,92,0,0,0,0,280,0,0,1,25434,"1",0,1041,29,"NA","1","","q"
"2008","EE",254601,123.100758853288,"NA","2","2008","9","3",1964,"2","1","2","EE","2","NA","5","1","NA","NA","NA","NA","3","3","40","12","0","NA","NA","12","1","1","2","NA","NA","18","1","1","1","1","1","1","1","1","1","1","3","1","NA","2","2","2","NA","2","NA",0,0,0,11671,0,1,0,0,78,0,0,0,0,0,0,0,1,25460,"1",0,2453,43,"6","1","c+d+e","g"
"2008","EE",254681,123.100758853288,"NA","1","2008","14","3",1927,"2","4","3","EE","2","NA","5","5","NA","NA","NA","NA","3","2","20","12","0","NA","NA","13","1","2","2","NA","NA","16","1","1","1","5","1","1","1","1","1","6","1","7","3","2","3","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,3195,0,0,0,0,1,25468,"1",0,735,80,"1","1","c+d+e","NA"
"2008","EE",254951,123.100758853288,"NA","1","2008","8","2",1951,"1","2","1","EE","2","NA","3","1","NA","NA","NA","NA","3","8","24","12","0","NA","NA","13","1","2","2","NA","NA","18","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","NA","2","NA",0,0,0,9287,0,1,0,0,266,0,0,0,0,0,0,0,1,25495,"1",0,1802,56,"1","1","m","b-e"
"2008","EE",254961,123.100758853288,"NA","2","2008","8","4",1983,"1","1","1","EE","2","NA","3","4","NA","2","2","NA","3",,"NA","0","0","NA","NA","NA","1","2","NA","NA","10","NA","8","7","7","5","7","7","8","2","5","8","7","7","2","2","2","2","NA","2","NA",0,0,63,0,0,1,0,0,0,0,0,0,0,0,0,0,1,25496,"1",0,0,24,"1","1","","NA"
"2008","EE",255081,123.100758853288,"NA","1","2008","7","1",1927,"1","2","3","EE","2","NA","5","5","NA","1","2","NA","3","0 - 1","NA","0","0","NA","1","NA","1","1","NA","NA","NA","21","6","6","6","6","6","6","6","6","6","6","2","6","3","2","3","1","2","2","NA",0,0,0,0,0,1,0,0,5,0,0,2829,0,0,0,0,1,25508,"1",0,38,80,"1","1","","NA"
"2008","EE",255421,123.100758853288,"NA","2","2008","7","4",1970,"2","1","3","EE","2","NA","3","1","NA","NA","NA","NA","3","8","40","6","0","NA","4","NA","1","2","2","1","2","21","1","1","1","1","1","3","1","6","6","1","1","1","4","2","3","2","NA","2","NA",0,0,0,5024,0,1,0,0,27,0,0,0,0,0,0,0,1,25542,"1",0,0,37,"1","1","c+d+e","a"
"2008","EE",255561,123.100758853288,"NA","1","2008","16","3",1952,"2","2","3","EE","2","5","5","8","NA","2","1","NA","3","2","NA","0","0","NA","NA","8","NA","NA","NA","NA","NA","19","5","3","7","8","7","8","8","7","8","8","7","7","2","2","3","2","1","2","NA",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,25556,"1",0,2407,55,"1","1","","NA"
"2008","EE",255651,123.100758853288,"NA","2","2008","8","3",1967,"2","2","3","Other","2","NA","3","6","NA","1","2","NA","3","0 - 1","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","18","6","6","6","2","6","6","6","6","6","6","6","6","4","1","1","2","NA","2","NA",0,0,78,0,0,1,0,0,42,0,0,0,0,0,1810,0,1,25565,"1",0,1365,40,"6","1","","NA"
"2008","EE",255801,123.100758853288,"NA","1","2008","5","1",1980,"1","1","3","Other","2","NA","3","1","NA","NA","NA","NA","3","8","40","12","0","NA","NA","13","1","1","2","NA","1","18","3","1","1","1","1","1","1","1","1","1","NA","1","NA","1","3","2","NA","2","1",0,383,0,10332,42,1,0,0,0,0,0,0,0,0,0,0,1,25580,"1",0,3354,27,"1","1","l","b-e"
"2008","EE",256001,123.100758853288,"NA","2","2008","14","3",1927,"1","2","3","EE","2","NA","1","5","NA","1","2","NA","NA",,"40","0","0","NA","NA","NA","1","NA","NA","NA","NA","NA","6","7","6","6","6","6","6","6","6","8","6","6","3","2","2","2","NA","1","NA",0,0,7,0,0,1,959,0,72,0,0,2986,0,0,0,0,1,25600,"1",0,4476,80,"7","1","","NA"
"2008","EE",256481,123.100758853288,"NA","1","2008","23","3",1931,"2","4","3","EE","2","NA","1","5","NA","1","NA","NA","3","9","NA","0","0","NA","NA","13","1","2","NA","NA","NA","18","6","6","6","1","1","6","1","6","1","2","1","1","2","1","1","2","NA","2","NA",0,0,0,0,0,1,0,0,61,0,0,4156,0,0,0,0,1,25648,"1",0,0,76,"8","1","","NA"
"2008","EE",256621,123.100758853288,"NA","1","2008","7","1",1967,"2","2","1","EE","2","NA","3","1","NA","NA","2","NA","3","3","40","12","0","NA","NA","13","1","2","NA","NA","NA","21","1","6","1","1","6","6","6","8","1","1","1","1","2","1","1","2","1","2","NA",0,0,155,5109,0,1,0,0,0,0,0,0,0,0,0,0,1,25662,"1",0,1041,40,"6","1","a+b","f"
"2008","EE",256641,123.100758853288,"NA","1","2008","12","2",1933,"2","4","1","EE","2","NA","5","5","NA","1","2","NA","3","0 - 1","NA","0","0","NA","4","NA","1","2","NA","NA","NA","16","6","6","6","6","8","2","6","8","6","6","6","6","3","1","3","2","NA","2","NA",0,0,48,0,0,1,0,0,0,0,0,2680,0,0,0,0,1,25664,"1",0,5371,74,"7","1","","NA"
"2008","EE",256851,123.100758853288,"NA","2","2008","7","1",1947,"1","2","2","EE","2","NA","2","6","NA","1","2","NA","3","9","NA","2","0","NA","NA","NA","1","2","NA","NA","NA","21","6","6","6","6","6","6","8","1","2","6","8","8","2","1","2","2","NA","2","NA",0,0,5,0,0,1,0,0,79,0,0,0,0,0,2277,0,1,25685,"1",0,3046,60,"1","1","","NA"
"2008","EE",257081,123.100758853288,"NA","2","2008","29","1",1927,"1","4","3","EE","2","3","3","5","NA","2","2","NA","3",,"NA","0","0","NA","NA","NA","1","NA","NA","NA","NA","NA","8","3","7","7","3","8","8","2","8","7","8","7","2","2","3","2","NA","2","NA",0,0,34,0,0,1,0,0,0,0,0,1090,0,0,0,0,1,25708,"1",0,1642,80,"1","1","","NA"
"2008","EE",257621,123.100758853288,"NA","1","2008","5","4",1928,"2","4","1","Other","2","NA","3","5","NA","1","2","NA","2","9","40","0","0","NA","4","NA","1","2","2","NA","NA","18","6","6","6","2","6","6","6","6","1","6","6","6","NA","1","3","1","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,2511,0,0,0,0,1,25762,"1",0,0,79,"7","1","","NA"
"2008","EE",257651,123.100758853288,"NA","2","2008","12","3",1942,"2","2","3","EE","2","NA","2","5","NA","1","2","NA","3","9","NA","0","0","NA","4","NA","1","2","NA","NA","NA","18","5","6","8","5","1","6","6","6","6","6","6","6","NA","1","2","1","NA","2","NA",383,0,63,0,0,1,0,0,116,0,0,2391,0,0,0,0,1,25765,"1",0,0,65,"7","1","","NA"
"2008","EE",257931,123.100758853288,"NA","1","2008","8","2",1985,"2","1","2","EE","1","NA","3","4","NA","1","1","NA","NA",,"NA","0","0","NA","NA","NA","1","2","NA","NA","NA","NA","7","5","3","8","7","9","8","3","7","8","7","7","4","2","3","2","NA","2","NA",0,0,0,0,0,1,237,0,416,0,0,0,985,0,0,0,1,25793,"1",0,1029,22,"1","1","","NA"
