"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY100N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY090G","HY100G","HY110G","HY120G","HY130G","HY140G","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH090","MH010","MH020","MH030","MH040","MH050","MH060","MH070","MH080","MH090","MH100","MH110","MH120","MH130","MH140","MH150","MH160","HX040","HX050","HX090","HX080","HX060","HX070","HX020","HX010","HY081N","HY131N","HY081G","HY131G"
"2007","EE",11193,"2","2007","26",2824,612,0,0,,,,,,0,0,0,0,0,0,,0,2212,0,0,"NA","2","NA","1","1","1","1","1","3","1","2","5","639.12","2","2","2","2","2","2","1","1","2","2","1","NA","NA","93.31","2","2","2","1","NA","1","1","2","2","2","3","4","3","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",11209,"2","2007","11",15357,14580,0,0,,,,,,0,0,0,0,0,0,,0,5,0,772,"NA","2","2","2","1","1","1","1","1","1","1","4","2876.02","2","2","2","2","2","1","3","1","3","2","1","NA","NA","127.82","1","1","2","1","1","1","2","2","1","3","3","3","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",11229,"1","2007","23",5724,5719,0,0,,,,,,0,0,0,0,0,3358,,0,0,0,5,"NA","2","NA","2","1","2","1","1","1","1","1","4","639.12","3","NA","2","2","2","2","1","1","2","2","1","NA","NA","108.65","1","1","2","1","1","1","1","2","1","4","3","3","3","1","3","2","2","NA","1",1,,,,,,,,,,
"2007","EE",11240,"1","2007","15",6100,5046,0,0,,,,,,0,0,0,0,0,1,,0,0,0,1054,"2","2","NA","1","1","1","1","1","1","1","2","4","2556.47","1","NA","1","2","2","2","4","4","2","2","1","NA","NA","95.87","1","1","1","1","NA","1","1","2","2","3","3","3","4","2","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",11274,"2","2007","36",2179,2175,0,0,,,,,,0,0,0,0,0,2,,0,0,1,3,"NA","2","NA","1","1","1","1","1","1","1","1","4","319.56","3","2","2","2","1","2","4","1","5","1","1","NA","NA","95.87","1","1","2","1","1","1","1","2","1","3","2","4","3","NA","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",11289,"3","2007","8",6047,2780,0,0,,,,,,0,0,0,0,0,0,,0,3267,0,0,"2","2","2","1","1","1","1","1","1","1","1","3","958.67","3","NA","2","2","2","2","2","1","3","1","1","NA","NA","127.82","1","1","2","1","1","1","1","2","2","3","3","1","3","3","4","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",11297,"2","2007","24",3612,3612,0,0,,,,,,0,0,0,0,0,0,,0,0,0,0,"NA","2","2","2","1","1","1","1","3","1","1","4","383.47","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","89.48","1","1","2","2","NA","1","1","2","1","3","3","3","3","3","4","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",11304,"1","2007","21",6,-1072,0,0,,,,,,0,0,0,0,0,6,,0,1078,0,0,"NA","2","2","2","2","1","1","1","1","1","1","4","1917.35","3","NA","2","2","1","2","4","1","2","1","1","NA","NA","127.82","1","1","2","1","NA","2","1","2","1","2","3","1","3","NA","2","NA","2","5","1",1,,,,,,,,,,
"2007","EE",11327,"2","2007","19",5611,4444,0,0,,,,,,0,0,0,5080,0,0,,0,3,0,1164,"2","1","2","2","1","1","1","1","1","1","1","4","639.12","2","NA","2","1","2","2","4","2","1","2","1","NA","NA","35.79","1","1","1","1","1","2","1","2","2","1","3","4","3","3","3","3","2","NA","1",1,,,,,,,,,,
"2007","EE",11383,"2","2007","13",2220,2217,0,0,,,,,,0,0,0,0,0,0,,0,0,0,3,"NA","2","NA","1","1","1","1","1","2","1","1","5","383.47","3","NA","2","1","1","2","4","1","3","2","1","NA","NA","127.82","2","1","1","1","1","1","1","2","1","4","3","3","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",11386,"2","2007","23",2561,2560,0,0,,,,,,0,0,0,0,0,6,,0,0,0,0,"2","2","2","1","1","2","1","1","1","1","1","4","1278.23","3","2","2","2","2","2","4","4","3","2","1","NA","NA","83.4","1","1","2","1","2","1","1","2","1","3","4","2","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",11411,"2","2007","26",6726,6348,0,0,,,,,,0,0,0,0,0,0,,0,378,0,0,"NA","2","NA","1","1","1","1","1","1","1","1","4","958.67","2","2","2","1","1","2","4","1","2","2","1","NA","NA","70.37","1","1","1","1","1","1","1","2","2","3","3","4","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",11447,"2","2007","10",0,-4,0,0,,,,,,0,0,0,0,0,0,,0,4,0,0,"NA","2","2","1","2","1","1","1","3","1","3","4","958.67","2","NA","1","1","2","2","4","1","3","2","1","NA","NA","69.66","1","1","2","1","1","1","1","2","1","3","2","NA","4","NA","1","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",11509,"2","2007","21",2987,899,0,0,,,,,,0,0,0,0,0,0,,0,2088,0,0,"NA","2","2","1","1","1","1","1","1","1","1","5","1597.79","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","127.82","1","1","2","1","2","1","1","2","1","4","3","3","3","3","4","4","2","NA","1",1,,,,,,,,,,
"2007","EE",11525,"1","2007","22",2306,2284,0,0,,,,,,0,0,0,0,0,0,,0,0,0,23,"NA","1","2","2","1","2","1","1","3","1","1","3","639.12","3","NA","1","2","2","2","4","4","2","2","1","287.6","NA","57.52","1","2","1","1","1","2","1","2","2","3","3","3","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",11528,"2","2007","27",2544,2488,0,0,,,,,,0,0,0,0,0,1,,0,56,0,0,"2","2","NA","2","1","1","1","1","2","1","3","4","1278.23","3","NA","2","2","2","2","3","1","2","1","1","NA","NA","57.33","1","1","2","1","1","1","1","2","2","3","3","2","3","3","4","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",11531,"2","2007","6",23258,22351,0,0,,,,,,0,0,0,5815,0,0,,0,0,0,907,"2","2","2","1","1","1","1","1","1","1","1","3","1597.79","2","2","2","2","2","1","3","1","2","2","1","NA","NA","341.93","1","1","1","1","1","1","2","2","2","3","3","4","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",11557,"2","2007","20",2942,2938,0,0,,,,,,0,0,0,0,0,0,,0,0,0,4,"NA","2","2","2","1","2","1","1","1","1","3","3","766.94","1","NA","2","2","2","2","1","1","5","2","1","NA","NA","95.87","2","1","2","1","1","1","1","2","1","3","3","3","4","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",11562,"3","2007","42",3386,2328,0,0,,,,,,0,0,0,0,0,0,,0,26,586,446,"NA","2","2","2","1","1","1","1","1","1","1","5","766.94","3","NA","2","2","1","2","2","1","2","1","1","NA","NA","191.73","1","1","1","1","1","1","1","2","1","3","3","2","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",11566,"2","2007","31",3404,3378,0,0,,,,,,0,0,0,0,0,0,,0,1,0,26,"NA","2","NA","2","1","2","1","1","1","1","2","3","255.65","1","NA","2","2","2","2","3","1","4","1","1","51.13","NA","95.87","1","2","2","1","NA","1","1","2","1","3","4","1","3","4","3","3","2","NA","1",1,,,,,,,,,,
"2007","EE",11577,"2","2007","22",11395,10309,0,0,,,,,,0,0,0,0,0,0,,0,1085,0,0,"2","2","2","2","1","1","1","1","1","1","2","4","958.67","2","1","2","1","1","2","4","1","5","2","1","NA","NA","31.96","1","1","2","1","1","1","1","2","2","3","3","1","3","2","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",11604,"2","2007","17",33514,32591,0,0,,,,,,0,0,0,0,0,0,,0,0,699,224,"NA","2","2","1","2","1","1","1","3","1","2","4","575.2","3","2","2","2","2","2","1","3","2","1","1","NA","NA","79.89","1","1","2","1","NA","1","1","2","2","4","2","4","1","3","NA","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",11649,"2","2007","16",2526,2522,0,0,,,,,,0,0,0,0,0,0,,0,0,0,4,"2","2","2","1","1","1","1","1","1","1","1","3","639.12","2","NA","2","2","2","2","1","1","3","2","1","NA","NA","127.82","1","1","2","1","1","1","1","2","1","2","3","4","3","3","2","NA","2","1","1",1,,,,,,,,,,
"2007","EE",11657,"2","2007","11",5372,2864,0,0,,,,,,0,0,0,0,0,0,,0,14,0,2494,"2","2","2","2","1","1","1","1","1","1","1","4","1278.23","3","NA","2","2","1","2","1","2","2","2","1","NA","NA","90.24","1","1","1","1","1","1","1","2","1","3","3","3","3","3","4","NA","1","3","1",1,,,,,,,,,,
"2007","EE",11707,"2","2007","21",2764,2761,0,0,,,,,,0,0,0,0,0,0,,0,0,0,4,"NA","2","NA","1","1","1","1","1","1","1","1","3","1917.35","2","2","2","2","2","2","1","1","4","1","1","NA","NA","105.45","1","1","2","1","1","1","1","2","1","1","2","1","4","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",11721,"2","2007","8",6533,6469,0,0,,,,,,0,0,0,0,0,0,,0,64,0,0,"NA","2","2","1","1","1","1","1","1","1","1","3","958.67","3","NA","2","2","2","2","2","1","3","2","1","NA","NA","95.87","1","2","2","1","1","1","1","2","2","3","3","4","3","3","3","3","2","NA","1",1,,,,,,,,,,
"2007","EE",11723,"2","2007","21",0,-9,0,0,,,,,,0,0,0,0,0,0,,0,0,0,9,"NA","2","NA","2","1","1","1","1","2","1","1","3","1278.23","2","NA","2","2","1","2","4","1","2","1","1","NA","NA","115.04","1","1","2","1","1","1","1","2","1","3","3","3","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",11735,"2","2007","12",2333,781,0,0,,,,,,0,0,0,0,0,0,,0,0,1243,309,"NA","2","NA","2","1","1","1","1","3","1","2","4","639.12","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","115.04","1","1","2","1","1","1","1","2","2","2","3","3","3","3","3","3","1","NA","1",1,,,,,,,,,,
"2007","EE",11758,"1","2007","28",953,953,0,0,,,,,,0,0,0,0,0,0,,0,0,0,0,"NA","2","NA","1","1","1","1","1","3","1","1","4","383.47","2","NA","2","2","2","2","1","1","3","2","1","NA","NA","89.48","1","1","1","1","1","2","1","2","2","3","4","2","2","3","2","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",11789,"2","2007","10",2744,2736,0,0,,,,,,0,0,0,0,0,0,,0,0,0,8,"NA","2","NA","1","1","1","1","1","1","1","3","4","383.47","1","2","2","2","2","2","4","2","1","2","1","NA","NA","76.69","1","1","1","1","1","2","1","2","1","3","3","3","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",11805,"1","2007","14",14214,12806,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1408,"2","2","NA","1","1","1","1","1","1","1","1","4","958.67","3","3","2","2","2","1","1","1","3","2","1","NA","NA","31.96","1","1","2","1","1","1","1","2","2","2","3","3","3","NA","2","3","2","NA","1",1,,,,,,,,,,
"2007","EE",11808,"2","2007","12",4747,3565,0,0,,,,,,0,0,0,0,0,0,,0,1183,0,0,"NA","2","2","1","1","2","1","1","1","1","1","1","5112.93","2","2","2","2","2","1","3","1","2","2","1","NA","NA","83.09","1","1","1","1","1","1","2","2","2","3","3","3","2","2","3","NA","2","1","1",1,,,,,,,,,,
"2007","EE",11814,"2","2007","8",2846,936,0,0,,,,,,0,0,0,0,0,1,,0,1910,0,0,"NA","2","2","1","1","1","1","1","1","1","1","4","319.56","3","NA","2","1","1","2","2","1","2","2","1","NA","NA","127.82","1","1","1","1","1","2","1","2","1","2","4","3","3","3","3","3","1","3","1",1,,,,,,,,,,
"2007","EE",11824,"2","2007","33",45174,45173,0,0,,,,,,0,0,0,0,0,0,,0,2,0,0,"NA","2","NA","1","1","1","1","1","1","1","1","5","4473.82","2","NA","2","2","2","2","1","1","6","2","1","NA","NA","193.01","1","1","2","1","2","1","1","2","1","3","3","3","4","4","3","3","1","NA","1",1,,,,,,,,,,
"2007","EE",11873,"2","2007","24",1,-3285,0,0,,,,,,0,0,0,0,0,1,,0,3286,0,0,"NA","2","NA","2","1","2","1","1","2","1","1","2","2556.47","2","NA","2","2","2","2","4","1","1","2","1","NA","NA","76.69","1","1","2","1","1","2","1","2","2","3","3","3","3","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",11886,"1","2007","16",12300,10589,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1711,"NA","2","2","2","1","2","1","1","1","1","1","4","958.67","3","1","2","2","2","1","1","1","2","2","1","NA","NA","127.82","2","1","1","1","1","1","1","2","1","4","4","3","4","1","2","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",11933,"2","2007","24",6131,6077,0,0,,,,,,0,0,0,0,0,0,,0,16,0,37,"NA","2","2","2","1","1","1","1","3","1","1","4","319.56","3","3","2","2","1","2","4","4","2","2","1","NA","NA","51.13","1","1","2","1","NA","2","2","2","1","3","3","2","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",11991,"1","2007","12",1740,1295,0,0,,,,,,0,0,0,0,0,0,,0,444,0,0,"2","2","NA","2","1","1","1","1","1","1","1","4","1917.35","3","2","2","2","2","1","4","1","2","2","1","NA","NA","1086.5","1","1","2","1","1","1","2","2","1","4","3","3","2","3","3","NA","2","1","1",1,,,,,,,,,,
"2007","EE",12010,"2","2007","15",2985,2493,0,0,,,,,,0,0,0,0,0,0,,0,493,0,0,"NA","2","NA","2","1","2","1","1","3","1","1","4","NA","3","NA","2","2","1","1","4","1","3","1","1","NA","NA","76.69","1","1","2","1","1","1","1","2","1","4","2","2","NA","4","3","NA","1","1","1",1,,,,,,,,,,
"2007","EE",12051,"2","2007","11",2578,2571,0,0,,,,,,0,0,0,0,0,3,,0,7,0,0,"NA","2","NA","2","1","1","1","1","2","1","1","4","255.65","1","NA","2","2","2","1","1","1","1","2","1","NA","NA","78.29","1","1","2","1","1","1","1","2","1","2","3","3","2","4","3","NA","2","3","1",1,,,,,,,,,,
"2007","EE",12131,"1","2007","10",2365,2717,0,0,,,,,,0,0,0,0,0,3,,0,0,0,-352,"NA","1","NA","1","1","2","1","1","1","1","3","4","1597.79","2","NA","2","2","2","2","4","1","2","2","1","NA","NA","89.48","1","1","1","1","1","2","1","2","1","2","2","3","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",12168,"1","2007","23",11002,10748,0,0,,,,,,0,0,0,0,0,11,,0,0,0,254,"2","2","2","2","1","1","1","1","1","1","1","4","1917.35","2","2","2","2","2","2","4","1","2","2","1","NA","NA","1086.5","1","1","2","1","1","1","2","2","1","3","2","3","3","2","3","NA","1","NA","1",1,,,,,,,,,,
"2007","EE",12231,"2","2007","41",2272,2270,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2,"NA","2","NA","2","1","1","1","1","2","1","3","4","958.67","2","NA","2","2","1","2","4","4","1","2","1","NA","NA","57.52","2","1","2","1","1","1","1","2","1","3","3","3","4","2","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",12255,"3","2007","12",1916,1911,0,0,,,,,,0,0,0,0,0,0,,0,5,0,0,"1","2","NA","2","1","1","1","1","2","1","2","4","1278.23","2","NA","2","2","2","2","4","1","1","2","1","NA","NA","44.74","1","1","1","1","1","1","1","2","1","4","3","2","3","4","3","NA","1","NA","1",1,,,,,,,,,,
"2007","EE",12258,"1","2007","18",1607,1600,0,0,,,,,,0,0,0,0,0,1,,0,7,0,0,"NA","2","NA","1","1","2","1","1","3","1","1","4","156.58","3","NA","2","2","1","2","4","1","1","2","2","NA","NA","157.41","1","1","2","1","1","1","1","2","1","2","3","4","3","3","3","3","2","NA","1",1,,,,,,,,,,
"2007","EE",12260,"3","2007","34",2349,-380,0,0,,,,,,0,0,0,0,0,0,,0,2729,0,0,"NA","2","NA","2","1","1","1","1","3","1","2","4","1150.41","3","NA","2","2","2","2","4","1","1","2","1","NA","NA","127.82","1","1","1","2","NA","1","1","2","2","3","3","2","2","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",12283,"2","2007","17",6713,3627,0,0,,,,,,0,0,0,0,0,0,,0,3086,0,0,"NA","2","NA","1","1","1","1","1","1","1","1","3","639.12","2","NA","2","1","2","1","1","1","6","2","1","NA","NA","95.87","1","1","2","1","1","2","2","2","2","3","3","4","3","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",12301,"2","2007","32",958,905,0,0,,,,,,0,0,0,0,0,0,,0,53,0,0,"2","2","NA","1","1","2","1","1","1","1","1","4","511.29","2","NA","2","2","2","2","3","1","2","2","1","NA","NA","40.9","1","1","1","1","1","1","1","2","2","3","4","4","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",12333,"1","2007","8",10982,10952,0,0,,,,,,0,0,0,0,0,0,,0,0,0,30,"NA","2","2","2","1","1","1","1","1","1","1","3","1278.23","3","NA","2","2","2","2","1","1","2","2","2","NA","NA","54.32","1","1","1","1","1","1","1","2","2","3","4","3","3","3","2","NA","1","NA","1",1,,,,,,,,,,
"2007","EE",12338,"2","2007","14",2745,2739,0,0,,,,,,0,0,0,0,0,1,,0,6,0,0,"1","2","1","1","1","1","1","1","1","1","1","5","383.47","1","2","2","2","2","2","1","1","3","2","1","NA","NA","57.52","2","1","2","1","1","2","1","2","2","3","4","4","3","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",12371,"2","2007","11",2598,2589,0,0,,,,,,0,0,0,0,0,0,,0,0,0,10,"NA","2","2","2","1","2","1","1","1","1","1","1","1086.5","3","NA","2","2","2","2","1","1","2","2","2","NA","NA","44.74","1","1","1","1","1","1","1","2","1","3","3","3","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",12377,"1","2007","20",1825,-7,0,0,,,,,,0,0,0,0,0,0,,0,1833,0,0,"2","2","2","1","1","2","1","1","1","1","1","4","1278.23","3","NA","2","2","1","2","4","1","3","2","1","NA","NA","57.52","1","1","2","1","1","1","1","2","2","2","4","2","2","3","3","3","2","3","1",1,,,,,,,,,,
"2007","EE",12398,"3","2007","19",2733,2725,0,0,,,,,,0,0,0,0,0,0,,0,0,0,8,"NA","2","NA","1","1","1","1","3","1","1","1","3","447.38","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","38.35","1","2","2","1","1","2","1","2","2","2","4","NA","3","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",12404,"3","2007","21",2670,2668,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2,"NA","2","NA","2","1","1","1","1","2","1","3","5","383.47","2","NA","2","2","1","2","4","1","5","2","1","NA","NA","44.74","1","1","2","1","1","1","1","2","2","2","3","3","4","3","4","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",12421,"2","2007","36",8947,7460,0,0,,,,,,0,0,0,0,0,0,,0,91,0,1395,"2","2","NA","2","1","1","1","1","1","1","1","4","1597.79","3","2","2","2","2","2","2","4","3","1","1","NA","NA","95.87","1","1","1","1","1","2","1","2","1","3","4","1","1","3","3","NA","2","5","1",1,,,,,,,,,,
"2007","EE",12432,"1","2007","18",5784,5777,0,0,,,,,,0,0,0,0,0,6,,0,0,7,0,"NA","2","2","2","2","2","1","1","1","1","1","4","958.67","2","NA","2","1","2","2","3","1","3","1","1","NA","NA","35.79","1","1","2","1","1","1","1","2","1","1","3","4","3","1","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",12476,"2","2007","36",26434,25591,0,0,,,,,,0,0,0,0,0,0,,0,5,0,838,"NA","2","2","1","1","1","1","1","1","1","1","4","1917.35","2","3","2","2","2","1","2","1","2","2","1","NA","NA","1086.5","1","1","2","1","1","1","1","2","1","2","3","4","2","2","3","NA","1","NA","1",1,,,,,,,,,,
"2007","EE",12531,"2","2007","19",5853,5847,0,0,,,,,,0,0,0,0,0,0,,0,0,0,6,"NA","2","NA","2","1","2","1","1","2","3","1","4","703.03","2","NA","2","1","2","2","3","1","1","1","1","NA","NA","38.35","1","1","2","1","1","1","1","2","2","2","3","4","3","4","3","NA","1","NA","1",1,,,,,,,,,,
"2007","EE",12536,"1","2007","6",2544,2544,0,0,,,,,,0,0,0,0,46,0,,0,0,0,0,"2","2","2","2","1","2","1","1","1","1","3","4","511.29","2","NA","2","1","2","2","3","1","1","2","1","NA","NA","108.65","2","2","2","1","2","1","1","2","2","3","1","3","2","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",12565,"1","2007","64",16678,13973,0,0,,,,,,0,0,0,0,0,0,,0,2705,0,0,"NA","2","2","1","1","2","1","1","1","1","1","3","351.51","3","NA","2","2","1","2","4","3","3","2","1","NA","NA","127.82","1","1","2","1","1","1","1","1","1","2","3","3","3","NA","2","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",12581,"1","2007","13",12399,12397,0,0,,,,,,0,0,0,0,0,0,,0,2,0,0,"NA","2","2","1","1","1","1","1","1","1","1","4","5112.93","2","2","2","2","2","2","4","1","3","2","1","NA","NA","1086.5","1","1","1","1","1","1","1","2","1","3","3","3","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",12592,"1","2007","29",5130,4896,0,0,,,,,,0,0,0,0,0,0,,0,234,0,0,"NA","2","NA","2","2","1","1","1","1","1","3","4","958.67","2","NA","2","2","1","1","1","3","2","2","1","NA","NA","127.82","1","1","2","1","1","1","1","2","1","3","3","4","4","3","2","3","2","NA","1",1,,,,,,,,,,
"2007","EE",12725,"2","2007","19",2230,2220,0,0,,,,,,0,0,0,0,0,0,,0,0,0,10,"NA","2","2","2","1","2","1","1","1","1","1","3","1917.35","3","3","1","1","2","2","4","1","1","1","1","NA","NA","479.34","1","1","1","1","1","2","1","2","2","3","3","4","3","4","3","3","2","NA","1",1,,,,,,,,,,
"2007","EE",12737,"2","2007","32",1810,1514,0,0,,,,,,0,0,0,0,0,0,,0,0,0,297,"2","1","2","1","1","1","1","1","1","1","1","3","383.47","3","NA","2","1","1","2","1","3","4","1","1","NA","NA","76.69","1","1","1","1","1","1","2","2","2","3","2","2","3","3","3","NA","1","NA","1",1,,,,,,,,,,
"2007","EE",12742,"2","2007","19",2317,2311,0,0,,,,,,0,0,0,0,0,0,,0,6,0,0,"2","2","2","2","1","1","1","1","3","1","2","4","191.73","3","NA","2","2","1","1","4","1","2","2","1","NA","NA","63.91","2","1","2","1","NA","1","1","2","1","3","4","3","3","3","2","3","2","NA","1",1,,,,,,,,,,
"2007","EE",12749,"2","2007","23",0,-4,0,0,,,,,,0,0,0,0,0,0,,0,4,0,0,"NA","2","1","2","1","1","1","1","3","3","1","4","830.85","3","NA","2","2","2","2","1","1","3","2","1","12.78","NA","79.89","2","1","2","1","1","2","1","2","1","3","3","4","3","3","3","3","2","NA","1",1,,,,,,,,,,
"2007","EE",12750,"2","2007","63",2892,2887,0,0,,,,,,0,0,0,0,0,0,,0,0,0,4,"NA","2","2","1","2","1","1","1","2","3","1","2","319.56","2","NA","2","2","2","2","4","1","2","1","1","3.83","NA","102.26","1","1","2","1","1","1","1","2","1","3","3","2","3","NA","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",12771,"2","2007","28",2330,2326,0,0,,,,,,0,0,0,0,0,0,,0,0,0,4,"2","2","2","1","1","1","1","1","1","1","1","5","1022.59","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","95.87","1","1","2","1","1","1","1","2","1","3","3","3","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",12821,"2","2007","6",4463,-1573,0,0,,,,,,0,0,0,0,0,4,,0,23,0,6013,"NA","2","NA","2","1","1","1","1","3","1","1","4","639.12","2","NA","1","2","2","2","1","2","3","2","1","NA","NA","95.87","2","1","2","1","1","2","1","2","1","3","3","3","3","NA","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",12828,"2","2007","13",2046,-2299,0,0,,,,,,0,0,0,345,0,3,,0,4345,0,0,"NA","2","2","2","1","1","1","1","1","1","1","4","1278.23","2","NA","2","2","2","2","4","1","1","2","1","NA","NA","54.32","1","1","2","1","1","1","1","2","1","3","3","3","3","3","4","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",12839,"2","2007","9",352,349,0,0,,,,,,0,0,0,0,0,4,,0,0,0,3,"NA","2","2","1","1","1","1","1","1","1","1","5","1597.79","3","NA","2","1","2","2","1","4","2","2","1","NA","NA","178.95","1","2","2","1","1","1","1","1","1","3","3","3","3","3","4","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",12852,"2","2007","9",1440,1435,0,0,,,,,,0,0,0,0,0,2,,0,5,0,0,"NA","2","NA","2","1","1","1","1","1","3","1","4","511.29","2","3","2","2","2","2","3","1","2","2","1","NA","NA","22.37","2","1","2","1","1","2","1","2","2","4","3","2","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",12895,"2","2007","11",8301,6405,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1896,"2","2","2","1","1","1","1","1","1","3","1","3","958.67","1","NA","2","2","1","2","4","1","3","2","1","NA","NA","95.87","2","1","1","1","2","1","1","1","2","1","4","3","3","3","3","3","1","3","1",1,,,,,,,,,,
"2007","EE",12898,"2","2007","22",2179,2169,0,0,,,,,,0,0,0,0,0,1,,0,0,0,10,"NA","2","2","2","1","1","1","1","3","1","1","4","2556.47","2","3","2","2","2","1","4","1","1","2","1","NA","NA","57.52","1","1","2","2","1","1","2","2","1","3","3","1","3","3","4","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",12969,"1","2007","27",2285,-737,0,0,,,,,,0,0,0,0,0,4,,0,59,0,2963,"2","2","NA","2","1","2","1","1","3","1","1","3","1917.35","1","NA","2","2","2","2","1","1","2","2","1","NA","NA","127.82","2","2","2","2","NA","2","1","2","2","4","3","4","2","3","2","3","2","NA","1",1,,,,,,,,,,
"2007","EE",13063,"1","2007","10",0,-591,0,0,,,,,,0,0,0,0,0,0,,0,591,0,0,"2","2","NA","1","1","2","1","1","1","1","3","4","1597.79","2","NA","2","1","2","2","1","1","1","1","1","NA","NA","63.91","1","1","2","1","1","2","1","2","1","3","4","3","2","3","4","3","2","NA","1",1,,,,,,,,,,
"2007","EE",13113,"2","2007","31",2607,2598,0,0,,,,,,0,0,0,0,0,2,,0,8,0,0,"NA","2","NA","2","1","2","1","1","1","3","1","4","383.47","3","NA","2","2","2","2","1","1","2","2","1","166.17","NA","95.87","2","1","2","1","2","1","1","2","1","4","3","3","3","3","4","NA","2","NA","1",1,,,,,,,,,,
