"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120","HC010","HC020","HC030","HC040","HC050","HC060","HC070","HC080","HC090","HC100","HC110","HC120","HC130","HC140","HC150","HC160"
"2012","EE",11570,"2","2012","13",5627,5618,0,0,,,,,,,,,0,0,0,0,0,,0,,0,9,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","2","3","2000","1","3","2","2","2","2","4","2","2","2","1","NA","NA","51.8","51","1","1",,"1",1,,,,,,"2","45","1","1","1","1","1","3","2","4","2","1","3","4","3","NA"
"2012","EE",11571,"2","2012","48",3101,3092,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,10,,"NA","3","NA","1","1","1","1","1","2","1","1","4","1000","2","NA","2","2","2","2","4","1","4","2","1","22.74","NA","138.62","NA","1","1",,"1",1,,,,,,"2","59","2","1","2","1","1","3","3","2","3","3","4","NA","3","NA"
"2012","EE",11578,"1","2012","20",3587,2502,0,0,,,,,,,,,0,0,0,0,0,,3,,0,33,0,,1052,,"3","2","3","1","1","1","1","1","1","1","1","4","1200","3","3","2","2","1","2","4","3","4","2","1","92","NA","66","NA","1","1",,"1",1,,,,,,"2","34","1","1","1","1","1","3","3","3","3","NA","3","NA","3","NA"
"2012","EE",11588,"2","2012","32",4698,4685,0,0,,,,,,,,,0,0,0,0,0,,0,,0,13,0,,0,,"3","3","3","1","1","1","1","1","1","1","1","5","2000","1","2","2","2","2","2","4","2","5","2","1","NA","NA","339.38","NA","1","1",,"1",1,,,,,,"1","62","1","1","1","1","1","3","3","3","3","2","3","NA","3","NA"
"2012","EE",11591,"1","2012","12",4536,3976,0,0,,,,,,,,,0,0,0,0,0,,8,,0,560,0,,0,,"3","3","3","1","1","1","1","1","1","1","3","3","2000","2","3","2","2","1","1","2","5","5","2","1","NA","NA","499.3","125","1","1",,"1",1,,,,,,"2","53","1","1","1","1","2","4","3","3","3","NA","3","NA","3","NA"
"2012","EE",11657,"1","2012","30",4497,4485,0,0,,,,,,,,,0,0,0,0,0,,0,,0,12,0,,0,,"3","3","3","1","1","1","1","1","1","1","3","3","1500","2","NA","2","2","2","2","4","5","3","2","1","NA","NA","438","NA","1","1",,"1",1,,,,,,"2","143","1","1","1","1","1","3","3","3","2","3","3","3","3","NA"
"2012","EE",11662,"1","2012","27",7307,5265,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2042,,"3","3","3","2","1","1","1","1","1","1","2","4","800","2","NA","2","2","2","2","3","1","4","2","1","NA","NA","109","83","1","1",,"1",1,,,,,,"2","110","1","1","1","1","1","3","4","4","3","NA","4","NA","3","NA"
"2012","EE",11672,"1","2012","33",3469,3440,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,29,,"3","2","3","2","1","1","1","1","1","1","2","2","600","2","1","2","2","1","2","4","2","3","2","1","NA","NA","228","NA","1","1",,"1",1,,,,,,"2","270","1","1","1","1","1","4","3","2","4","3","3","NA","3","NA"
"2012","EE",11690,"2","2012","14",1339,1333,0,0,,,,,,,,,0,0,0,0,0,,0,,0,6,0,,0,,"3","3","NA","1","1","1","1","1","2","3","1","4","400","2","NA","2","2","2","2","4","1","4","2","1","NA","NA","194.5","80","1","1",,"1",1,,,,,,"2","67","1","1","2","1","1","3","4","3","3","3","2","NA","3","NA"
"2012","EE",11703,"1","2012","17",24644,21740,0,0,,,,,,,,,0,0,0,0,11707,,0,,0,0,0,,2904,,"3","3","3","1","1","1","1","1","1","1","1","4","900","3","3","2","1","2","2","2","2","5","1","1","NA","NA","265","257","1","1",,"1",1,,,,,,"2","16","2","1","1","1","1","4","3","3","2","3","3","NA","3","NA"
"2012","EE",11715,"2","2012","7",3025,2889,0,0,,,,,,,,,0,0,0,0,0,,0,,0,28,0,,108,,"NA","3","NA","1","1","2","1","1","1","3","3","2","1000","2","NA","2","2","2","2","4","1","6","2","1","NA","NA","78","NA","1","1",,"1",1,,,,,,"2","52","1","1","2","1","2","3","4","3","4","4","2","NA","3","NA"
"2012","EE",11756,"2","2012","17",5908,3391,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2517,0,,0,,"NA","3","3","1","1","2","1","1","1","1","1","3","700","2","3","2","2","2","2","4","1","5","2","1","NA","NA","149.5","NA","1","1",,"1",1,,,,,,"2","100","1","1","1","2","1","3","4","4","NA","3","3","NA","3","NA"
"2012","EE",11771,"2","2012","21",3137,3135,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2,,"NA","3","NA","2","2","1","1","1","1","1","2","3","NA","1","NA","2","2","2","2","1","4","3","2","1","NA","NA","187","NA","3","1",,"1",1,,,,,,"2","53","1","1","1","1","1","3","NA","3","3","2","4","NA","2","NA"
"2012","EE",11778,"2","2012","20",4239,3135,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1104,0,,0,,"NA","2","3","1","1","2","1","1","1","1","1","3","1200","3","NA","2","2","2","1","3","2","3","1","1","NA","NA","178.8","NA","1","3",,"1",1,,,,,,"2","65","1","1","1","1","2","3","2","2","4","3","3","NA","3","NA"
"2012","EE",11796,"1","2012","11",11,3,0,0,,,,,,,,,0,0,0,0,0,,11,,0,8,0,,0,,"NA","1","NA","1","1","1","1","1","1","1","1","2","1700","2","NA","2","2","2","2","NA","2","3","2","1","NA","NA","100","NA","3","1",,"1",1,,,,,,"2","100","1","1","1","1","2","2","2","4","2","4","4","NA","3","NA"
"2012","EE",11806,"1","2012","26",0,-13,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,13,,"3","3","2","2","1","2","1","1","1","1","2","3","1500","1","NA","1","1","2","2","1","1","3","2","1","92","NA","143.99","NA","1","1",,"1",1,,,,,,"2","112","1","1","1","1","1","3","4","3","3","3","3","NA","3","NA"
"2012","EE",11875,"2","2012","22",5241,5212,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,28,,"NA","3","NA","2","1","1","1","1","1","1","1","3","5000","1","3","2","2","1","2","4","2","6","2","1","NA","NA","278.2","181","1","1",,"1",1,,,,,,"1","65","1","NA","1","2","2","4","4","4","4","2","3","NA","3","NA"
"2012","EE",11888,"1","2012","10",9113,7583,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1530,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","1","3","1500","1","3","2","2","2","2","4","1","2","2","1","67","NA","129","NA","1","1",,"1",1,,,,,,"2","30","1","1","1","1","1","3","3","3","3","3","2","NA","3","NA"
"2012","EE",11935,"2","2012","13",5456,5200,0,0,,,,,,,,,0,0,0,0,0,,0,,0,111,145,,0,,"NA","3","3","2","1","2","1","1","1","1","1","5","800","2","NA","2","2","2","2","4","2","5","2","1","NA","NA","171","NA","1","1",,"1",1,,,,,,"1","200","1","1","1","1","2","3","3","4","4","NA","3","NA","3","NA"
"2012","EE",11995,"2","2012","23",5896,5895,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2,,"NA","3","3","2","1","2","1","1","1","1","1","1","2000","2","NA","2","2","2","NA","1","3","4","2","2","NA","NA","90.08","NA","1","1",,"1",1,,,,,,"2","60","1","1","1","1","2","3","4","4","2","3","3","3","3","NA"
"2012","EE",12012,"1","2012","13",3428,3419,0,0,,,,,,,,,0,0,0,0,0,,0,,0,10,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","3","3","NA","2","NA","1","2","2","2","4","5","6","2","1","NA","NA","101.87","NA","1","1",,"1",1,,,,,,"2","38","1","1","1","1","1","3","4","4","3","NA","3","NA","3","NA"
"2012","EE",12020,"1","2012","33",11427,10291,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1136,0,,0,,"NA","3","NA","2","1","2","1","1","1","1","1","3","800","1","2","2","2","2","2","4","5","3","2","1","NA","NA","245.25","NA","1","1",,"1",1,,,,,,"1","50","1","1","1","1","1","4","3","3","3","NA","4","NA","3","NA"
"2012","EE",12032,"1","2012","19",9023,10455,0,0,,,,,,,,,0,0,0,0,0,,11,,0,81,0,,-1514,,"3","3","3","1","1","1","1","1","1","1","1","5","2500","2","3","2","2","2","2","3","5","6","2","1","NA","NA","214.8","257","1","1",,"1",1,,,,,,"2","200","1","1","1","1","2","3","3","3","3","2","3","NA","3","NA"
"2012","EE",12048,"1","2012","10",10980,5767,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,0,,5213,,"NA","3","1","2","1","1","1","1","1","1","2","1","1200","2","2","2","1","2","2","4","2","6","2","1","NA","NA","158","73","1","1",,"1",1,,,,,,"2","65","1","1","1","2","1","4","4","4","4","NA","3","NA","3","NA"
"2012","EE",12050,"2","2012","13",1759,1754,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5,,"NA","NA","3","1","1","1","1","1","1","1","2","1","500","2","NA","2","2","2","2","4","5","2","1","1","NA","NA","129","NA","1","1",,"1",1,,,,,,"2","NA","1","1","2","1","1","3","3","3","2","3","4","4","3","NA"
"2012","EE",12061,"2","2012","26",3169,3181,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,-12,,"3","2","NA","1","1","1","1","1","1","1","3","4","1800","1","NA","2","2","2","2","3","5","5","2","1","NA","NA","18","NA","1","1",,"1",1,,,,,,"2","63","1","2","1","1","1","3","4","3","2","4","1","NA","3","NA"
"2012","EE",12064,"2","2012","16",5930,5904,0,0,,,,,,,,,0,0,0,0,3595,,0,,0,0,0,,26,,"NA","3","3","1","1","1","1","1","1","1","3","2","550","2","NA","2","2","2","2","1","1","3","1","1","NA","NA","145","NA","1","1",,"1",1,,,,,,"2","83","1","1","1","1","1","1","4","3","3","3","2","NA","3","NA"
"2012","EE",12076,"2","2012","10",3561,3470,0,0,,,,,,,,,0,0,0,0,0,,1,,0,90,0,,0,,"NA","3","NA","1","1","2","1","1","1","1","3","3","1500","3","2","1","2","2","2","4","5","3","2","1","NA","NA","91","NA","1","1",,"1",1,,,,,,"2","54","1","1","1","1","1","3","3","3","3","3","2","NA","2","NA"
"2012","EE",12100,"1","2012","17",3401,3385,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2,0,,14,,"3","3","3","1","2","2","1","1","2","1","1","3","600","2","NA","2","1","2","2","1","1","5","1","1","NA","NA","62","152","1","1",,"1",1,,,,,,"2","150","1","1","1","2","1","2","4","3","3","2","4","NA","3","NA"
"2012","EE",12143,"1","2012","9",4631,4619,0,0,,,,,,,,,0,0,0,0,0,,17,,0,0,0,,11,,"NA","3","3","1","1","1","1","1","1","1","1","4","900","3","NA","2","2","2","2","4","1","2","2","1","NA","NA","123.94","NA","1","1",,"1",1,,,,,,"2","25","1","1","2","1","1","3","2","4","3","1","2","NA","2","NA"
"2012","EE",12153,"1","2012","36",4472,4458,0,0,,,,,,,,,0,0,0,0,0,,0,,0,14,0,,0,,"NA","3","3","2","1","2","1","1","1","1","1","2","1000","3","NA","2","2","2","2","4","5","3","2","1","NA","NA","117.81","NA","1","1",,"1",1,,,,,,"2","59","1","1","2","1","1","3","4","3","3","NA","4","NA","3","NA"
"2012","EE",12196,"2","2012","25",11403,10340,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1063,0,,0,,"3","2","NA","2","1","1","1","1","1","1","1","4","3000","2","2","2","1","2","1","4","2","2","2","1","NA","NA","506.6","80","1","1",,"1",1,,,,,,"1","140","1","1","1","1","1","3","3","3","NA","3","3","NA","3","NA"
"2012","EE",12210,"2","2012","17",10967,8469,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2498,,"NA","2","3","2","1","2","1","1","1","1","1","1","800","1","NA","2","2","2","2","4","1","3","2","1","NA","NA","176.16","NA","1","1",,"1",1,,,,,,"2","61","1","1","1","1","2","3","3","4","3","NA","2","NA","3","NA"
"2012","EE",12213,"1","2012","8",10522,8337,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2185,0,,0,,"NA","3","3","2","1","1","1","1","1","1","1","3","3000","2","2","2","2","2","2","2","5","5","2","1","NA","NA","1125.3","626","1","1",,"1",1,,,,,,"2","54","1","1","1","1","1","3","4","2","2","3","1","NA","3","NA"
"2012","EE",12240,"2","2012","26",4631,3243,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1389,,"3","3","NA","2","1","1","1","1","1","1","1","1","800","3","2","2","2","2","2","4","1","4","2","1","NA","NA","92","NA","1","1",,"1",1,,,,,,"2","28","1","1","1","1","1","2","2","3","3","NA","4","NA","3","NA"
"2012","EE",12249,"2","2012","15",4733,4458,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,275,,"NA","3","3","2","1","1","1","1","1","3","3","2","600","1","NA","2","2","2","2","2","1","3","2","1","NA","NA","127","NA","3","1",,"1",1,,,,,,"2","80","1","1","2","1","1","3","3","4","3","4","1","3","3","NA"
"2012","EE",12290,"2","2012","19",877,871,0,0,,,,,,,,,0,0,0,0,0,,0,,0,7,0,,0,,"3","3","NA","1","1","2","1","1","1","1","1","3","800","1","NA","2","2","2","2","4","1","3","1","1","NA","NA","113","NA","1","1",,"1",1,,,,,,"2","88","1","1","1","1","1","2","4","2","3","4","2","NA","3","NA"
"2012","EE",12292,"2","2012","26",3626,3604,0,0,,,,,,,,,0,0,0,0,447,,0,,0,6,0,,15,,"NA","3","NA","2","1","2","1","1","1","1","1","3","600","2","NA","2","2","2","1","4","1","4","2","1","NA","NA","403.39","NA","1","3",,"1",1,,,,,,"2","33","1","1","1","2","1","3","4","2","3","4","2","NA","3","NA"
"2012","EE",12303,"2","2012","11",4911,4900,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,10,,"NA","3","NA","1","1","1","1","1","3","1","1","2","2000","3","3","2","2","2","2","2","2","3","1","1","NA","NA","66.64","NA","1","1",,"1",1,,,,,,"1","56","1","1","1","2","1","3","4","3","4","3","3","NA","3","NA"
"2012","EE",12320,"1","2012","14",8580,7657,0,0,,,,,,,,,0,0,0,0,0,,0,,0,924,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","3","5","800","2","NA","2","1","2","2","4","1","3","2","1","NA","NA","191","NA","1","1",,"1",1,,,,,,"2","65","1","1","1","1","1","3","4","2","3","3","3","NA","3","NA"
"2012","EE",12323,"1","2012","33",0,-1918,0,0,,,,,,,,,0,0,0,0,0,,0,,0,7,0,,1911,,"2","3","3","2","1","1","1","1","1","1","1","1","2000","2","NA","2","2","2","2","4","5","4","2","1","NA","NA","276.64","103","1","1",,"1",1,,,,,,"2","70","1","1","1","1","1","4","4","4","4","4","2","3","3","NA"
"2012","EE",12332,"1","2012","17",10789,8674,0,0,,,,,,,,,0,0,0,0,0,,0,,0,144,0,,1971,,"3","3","3","2","1","1","1","1","1","1","1","5","900","3","NA","2","2","1","1","1","2","6","2","1","NA","NA","253.25","333","1","1",,"1",1,,,,,,"1","16","2","1","1","1","2","3","3","2","3","3","2","NA","3","NA"
"2012","EE",12377,"2","2012","19",3354,3348,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6,,"3","3","NA","2","1","2","1","1","1","1","1","4","1000","1","3","2","2","1","2","4","1","4","2","1","NA","NA","524","193","1","1",,"1",1,,,,,,"2","65","1","1","1","2","1","2","3","3","3","1","3","3","3","NA"
"2012","EE",12401,"1","2012","24",16940,16542,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,68,,329,,"NA","3","3","1","1","1","1","1","1","1","1","3","2000","2","NA","2","2","2","2","1","5","3","2","1","NA","NA","67.2","93","1","1",,"1",1,,,,,,"2","80","1","1","2","1","1","3","3","3","3","NA","3","NA","3","NA"
"2012","EE",12438,"1","2012","21",3063,2064,0,0,,,,,,,,,0,0,0,0,0,,0,,0,999,0,,0,,"3","3","3","1","1","1","1","1","1","1","1","5","800","2","2","2","2","2","2","3","2","1","2","1","NA","NA","73","607","1","1",,"1",1,,,,,,"2","68","1","1","1","1","1","2","3","3","3","NA","3","NA","3","NA"
"2012","EE",12510,"2","2012","19",5040,5016,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,24,,"NA","3","3","2","1","2","1","1","1","1","2","1","500","2","NA","2","2","1","2","4","2","3","2","1","NA","NA","37.1","190","1","1",,"1",1,,,,,,"1","18","1","1","2","1","1","4","3","2","1","NA","3","NA","3","NA"
"2012","EE",12512,"2","2012","9",3169,3158,0,0,,,,,,,,,0,0,0,0,0,,3,,0,0,0,,11,,"NA","3","3","1","1","2","1","1","1","1","1","3","1400","2","NA","2","2","2","2","4","2","4","1","1","NA","NA","131.5","NA","1","1",,"1",1,,,,,,"1","52","1","1","1","1","2","3","3","3","2","4","3","NA","3","NA"
"2012","EE",12561,"1","2012","28",3765,3764,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,0,,"3","3","3","2","1","1","1","1","1","1","1","3","800","1","2","2","2","1","2","NA","2","4","2","1","NA","NA","501","276","1","1",,"1",1,,,,,,"2","76","1","1","1","1","1","3","4","3","4","NA","3","NA","3","NA"
"2012","EE",12647,"2","2012","12",8358,8369,0,0,,,,,,,,,0,0,0,4732,0,,0,,0,0,0,,-11,,"NA","3","3","1","1","2","1","1","1","1","1","3","1200","2","NA","2","2","2","2","1","1","5","1","1","NA","NA","170","237","1","1",,"1",1,,,,,,"2","70","1","1","1","1","1","4","4","2","3","3","3","3","3","NA"
"2012","EE",12653,"1","2012","11",3906,3893,0,0,,,,,,,,,0,0,0,0,0,,0,,0,13,0,,0,,"NA","3","NA","1","1","2","1","1","3","1","1","3","800","1","NA","2","2","2","1","4","5","1","2","1","NA","NA","90.4","NA","1","1",,"1",1,,,,,,"2","23","1","1","2","2","1","3","4","1","4","2","3","NA","3","NA"
"2012","EE",12691,"1","2012","19",562,-867,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1429,0,,0,,"NA","3","3","1","1","1","1","1","1","1","1","4","2000","1","NA","2","2","2","2","4","2","2","2","1","NA","NA","339.38","265","1","3",,"1",1,,,,,,"1","75","1","1","1","1","2","2","3","3","4","2","3","NA","3","NA"
"2012","EE",12737,"1","2012","27",9692,8742,0,0,,,,,,,,,0,0,0,93,0,,0,,0,12,0,,937,,"3","3","2","2","1","1","1","1","1","1","3","4","1500","2","NA","2","2","2","2","1","2","4","2","1","NA","NA","153","140","1","1",,"1",1,,,,,,"2","38","2","2","2","1","1","1","2","3","3","4","3","3","2","NA"
"2012","EE",12742,"1","2012","19",6417,5165,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1252,,"NA","3","NA","2","1","1","1","1","1","1","1","1","2000","2","2","2","2","2","2","4","2","4","2","1","NA","NA","276.64","NA","1","1",,"1",1,,,,,,"2","46","1","1","1","1","1","2","3","4","3","4","3","NA","3","NA"
"2012","EE",12776,"1","2012","38",5497,7410,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-1913,,"3","3","NA","1","1","1","1","1","1","1","1","6","1650","2","1","2","2","2","2","1","3","5","2","1","NA","NA","394","291","1","1",,"1",1,,,,,,"2","72","1","1","1","1","1","4","3","3","3","3","3","NA","3","NA"
"2012","EE",12780,"2","2012","20",9930,8340,0,0,,,,,,,,,0,0,0,0,0,,0,,0,7,0,,1583,,"3","3","3","2","1","2","1","1","3","1","2","5","1200","3","NA","2","2","2","1","1","1","4","2","1","NA","NA","199.66","NA","1","1",,"1",1,,,,,,"1","147","1","1","1","2","1","3","3","3","3","3","1","NA","3","NA"
"2012","EE",12781,"2","2012","16",12071,10394,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1677,0,,0,,"3","3","3","1","2","1","1","1","1","1","1","5","2000","3","NA","2","2","2","2","1","2","3","2","1","350","NA","493.8","291","1","1",,"1",1,,,,,,"2","49","1","1","1","1","1","4","3","4","1","3","3","2","3","NA"
"2012","EE",12801,"1","2012","16",6736,5895,0,0,,,,,,,,,0,0,0,0,0,,0,,0,841,0,,0,,"3","2","3","1","1","2","1","1","1","1","1","2","1700","3","3","2","1","2","2","1","5","5","2","1","NA","NA","69","208","3","1",,"1",1,,,,,,"1","83","1","1","1","1","2","4","2","2","3","NA","2","NA","3","NA"
"2012","EE",12819,"2","2012","53",2581,1012,0,0,,,,,,,,,0,0,0,0,0,,267,,0,0,0,,1569,,"3","3","NA","2","1","1","1","1","1","1","1","4","2000","2","2","2","2","2","2","4","2","3","2","1","NA","NA","280","257","1","1",,"1",1,,,,,,"1","200","1","1","1","1","1","3","4","3","2","2","2","3","3","NA"
"2012","EE",12820,"1","2012","53",3413,425,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2988,,"NA","3","3","2","1","2","1","1","1","1","3","4","1000","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","306.2","NA","3","1",,"1",1,,,,,,"2","120","1","1","1","1","1","4","2","3","2","3","3","NA","3","NA"
"2012","EE",12854,"2","2012","8",14718,11573,0,0,,,,,,,,,0,0,0,0,2183,,0,,0,0,1655,,1490,,"3","3","3","1","1","1","1","1","1","1","1","5","2700","1","NA","2","2","2","2","4","2","6","2","1","NA","NA","233.5","NA","1","1",,"1",1,,,,,,"2","200","1","1","1","2","2","3","2","4","2","3","3","3","3","NA"
"2012","EE",12870,"1","2012","52",2151,2151,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,0,,0,,"NA","3","NA","1","1","1","1","1","3","1","2","3","800","3","1","2","2","1","1","4","1","5","1","1","NA","NA","115","NA","1","1",,"1",1,,,,,,"1","45","1","1","1","1","1","3","3","1","2","3","4","NA","3","NA"
"2012","EE",12900,"1","2012","41",5675,5674,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,0,,"3","3","NA","1","1","2","1","1","1","1","1","3","1000","1","NA","2","2","2","1","4","5","1","2","1","NA","NA","60.54","NA","1","1",,"1",1,,,,,,"1","65","1","1","1","1","1","2","3","1","2","3","3","NA","3","NA"
"2012","EE",12906,"2","2012","15",3203,3202,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","2","5","400","3","2","2","2","2","2","4","1","3","1","1","NA","NA","128.09","NA","1","1",,"1",1,,,,,,"2","65","2","NA","1","1","1","3","3","2","1","NA","4","NA","3","NA"
"2012","EE",12934,"2","2012","14",12941,12519,0,0,,,,,,,,,0,0,0,0,0,,0,,0,22,0,,400,,"NA","3","NA","1","1","1","1","1","1","1","3","3","800","3","3","2","2","1","2","1","1","6","2","1","NA","NA","101","103","1","1",,"1",1,,,,,,"2","140","1","1","1","1","1","4","3","3","3","1","4","2","3","NA"
"2012","EE",12939,"1","2012","10",5907,5905,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2,0,,0,,"NA","3","NA","2","1","1","1","3","1","1","3","3","1000","2","2","2","2","2","2","3","1","5","2","1","NA","NA","183.37","NA","1","1",,"1",1,,,,,,"2","110","2","1","1","1","1","2","2","4","3","3","1","2","3","NA"
"2012","EE",12941,"1","2012","16",5491,5485,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6,,"3","3","3","2","1","2","1","1","1","1","1","3","1200","2","NA","2","2","1","2","1","4","6","2","1","NA","NA","382.2","NA","1","1",,"1",1,,,,,,"1","70","1","1","1","1","1","2","3","2","3","3","3","4","3","NA"
"2012","EE",12944,"1","2012","20",4760,1245,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3516,,"3","3","2","1","1","2","1","1","1","1","2","5","800","1","NA","2","2","2","2","4","1","2","2","1","NA","NA","98","NA","1","1",,"1",1,,,,,,"2","60","1","2","1","1","1","3","3","3","NA","4","3","3","3","NA"
"2012","EE",12960,"1","2012","32",8971,6803,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2168,0,,0,,"3","3","NA","2","1","2","1","1","2","1","1","4","NA","1","3","2","2","2","1","1","2","5","2","1","NA","NA","454.5","73","3","1",,"1",1,,,,,,"2","74","2","1","1","1","1","3","3","3","3","3","1","NA","3","NA"
"2012","EE",12994,"1","2012","15",3460,2401,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1059,0,,0,,"NA","3","NA","2","1","1","1","1","1","1","2","3","500","3","3","2","2","2","2","4","1","5","2","1","NA","NA","66.64","NA","1","1",,"1",1,,,,,,"2","105","1","1","1","1","1","3","2","4","2","3","2","NA","3","NA"
"2012","EE",13066,"2","2012","11",3912,3909,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3,,"NA","3","NA","2","1","1","1","1","3","1","3","1","2000","1","NA","2","2","2","2","1","5","3","2","1","NA","NA","93.86","157","1","1",,"1",1,,,,,,"2","84","1","1","1","1","1","3","4","3","2","3","2","NA","1","NA"
"2012","EE",13075,"2","2012","16",2967,2956,0,0,,,,,,,,,0,0,0,0,0,,0,,0,11,0,,0,,"NA","3","3","2","1","1","1","1","1","3","3","4","500","2","3","2","2","2","2","1","4","3","2","1","NA","NA","117","NA","1","1",,"1",1,,,,,,"2","75","2","1","2","1","1","3","4","4","3","NA","3","NA","3","NA"
"2012","EE",13095,"1","2012","25",10825,8179,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2646,,"3","2","3","1","1","1","1","1","1","1","1","3","1400","1","3","2","2","2","2","4","2","4","1","1","NA","NA","150","157","1","1",,"1",1,,,,,,"2","17","1","1","2","1","1","3","3","3","3","3","3","NA","3","NA"
"2012","EE",13122,"2","2012","15",5587,5545,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,41,,"1","3","3","1","2","1","1","1","1","1","1","2","1200","2","NA","2","1","2","2","4","1","6","1","1","NA","NA","185","NA","1","1",,"1",1,,,,,,"1","126","1","1","1","1","1","3","4","3","3","3","3","NA","3","NA"
"2012","EE",13130,"2","2012","27",4840,4828,0,0,,,,,,,,,0,0,0,0,0,,0,,0,3,0,,9,,"1","3","3","1","1","2","1","1","1","1","1","2","1200","2","NA","2","2","2","2","4","3","5","2","1","NA","NA","167.37","253","1","1",,"1",1,,,,,,"2","38","1","1","1","1","1","4","4","3","4","NA","3","NA","3","NA"
"2012","EE",13260,"1","2012","25",1744,1741,0,0,,,,,,,,,0,0,0,0,0,,0,,0,3,0,,0,,"NA","3","NA","2","2","2","1","1","1","1","3","2","2200","3","NA","2","1","2","2","4","1","3","2","1","NA","NA","95.87","NA","1","1",,"1",1,,,,,,"2","280","1","NA","1","1","1","3","3","1","3","NA","4","NA","3","NA"
"2012","EE",13278,"1","2012","21",5052,5032,0,0,,,,,,,,,0,0,0,0,0,,0,,0,20,0,,0,,"NA","2","3","1","1","2","1","1","1","1","1","4","400","2","NA","2","2","2","1","4","1","4","1","1","NA","NA","153","103","1","1",,"1",1,,,,,,"1","54","1","1","2","1","1","2","3","3","3","NA","4","3","3","NA"
