an_sondaj,tara,id_gospodarie,venit_total,venit_munca,numar_membri,marime_echivalenta,numar_camere,grad_urbanizare
2013,EE,38841,3361,4831.0,4.0,1.0,1,1.0
2013,EE,38892,1567,1559.0,3.0,1.0,2,1.0
2013,EE,38895,12867,12016.0,2.0,1.0,1,4.0
2013,EE,38907,4089,3943.0,5.0,1.0,2,3.0
2013,EE,38938,12309,11987.0,1.0,1.0,1,4.0
2013,EE,38958,1734,1711.0,3.0,1.0,1,4.0
2013,EE,38963,4851,4599.0,4.0,1.0,1,1.0
2013,EE,38969,5987,3557.0,2.0,1.0,1,4.0
2013,EE,38975,8984,6054.0,3.0,1.0,1,4.0
2013,EE,38994,4486,4482.0,6.0,1.0,1,1.0
2013,EE,39017,4018,3663.0,4.0,1.0,1,1.0
2013,EE,39029,3343,3355.0,2.0,1.0,2,2.0
2013,EE,39049,3511,3502.0,4.0,1.0,2,4.0
2013,EE,39053,2436,2421.0,5.0,1.0,1,1.0
2013,EE,39071,10541,8263.0,2.0,1.0,1,4.0
2013,EE,39088,4070,4069.0,2.0,1.0,2,4.0
2013,EE,39135,20918,20550.0,5.0,1.0,1,4.0
2013,EE,39144,0,-3.0,2.0,1.0,1,4.0
2013,EE,39156,4825,4823.0,2.0,1.0,1,4.0
2013,EE,39164,2395,1773.0,2.0,1.0,2,4.0
2013,EE,39179,6285,6298.0,5.0,1.0,2,1.0
2013,EE,39184,0,1964.0,4.0,1.0,2,4.0
2013,EE,39185,3497,3497.0,2.0,1.0,1,4.0
2013,EE,39199,3857,3850.0,3.0,1.0,1,4.0
2013,EE,39209,1006,971.0,2.0,1.0,1,3.0
2013,EE,39220,3944,3939.0,2.0,1.0,1,4.0
2013,EE,39225,5352,5340.0,2.0,1.0,1,4.0
2013,EE,39232,3068,3067.0,1.0,1.0,2,4.0
2013,EE,39247,4039,3312.0,2.0,1.0,2,4.0
2013,EE,39274,3621,3601.0,2.0,1.0,2,1.0
2013,EE,39280,8263,5629.0,3.0,1.0,2,4.0
2013,EE,39310,3547,3544.0,3.0,1.0,1,1.0
2013,EE,39324,33114,29681.0,5.0,1.0,2,4.0
2013,EE,39330,4060,3949.0,3.0,1.0,2,1.0
2013,EE,39339,0,8.0,4.0,1.0,2,4.0
2013,EE,39361,6672,6660.0,4.0,1.0,1,1.0
2013,EE,39395,8714,-6470.0,4.0,1.0,2,4.0
2013,EE,39410,3567,1943.0,4.0,1.0,1,4.0
2013,EE,39417,3934,1660.0,4.0,1.0,2,4.0
2013,EE,39429,2995,2704.0,4.0,1.0,1,4.0
2013,EE,39444,4633,3226.0,4.0,1.0,1,2.0
2013,EE,39445,3648,3562.0,3.0,1.0,2,4.0
2013,EE,39448,2519,2510.0,2.0,1.0,2,4.0
2013,EE,39477,5321,5257.0,3.0,1.0,2,4.0
2013,EE,39493,12319,11943.0,3.0,1.0,2,3.0
2013,EE,39495,3332,3320.0,1.0,1.0,1,4.0
2013,EE,39510,3412,3424.0,5.0,1.0,2,1.0
2013,EE,39534,12376,17272.0,5.0,1.0,1,1.0
2013,EE,39539,4704,4671.0,6.0,1.0,2,4.0
2013,EE,39576,3864,3858.0,2.0,1.0,2,3.0
2013,EE,39606,3804,3799.0,4.0,1.0,1,4.0
2013,EE,39625,4795,4760.0,2.0,1.0,2,4.0
2013,EE,39629,16129,16126.0,3.0,1.0,2,4.0
2013,EE,39666,706,693.0,4.0,1.0,2,4.0
2013,EE,39669,4050,4022.0,3.0,1.0,1,4.0
2013,EE,39683,3627,3076.0,2.0,1.0,2,1.0
2013,EE,39711,6177,1746.0,4.0,1.0,1,1.0
2013,EE,39713,3287,3284.0,3.0,1.0,1,3.0
2013,EE,39728,7826,7796.0,4.0,1.0,1,4.0
2013,EE,39742,3622,3599.0,3.0,1.0,1,1.0
2013,EE,39750,2491,1598.0,3.0,1.0,1,4.0
2013,EE,39780,13677,13671.0,4.0,1.0,1,4.0
2013,EE,39795,4602,3060.0,4.0,1.0,1,1.0
2013,EE,39801,3487,3474.0,2.0,1.0,2,4.0
2013,EE,39930,3548,3427.0,3.0,1.0,1,3.0
2013,EE,39949,31952,24896.0,4.0,1.0,1,4.0
2013,EE,39975,3469,3498.0,5.0,1.0,2,4.0
2013,EE,39980,1797,1792.0,4.0,1.0,2,4.0
2013,EE,40014,9862,8871.0,2.0,1.0,2,1.0
2013,EE,40017,4712,4705.0,6.0,1.0,1,4.0
2013,EE,40034,2316,591.0,6.0,1.0,2,1.0
2013,EE,40054,4702,4216.0,3.0,1.0,1,1.0
2013,EE,40061,3661,3647.0,3.0,1.0,1,1.0
2013,EE,40080,8585,7136.0,5.0,1.0,1,4.0
2013,EE,40086,5131,5012.0,3.0,1.0,2,1.0
2013,EE,40097,4735,4734.0,6.0,1.0,1,1.0
2013,EE,40113,2722,2632.0,3.0,1.0,1,4.0
2013,EE,40129,4511,3532.0,3.0,1.0,1,1.0
2013,EE,40135,16726,15867.0,3.0,1.0,1,1.0
2013,EE,40138,3529,3516.0,5.0,1.0,2,4.0
2013,EE,40268,5887,5762.0,2.0,1.0,1,1.0
2013,EE,40324,4100,4091.0,5.0,1.0,2,4.0
2013,EE,40384,2882,2854.0,3.0,1.0,1,1.0
2013,EE,40392,5541,1901.0,6.0,1.0,1,4.0
2013,EE,40409,16948,14412.0,2.0,1.0,2,1.0
2013,EE,40445,1542,1532.0,2.0,1.0,2,4.0
2013,EE,40464,37517,36675.0,5.0,1.0,1,1.0
2013,EE,40471,3850,2122.0,3.0,1.0,1,3.0
2013,EE,40495,11935,10331.0,2.0,1.0,1,1.0
2013,EE,40501,6740,5438.0,3.0,1.0,1,1.0
2013,EE,40503,4070,4031.0,3.0,1.0,2,3.0
2013,EE,40550,3294,3287.0,3.0,1.0,2,2.0
2013,EE,40552,17516,16820.0,3.0,1.0,1,4.0
2013,EE,40580,15578,13451.0,6.0,1.0,1,1.0
2013,EE,40586,39422,38809.0,2.0,1.0,1,4.0
2013,EE,40593,6649,5651.0,6.0,1.0,1,4.0
2013,EE,40624,10117,11882.0,3.0,1.0,1,3.0
2013,EE,40632,2187,2142.0,3.0,1.0,1,1.0
2013,EE,40665,6174,6072.0,4.0,1.0,2,4.0
2013,EE,40837,3038,3134.0,2.0,1.0,1,3.0
2013,EE,40847,5561,4852.0,2.0,1.0,1,4.0
2013,EE,40858,5883,5877.0,4.0,1.0,2,1.0
2013,EE,40867,12517,11447.0,5.0,1.0,1,4.0
2013,EE,40898,4008,3863.0,3.0,1.0,2,4.0
2013,EE,40950,7297,2991.0,5.0,1.0,1,4.0
2013,EE,40967,18894,14678.0,2.0,1.0,1,1.0
2013,EE,40989,21628,20556.0,4.0,1.0,2,4.0
2013,EE,40995,2641,2627.0,3.0,1.0,2,4.0
2013,EE,41023,4395,4386.0,3.0,1.0,2,4.0
2013,EE,41032,3307,3303.0,4.0,1.0,1,4.0
2013,EE,41063,11626,6169.0,5.0,1.0,2,4.0
2013,EE,41068,4069,2915.0,6.0,1.0,1,4.0
2013,EE,41077,4017,4010.0,3.0,1.0,2,4.0
2013,EE,41084,9552,7609.0,4.0,1.0,1,4.0
2013,EE,41098,5294,5277.0,4.0,1.0,2,4.0
2013,EE,41108,7562,2241.0,4.0,1.0,1,1.0
2013,EE,41138,7624,7600.0,3.0,1.0,1,4.0
2013,EE,41152,8310,7787.0,4.0,1.0,2,4.0
2013,EE,41170,2680,4979.0,5.0,1.0,2,4.0
2013,EE,41181,3813,3660.0,3.0,1.0,1,4.0
2013,EE,41199,6336,6091.0,6.0,1.0,1,1.0
2013,EE,41225,3453,3335.0,1.0,1.0,2,4.0
2013,EE,41235,20325,17012.0,3.0,1.0,2,4.0
2013,EE,41251,2258,2250.0,3.0,1.0,2,4.0
2013,EE,41370,3654,3642.0,3.0,1.0,1,4.0
2013,EE,41391,7501,7114.0,4.0,1.0,2,4.0
2013,EE,41404,7744,6498.0,5.0,1.0,1,4.0
2013,EE,41441,14002,13996.0,2.0,1.0,1,4.0
2013,EE,41452,4463,3123.0,3.0,1.0,2,3.0
2013,EE,41480,6920,3187.0,4.0,1.0,2,1.0
2013,EE,41488,4012,4005.0,3.0,1.0,2,1.0
2013,EE,41512,7889,1872.0,4.0,1.0,1,4.0
2013,EE,41562,0,-9.0,2.0,1.0,2,1.0
2013,EE,41568,6527,6509.0,2.0,1.0,2,1.0
2013,EE,41583,6044,1020.0,4.0,1.0,1,1.0
2013,EE,41635,6576,4755.0,4.0,1.0,1,4.0
2013,EE,41643,10265,10251.0,3.0,1.0,2,1.0
2013,EE,41700,2713,2558.0,5.0,1.0,1,3.0
2013,EE,41714,5380,5378.0,2.0,1.0,1,4.0
2013,EE,41739,3326,3307.0,6.0,1.0,1,1.0
2013,EE,41749,4940,-1887.0,4.0,1.0,2,3.0
2013,EE,41751,5080,5067.0,4.0,1.0,2,1.0
2013,EE,41755,3573,3571.0,2.0,1.0,2,4.0
2013,EE,41796,1140,1134.0,3.0,1.0,1,1.0
2013,EE,41831,10622,9041.0,5.0,1.0,1,1.0
2013,EE,41841,8832,8357.0,6.0,1.0,2,1.0
2013,EE,41845,4942,4767.0,2.0,1.0,1,4.0
2013,EE,41880,2567,2555.0,2.0,1.0,1,2.0
2013,EE,41890,3499,3493.0,3.0,1.0,2,4.0
2013,EE,41903,6001,4804.0,2.0,1.0,2,4.0
2013,EE,41909,9401,8855.0,5.0,1.0,2,4.0
2013,EE,41911,0,-24.0,4.0,1.0,2,4.0
2013,EE,41961,13951,13939.0,3.0,1.0,2,3.0
2013,EE,42034,11075,11075.0,3.0,1.0,2,4.0
2013,EE,42047,9875,9861.0,2.0,1.0,1,4.0
2013,EE,42119,5760,5746.0,4.0,1.0,2,4.0
2013,EE,42143,2126,2110.0,4.0,1.0,2,4.0
2013,EE,42146,3878,3796.0,6.0,1.0,2,4.0
2013,EE,42209,3793,3792.0,6.0,1.0,1,1.0
2013,EE,42214,10049,10040.0,3.0,1.0,2,4.0
2013,EE,42219,1908,1940.0,3.0,1.0,1,1.0
2013,EE,42272,5416,4013.0,4.0,1.5,1,4.0
2013,EE,42274,13572,10830.0,4.0,1.5,1,3.0
2013,EE,42302,10786,4382.0,2.0,1.5,1,4.0
2013,EE,42306,18069,11999.0,6.0,1.5,1,4.0
2013,EE,42331,35332,35181.0,4.0,1.5,1,2.0
2013,EE,42345,9812,8358.0,6.0,1.5,1,4.0
2013,EE,42353,7270,6623.0,6.0,1.5,1,1.0
2013,EE,42371,9676,7903.0,3.0,1.5,1,1.0
2013,EE,42383,14511,12949.0,6.0,1.5,2,4.0
2013,EE,42436,15573,13682.0,4.0,1.5,1,3.0
2013,EE,42459,13616,13578.0,3.0,1.5,1,4.0
2013,EE,42465,13584,13581.0,3.0,1.5,1,1.0
2013,EE,42506,26404,19774.0,2.0,1.5,1,4.0
2013,EE,42626,10769,16832.0,3.0,1.5,1,4.0
2013,EE,42629,9504,11712.0,2.0,1.5,1,1.0
2013,EE,42640,6036,-2842.0,5.0,1.5,1,4.0
2013,EE,42713,10970,10810.0,4.0,1.5,1,4.0
2013,EE,42737,7177,7168.0,5.0,1.5,1,4.0
2013,EE,42776,9883,9641.0,2.0,1.5,1,1.0
2013,EE,42785,21697,20906.0,4.0,1.5,1,4.0
2013,EE,42786,633,644.0,3.0,1.5,1,4.0
2013,EE,42801,12631,10498.0,2.0,1.5,1,1.0
2013,EE,42807,7295,7295.0,4.0,1.5,1,1.0
2013,EE,42813,8797,8787.0,6.0,1.5,2,4.0
2013,EE,42825,16995,12737.0,5.0,1.5,1,2.0
2013,EE,42838,690,611.0,3.0,1.5,2,4.0
2013,EE,42855,11564,11556.0,5.0,1.5,2,4.0
2013,EE,42899,7147,-4081.0,3.0,1.5,1,1.0
2013,EE,42900,22075,19879.0,4.0,1.5,2,3.0
2013,EE,42918,41707,34156.0,3.0,1.5,1,1.0
2013,EE,42973,5147,4879.0,2.0,1.5,1,4.0
2013,EE,43026,22406,21369.0,4.0,1.5,1,1.0
2013,EE,43027,28953,27408.0,3.0,1.5,1,4.0
2013,EE,43036,10500,10500.0,6.0,1.5,1,4.0
2013,EE,43048,8242,8228.0,5.0,1.5,2,1.0
2013,EE,43097,5333,3634.0,3.0,1.5,1,4.0
2013,EE,43136,13137,12889.0,4.0,1.5,1,4.0
2013,EE,43137,5554,3788.0,4.0,1.5,2,4.0
2013,EE,43178,6795,6035.0,2.0,1.5,1,2.0
2013,EE,43194,12320,11679.0,3.0,1.5,1,4.0
2013,EE,43203,0,-20.0,6.0,1.3,1,4.0
2013,EE,43235,10526,10527.0,2.0,1.5,1,4.0
2013,EE,43241,11556,11416.0,3.0,1.5,1,4.0
2013,EE,43296,7018,6982.0,4.0,1.5,1,1.0
2013,EE,43313,20892,14468.0,4.0,1.5,2,1.0
2013,EE,43321,11300,10094.0,6.0,1.5,2,1.0
2013,EE,43338,13513,13509.0,4.0,1.5,2,4.0
2013,EE,43354,2066,-536.0,2.0,1.5,2,3.0
2013,EE,43356,7595,7329.0,4.0,1.5,1,4.0
2013,EE,43374,22984,24671.0,5.0,1.5,1,4.0
2013,EE,43388,12553,9552.0,3.0,1.5,1,4.0
2013,EE,43407,19496,18175.0,4.0,1.5,1,4.0
2013,EE,43417,32162,29813.0,5.0,1.5,1,4.0
2013,EE,43423,4302,5767.0,2.0,1.5,1,3.0
2013,EE,43517,7057,7036.0,5.0,1.5,1,4.0
2013,EE,43543,17999,15641.0,4.0,1.5,2,1.0
2013,EE,43569,23633,21160.0,6.0,1.5,1,4.0
2013,EE,43606,24357,26969.0,3.0,1.5,1,1.0
2013,EE,43626,9354,9418.0,5.0,1.5,1,2.0
2013,EE,43638,47030,43496.0,4.0,1.5,1,4.0
2013,EE,43647,13604,12091.0,4.0,1.5,2,4.0
2013,EE,43664,7133,7124.0,5.0,1.5,1,1.0
2013,EE,43760,11396,11328.0,2.0,1.5,1,4.0
2013,EE,43772,11360,7729.0,6.0,1.5,1,4.0
2013,EE,43780,9342,9335.0,3.0,1.5,1,1.0
2013,EE,43870,3604,3592.0,4.0,1.5,2,2.0
2013,EE,43913,14824,8994.0,2.0,1.5,1,4.0
2013,EE,43924,14062,13918.0,3.0,1.5,2,4.0
2013,EE,43931,8318,8312.0,6.0,1.5,1,4.0
2013,EE,43946,7713,9405.0,6.0,1.5,1,4.0
2013,EE,43947,5244,275.0,4.0,1.5,2,2.0
2013,EE,43968,13499,12991.0,3.0,1.5,2,1.0
2013,EE,43970,7506,7248.0,2.0,1.5,2,1.0
2013,EE,43973,7440,4416.0,5.0,1.5,1,4.0
2013,EE,43974,6363,4597.0,6.0,1.5,2,4.0
2013,EE,43997,7802,5645.0,2.0,1.5,2,1.0
2013,EE,44015,19793,19789.0,5.0,1.5,1,4.0
2013,EE,44017,36599,34061.0,6.0,1.5,1,4.0
2013,EE,44021,21236,18748.0,3.0,1.5,1,1.0
2013,EE,44034,18353,15284.0,6.0,1.5,1,4.0
2013,EE,44069,16150,14676.0,2.0,1.5,1,4.0
2013,EE,44075,17667,17563.0,4.0,1.5,1,4.0
2013,EE,44095,7009,6251.0,3.0,1.5,1,4.0
2013,EE,44107,9275,6799.0,3.0,1.5,1,4.0
2013,EE,44152,8409,8191.0,4.0,1.5,1,1.0
2013,EE,44201,12459,17123.0,3.0,1.5,2,1.0
2013,EE,44226,27125,27119.0,2.0,1.5,1,4.0
2013,EE,44229,6439,5685.0,6.0,1.5,1,4.0
2013,EE,44236,16544,15943.0,2.0,1.5,2,1.0
2013,EE,44251,11479,7784.0,5.0,1.5,1,1.0
2013,EE,44264,16102,15399.0,4.0,1.5,2,4.0
2013,EE,44327,21901,20720.0,2.0,1.5,2,4.0
2013,EE,44331,9522,8757.0,5.0,1.5,1,4.0
2013,EE,44342,3729,712.0,4.0,1.5,1,2.0
2013,EE,44370,19832,18010.0,3.0,1.5,1,4.0
2013,EE,44371,6201,5791.0,5.0,1.5,1,1.0
2013,EE,44423,10483,10341.0,5.0,1.5,1,3.0
2013,EE,44433,6669,6666.0,4.0,1.5,1,1.0
2013,EE,44442,2,-891.0,3.0,1.3,1,4.0
2013,EE,44448,11722,10846.0,3.0,1.5,1,4.0
2013,EE,44450,21942,21359.0,3.0,1.5,1,4.0
2013,EE,44476,6779,6651.0,6.0,1.5,2,1.0
2013,EE,44510,16772,6527.0,3.0,1.5,1,4.0
2013,EE,44514,21151,18407.0,3.0,1.5,1,1.0
2013,EE,44515,4877,4859.0,3.0,1.5,1,4.0
2013,EE,44600,26058,29137.0,5.0,1.5,1,4.0
2013,EE,44654,11616,10210.0,4.0,1.5,1,4.0
2013,EE,44657,7191,191.0,6.0,1.3,2,4.0
2013,EE,44687,17564,14894.0,2.0,1.5,1,4.0
2013,EE,44700,14449,14408.0,5.0,1.5,2,4.0
2013,EE,44724,25049,23266.0,5.0,1.5,2,4.0
2013,EE,44727,17839,19126.0,6.0,1.5,1,4.0
2013,EE,44740,15042,13319.0,6.0,1.5,2,1.0
2013,EE,44742,4517,2995.0,4.0,1.5,1,4.0
2013,EE,44744,40783,44259.0,5.0,1.5,1,4.0
2013,EE,44758,27481,24199.0,4.0,1.5,2,1.0
2013,EE,44759,10860,10828.0,4.0,1.5,1,1.0
2013,EE,44790,7603,7135.0,6.0,1.5,1,4.0
2013,EE,44823,8931,8803.0,2.0,1.5,2,1.0
2013,EE,44829,19948,16292.0,4.0,1.5,1,2.0
2013,EE,44842,24072,18619.0,5.0,1.5,1,1.0
2013,EE,44845,22216,20734.0,4.0,1.5,1,4.0
2013,EE,44882,10548,9989.0,4.0,1.5,1,1.0
2013,EE,44924,6828,4903.0,5.0,1.5,1,4.0
2013,EE,44973,3187,3171.0,4.0,1.5,1,1.0
2013,EE,45001,3610,2351.0,2.0,1.3,1,4.0
2013,EE,45003,19557,11533.0,2.0,1.5,2,1.0
2013,EE,45022,8155,8084.0,5.0,1.5,1,4.0
2013,EE,45027,9878,8986.0,4.0,1.5,2,1.0
2013,EE,45048,4400,3147.0,3.0,1.5,2,4.0
2013,EE,45055,66506,66677.0,6.0,1.5,1,1.0
2013,EE,45064,13800,12279.0,4.0,1.5,2,4.0
2013,EE,45077,12218,11833.0,4.0,1.5,1,4.0
2013,EE,45078,40390,39999.0,4.0,1.5,1,4.0
2013,EE,45111,5714,4211.0,3.0,1.5,1,1.0
2013,EE,45137,8081,7053.0,4.0,1.5,1,2.0
2013,EE,45147,6577,6491.0,4.0,1.5,1,1.0
2013,EE,45157,10407,2448.0,3.0,1.5,1,4.0
2013,EE,45160,6034,5997.0,4.0,1.5,1,4.0
2013,EE,45214,6570,6448.0,3.0,1.5,1,4.0
2013,EE,45224,9312,8342.0,2.0,1.5,1,1.0
2013,EE,45233,11167,9412.0,4.0,1.5,1,4.0
2013,EE,45237,9800,13395.0,4.0,1.5,1,4.0
2013,EE,45245,14275,11362.0,2.0,1.5,1,4.0
2013,EE,45283,788,-4087.0,3.0,1.5,1,4.0
2013,EE,45297,18856,17587.0,2.0,1.5,1,4.0
2013,EE,45351,13274,12104.0,4.0,1.5,1,2.0
2013,EE,45414,9615,9600.0,2.0,1.5,1,4.0
2013,EE,45416,10669,8214.0,4.0,1.5,1,1.0
2013,EE,45433,32847,1675.0,5.0,1.5,1,4.0
2013,EE,45464,60493,59514.0,5.0,1.5,1,1.0
2013,EE,45467,6621,6527.0,5.0,1.5,1,4.0
2013,EE,45518,7674,7227.0,2.0,1.5,1,4.0
2013,EE,45521,7441,7165.0,3.0,1.5,1,1.0
2013,EE,45540,36853,36838.0,5.0,1.5,1,4.0
2013,EE,45580,12534,11451.0,4.0,1.5,2,4.0
2013,EE,45619,20675,5459.0,3.0,1.5,1,4.0
2013,EE,45631,4893,4880.0,4.0,1.5,1,4.0
2013,EE,45652,10899,9882.0,2.0,1.5,1,4.0
2013,EE,45658,7777,7660.0,3.0,1.5,2,4.0
2013,EE,45661,20586,19753.0,3.0,1.5,2,4.0
2013,EE,45710,6506,5109.0,4.0,1.5,2,4.0
2013,EE,45750,5951,-3747.0,6.0,1.5,1,1.0
2013,EE,45788,13975,18243.0,5.0,1.5,1,4.0
2013,EE,45822,22713,22249.0,3.0,1.5,2,4.0
2013,EE,45823,8416,6095.0,3.0,1.5,2,4.0
2013,EE,45856,12539,5729.0,5.0,1.5,2,4.0
2013,EE,45883,16322,16300.0,2.0,1.5,1,4.0
2013,EE,45899,3638,3628.0,2.0,1.5,1,4.0
2013,EE,45942,13750,13304.0,3.0,1.5,1,1.0
2013,EE,45974,13126,13111.0,4.0,1.5,1,4.0
2013,EE,46018,10306,8235.0,4.0,1.3,1,4.0
2013,EE,46026,7572,7310.0,2.0,1.5,2,3.0
2013,EE,46066,6939,6930.0,4.0,1.5,1,4.0
2013,EE,46108,6634,5821.0,2.0,1.5,1,1.0
2013,EE,46109,8053,7758.0,2.0,1.5,1,2.0
2013,EE,46120,9450,5777.0,2.0,1.5,1,4.0
2013,EE,46132,10114,10105.0,2.0,1.5,2,4.0
2013,EE,46137,8021,6234.0,6.0,1.5,2,4.0
2013,EE,46138,8406,7897.0,4.0,1.5,1,2.0
2013,EE,46156,26249,25096.0,5.0,1.5,1,2.0
2013,EE,46165,10500,10469.0,2.0,1.5,2,4.0
2013,EE,46192,4979,-384.0,5.0,1.5,1,1.0
2013,EE,46197,5663,4869.0,4.0,1.5,2,3.0
2013,EE,46228,13528,11335.0,4.0,1.5,2,1.0
2013,EE,46234,15997,11964.0,6.0,1.5,1,4.0
2013,EE,46259,12178,9827.0,2.0,1.5,1,4.0
2013,EE,46267,11388,11375.0,3.0,1.5,1,1.0
2013,EE,46375,17533,8318.0,5.0,1.5,1,2.0
2013,EE,46378,15414,15407.0,3.0,1.5,1,1.0
2013,EE,46399,4806,4125.0,6.0,1.5,1,4.0
2013,EE,46407,16420,12947.0,3.0,1.5,2,1.0
2013,EE,46421,11665,16192.0,6.0,1.5,1,4.0
2013,EE,46430,4191,1780.0,4.0,1.5,2,4.0
2013,EE,46461,7584,5279.0,6.0,1.5,1,4.0
2013,EE,46469,6827,6813.0,4.0,1.5,2,4.0
2013,EE,46474,35138,34142.0,6.0,1.5,2,4.0
2013,EE,46490,5165,5146.0,2.0,1.3,1,4.0
2013,EE,46498,11584,4656.0,6.0,1.5,1,4.0
2013,EE,46515,17756,17744.0,3.0,1.5,2,4.0
2013,EE,46527,20145,16962.0,2.0,1.5,1,4.0
2013,EE,46549,19952,19663.0,3.0,1.5,2,3.0
2013,EE,46568,7404,5686.0,5.0,1.5,1,4.0
2013,EE,46571,16493,10868.0,5.0,1.5,1,1.0
2013,EE,46577,13097,5101.0,6.0,1.5,1,1.0
2013,EE,46611,7295,7287.0,6.0,1.5,1,1.0
2013,EE,46619,10335,9561.0,6.0,1.5,1,1.0
2013,EE,46658,10151,10136.0,3.0,1.5,1,3.0
2013,EE,46708,32960,27613.0,4.0,1.5,2,4.0
2013,EE,46728,10132,9597.0,5.0,1.5,1,2.0
2013,EE,46748,26006,24355.0,6.0,1.5,1,1.0
2013,EE,46760,26211,26192.0,4.0,1.5,1,4.0
2013,EE,46779,3511,2681.0,4.0,1.3,1,4.0
2013,EE,46799,2616,1648.0,6.0,1.5,2,4.0
2013,EE,46802,16455,16378.0,5.0,1.5,1,4.0
2013,EE,46875,5679,7169.0,6.0,1.5,2,2.0
2013,EE,46876,39669,39404.0,4.0,1.5,2,4.0
2013,EE,46879,27653,23640.0,2.0,1.5,1,4.0
2013,EE,46900,13858,13855.0,2.0,1.5,1,1.0
2013,EE,46914,0,-727.0,4.0,1.3,2,4.0
2013,EE,46948,91,-2007.0,6.0,1.3,1,4.0
2013,EE,46949,4768,3204.0,3.0,1.5,1,4.0
2013,EE,46972,39589,39474.0,5.0,1.5,2,4.0
2013,EE,46990,20140,16999.0,5.0,1.3,2,1.0
2013,EE,47047,16679,15140.0,3.0,1.5,1,1.0
2013,EE,47053,12205,9646.0,3.0,1.5,1,4.0
2013,EE,47055,15688,9406.0,4.0,1.5,1,4.0
2013,EE,47069,5510,3460.0,4.0,1.5,1,2.0
2013,EE,47091,52258,49827.0,6.0,1.5,1,1.0
2013,EE,47099,8126,6881.0,4.0,1.5,2,3.0
2013,EE,47124,33269,35161.0,6.0,1.5,1,2.0
2013,EE,47143,6982,6870.0,5.0,1.5,2,4.0
2013,EE,47157,14047,13953.0,2.0,1.5,1,4.0
2013,EE,47184,12014,9559.0,2.0,1.5,2,4.0
2013,EE,47208,8045,8031.0,4.0,1.5,1,4.0
2013,EE,47218,2942,822.0,6.0,1.5,1,4.0
2013,EE,47246,20125,19168.0,3.0,1.5,1,4.0
2013,EE,47286,15552,12572.0,3.0,1.5,1,1.0
2013,EE,47300,6271,5830.0,2.0,1.5,2,4.0
2013,EE,47345,13584,13305.0,2.0,1.5,2,4.0
2013,EE,47354,11465,11454.0,3.0,1.5,2,4.0
2013,EE,47364,8422,4829.0,6.0,1.5,1,4.0
2013,EE,47365,14906,8510.0,4.0,1.5,2,1.0
2013,EE,47371,23162,23005.0,3.0,1.5,2,4.0
2013,EE,47373,1920,-4216.0,6.0,1.3,1,4.0
2013,EE,47376,30144,27425.0,4.0,1.5,1,1.0
2013,EE,47382,4882,4126.0,3.0,1.5,1,4.0
2013,EE,47394,12553,5998.0,3.0,1.5,1,1.0
2013,EE,47406,7306,7305.0,2.0,1.5,1,4.0
2013,EE,47413,10247,10042.0,6.0,1.5,2,1.0
2013,EE,47428,9896,9760.0,4.0,1.5,1,1.0
2013,EE,47445,8604,8565.0,6.0,1.5,2,4.0
2013,EE,47455,7677,7670.0,3.0,1.5,1,1.0
2013,EE,47501,11329,9050.0,3.0,1.5,1,4.0
2013,EE,47519,8009,5386.0,5.0,1.5,2,2.0
2013,EE,47521,12834,12297.0,3.0,1.5,1,4.0
2013,EE,47551,21439,21334.0,3.0,1.5,1,4.0
2013,EE,47553,14347,14340.0,5.0,1.5,1,4.0
2013,EE,47599,28614,26646.0,5.0,1.5,1,1.0
2013,EE,47656,17546,17156.0,2.0,1.5,2,4.0
2013,EE,47693,58224,58212.0,5.0,1.5,1,4.0
2013,EE,47697,9749,7116.0,2.0,1.5,1,1.0
2013,EE,47704,14953,14806.0,2.0,1.5,1,4.0
2013,EE,47709,7777,7738.0,1.0,1.5,1,4.0
2013,EE,47713,15344,11779.0,6.0,1.5,1,4.0
2013,EE,47726,14176,13500.0,3.0,1.5,1,4.0
2013,EE,47782,23252,22042.0,3.0,1.5,1,4.0
2013,EE,47793,12774,11335.0,4.0,1.5,1,4.0
2013,EE,47798,28432,28269.0,4.0,1.5,1,1.0
2013,EE,47800,2837,4275.0,4.0,1.5,2,4.0
2013,EE,47852,18518,18502.0,3.0,1.5,2,4.0
2013,EE,47890,8491,8481.0,5.0,1.5,2,4.0
2013,EE,47893,5880,5841.0,2.0,1.5,1,3.0
2013,EE,47927,23433,16759.0,2.0,1.5,2,4.0
2013,EE,47930,15046,11930.0,2.0,1.5,1,4.0
2013,EE,47935,6140,5103.0,2.0,1.5,1,1.0
2013,EE,47951,8187,8159.0,2.0,1.5,2,1.0
2013,EE,47976,16801,13392.0,4.0,1.5,1,4.0
2013,EE,47981,6290,6234.0,5.0,1.5,1,4.0
2013,EE,47985,11,-1723.0,4.0,1.5,1,1.0
2013,EE,47987,8027,5122.0,3.0,1.5,1,1.0
2013,EE,48053,14057,10410.0,4.0,1.5,1,4.0
2013,EE,48062,3407,2795.0,5.0,1.5,2,1.0
2013,EE,48075,6412,5044.0,4.0,1.5,1,3.0
2013,EE,48104,33963,31365.0,2.0,1.5,1,4.0
2013,EE,48107,7431,7401.0,3.0,1.5,2,4.0
2013,EE,48114,10195,10104.0,3.0,1.5,1,4.0
2013,EE,48129,3689,-900.0,5.0,1.5,2,1.0
2013,EE,48135,3443,-9014.0,4.0,1.5,1,1.0
