"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL110","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PM005","PM010","PM020","PM030","PM035","PM040","PM050","PM060","PM070","PM080","PM090","PM100","PX030","PX040","PX020","PX050","PX010"
"2005","EE",97811,133.558407291917,"NA","2","2005","25","2",1937,"2","2","3","EE","2","5","5","5","NA","NA","2","NA","3","0 - 1","NA","0","0","NA",,"NA","NA","1","2","NA","NA","NA","17","6","8","3","1","5","6","7","6","6","8","8","8","4","1","3","2","NA","2","1",0,38,1,0,0,0,0,1,0,0,1573,0,0,0,0,1,"136.0753","1","NA","1925","4","NA","1","1","NA","NA","21","NA",9781,"1",67,"1","15.6466"
"2005","EE",97931,133.558407291917,"NA","2","2005","17","2",1947,"2","2","3","Other","2","NA","5","1","NA","NA","NA","NA","3","2","48","NA","12","NA","b-e","2","11","1","1","1","NA","2","18","1","1","1","1","1","1","1","2","1","1","1","3","2","1","2","2","NA","2","NA",0,0,1,3250,0,0,0,1,0,0,0,0,0,0,0,1,"124.2285","NA","1941","1935","1","4","1","1","NA","1","NA","5",9793,"1",57,"4","15.6466"
"2005","EE",98021,133.558407291917,"NA","3","2005","28","1",1971,"1","1","3","EE","2","NA","4","1","NA","NA","NA","NA","3","7","35","12","0","NA","f","NA","13","NA","2","2","NA","NA","19","1","1","1","1","1","1","1","1","1","1","1","1","4","2","3","2","NA","2","NA",0,230,1,7321,0,0,0,1,0,0,0,0,0,0,0,1,"NA","4","1925","1925","3","NA","2","1","83","1","NA","NA",9802,"1",33,"1","15.6466"
"2005","EE",98251,133.558407291917,"NA","3","2005","18","1",1931,"2","2","3","EE","2","NA","3","5","NA","1","NA","NA","3","3","NA","0","0","NA",,"NA","NA","1","2","NA","NA","NA","21","5","4","6","6","8","6","6","6","6","7","6","8","4","1","3","2","NA","2","1",0,0,1,0,0,0,0,1,0,0,1584,0,0,0,0,1,"461.7213","NA","NA","NA","NA","1","NA","NA","NA","1","NA","4",9825,"1",73,"4","15.6466"
"2005","EE",98561,133.558407291917,"NA","2","2005","14","2",1970,"1","1","1","EE","2","NA","5","1","NA","NA","NA","NA","3","7","40","12","0","NA","f","NA","12","1","1","1","NA","NA","16","1","1","1","1","1","1","1","1","1","6","1","1","2","1","3","2","NA","2","NA",0,0,1,13358,1444,0,0,1,0,0,0,0,0,0,0,1,"NA","1","1925","1943","11","3","5","1","NA","1","NA","3",9856,"1",34,"1","15.6466"
"2005","EE",99291,133.558407291917,"NA","2","2005","20","3",1933,"2","4","2","EE","2","NA","2","5","NA","NA","NA","NA","3","5","40","12","0","NA",,"NA","12","1","2","2","NA","NA","19","1","1","1","1","1","1","1","1","6","1","1","1","2","2","2","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,3070,0,0,0,0,1,"174.1684","1","1925","NA","NA","1","2","NA","72","1","NA","NA",9929,"1",71,"1","15.6466"
"2005","EE",99301,133.558407291917,"NA","2","2005","17","4",1981,"1","1","3","EE","2","NA","3","8","NA","1","2","NA","3",,"NA","12","0","NA",,"NA","NA","1","NA","2","NA","NA","18","6","6","8","1","1","1","6","6","2","6","5","1","2","2","3","2","NA","2","NA",0,0,1,2660,0,0,0,1,0,0,0,0,0,0,0,1,"NA","NA","1925","NA","NA","NA","NA","1","83","NA","61","3",9930,"1",23,"1","15.6466"
"2005","EE",99681,133.558407291917,"NA","2","2005","30","3",1933,"2","2","3","EE","2","NA","2","5","NA","2","2","NA","3","9","NA","0","0","NA",,"NA","NA","1","2","NA","NA","NA","17","6","7","6","4","6","5","6","1","8","1","1","6","4","2","2","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,1609,0,0,0,0,1,"405.3243","NA","1949","1947","0","2","NA","1","61","NA","NA","3",9968,"1",71,"3","15.6466"
"2005","EE",99861,133.558407291917,"NA","2","2005","24","2",1946,"2","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","2","60","12","12","NA","l-n","NA","13","1","2","1","NA","NA","18","1","1","1","3","3","1","1","1","1","1","6","1","2","1","3","1","NA","2","NA",0,0,1,3796,0,0,0,1,0,0,0,0,0,0,0,1,"110.0312","6","1946","1933","1","3","3","1","34","1","NA","5",9986,"1",58,"1","15.6466"
"2005","EE",100061,133.558407291917,"NA","3","2005","17","4",1974,"1","1","3","EE","2","NA","5","1","NA","1","NA","NA","3","2","NA","0","12","NA","f","NA","NA","1","2","NA","NA","NA","20","8","6","8","8","4","6","6","8","8","8","1","8","4","1","2","2","NA","1","NA",0,0,1,1630,0,0,0,1,0,0,0,0,0,0,0,1,"146.6641","1","NA","NA","NA","1","NA","1","NA","NA","61","NA",10006,"1",30,"4","15.6466"
"2005","EE",100441,133.558407291917,"NA","2","2005","19","1",1924,"1","4","1","EE","2","NA","1","5","NA","1","2","NA","3","9","40","6","0","NA",,"NA","4","1","2","2","NA","NA","20","1","1","1","3","6","6","6","1","6","6","2","1","3","1","3","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,1822,0,0,0,0,1,"NA","6","1925","NA","NA","NA","1","NA","NA","6","61","4",10044,"1",80,"3","15.6466"
"2005","EE",100951,133.558407291917,"NA","2","2005","25","3",1950,"2","5","3","EE","2","NA","3","1","NA","NA","NA","NA","3","8","NA","12","0","NA","b-e","NA","13","1","2","2","NA","NA","19","1","1","1","1","1","1","1","1","1","1","1","1","4","2","3","2","NA","2","1",0,0,1,4715,0,0,0,1,0,0,0,0,0,0,0,1,"244.0033","2","NA","1936","1","3","1","NA","12","1","12","3",10095,"1",54,"1","15.6466"
"2005","EE",101211,133.558407291917,"NA","3","2005","47","2",1937,"2","1","1","EE","2","NA","2","5","NA","1","NA","NA","3","5","NA","0","4","NA",,"NA","NA","1","2","NA","NA","NA","18","6","7","8","1","8","5","6","6","2","5","6","6","4","1","3","2","NA","1","NA",0,0,1,0,0,0,0,1,0,0,1503,0,0,0,0,1,"69.11378","NA","NA","NA","NA","NA","NA","1","NA","1","82","2",10121,"1",67,"2","15.6466"
"2005","EE",101311,133.558407291917,"NA","2","2005","11","2",1952,"2","2","2","EE","2","NA","5","1","NA","1","NA","NA","3","0 - 1","40","8","0","NA","l-n","NA","NA","1","2","NA","1","NA","14","6","1","6","1","1","6","6","6","6","1","6","4","3","1","3","1","8","2","NA",0,0,1,1800,0,0,750,1,0,0,0,0,56,0,0,1,"NA","6","1933","1938","3","NA","NA","1","NA","NA","NA","NA",10131,"1",52,"1","15.6466"
"2005","EE",101441,133.558407291917,"NA","2","2005","29","2",1925,"2","4","1","EE","2","5","2","5","NA","1","2","NA","3","4","NA","0","0","NA",,"NA","NA","1","NA","NA","1","NA","18","6","8","6","6","3","6","8","5","8","6","8","6","3","1","2","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,1729,0,0,0,0,1,"722.9328","NA","1925","1925","NA","NA","NA","NA","NA","6","61","NA",10144,"1",79,"3","15.6466"
"2005","EE",101551,133.558407291917,"NA","3","2005","8","1",1953,"2","2","3","EE","2","NA","5","1","NA","1","NA","NA","3","3","NA","0","0","NA","l-n","NA","NA","1","2","NA","NA","NA","22","6","6","1","1","1","1","1","1","1","6","6","1","3","1","3","2","NA","2","NA",0,0,1,1689,0,0,0,1,0,205,0,0,0,0,0,1,"NA","NA","1934","1947","NA","5","0","NA","NA","NA","NA","NA",10155,"1",51,"1","15.6466"
"2005","EE",102001,133.558407291917,"NA","3","2005","19","3",1960,"1","1","3","EE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","40","12","0","NA","l-n","NA","12","1","2","2","NA","NA","23","1","1","3","1","1","1","1","1","1","1","1","1","3","2","3","2","NA","2","NA",0,0,1,6350,0,0,0,1,0,0,0,0,0,0,0,1,"154.9785","1","NA","1925","0","1","3","1","12","1","34","NA",10200,"1",44,"1","15.6466"
"2005","EE",102021,133.558407291917,"NA","2","2005","16","1",1937,"1","2","3","EE","2","NA","3","5","NA","NA","NA","NA","3","7","40","12","0","NA",,"NA","11","1","2","2","NA","NA","22","1","1","1","1","1","1","1","1","3","1","1","1","2","2","3","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,6301,0,0,0,0,1,"249.6559","1","NA","1927","4","5","2","NA","NA","1","92","5",10202,"1",67,"1","15.6466"
"2005","EE",102061,133.558407291917,"NA","2","2005","18","4",1929,"2","4","1","EE","2","NA","5","5","NA","NA","2","NA","3","2","NA","0","0","NA",,"NA","3","1","2","2","NA","NA","18","1","6","6","1","1","1","1","1","6","1","1","1","2","1","1","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,1937,0,0,0,0,1,"NA","1","NA","1925","1","NA","NA","1","NA","NA","NA","NA",10206,"1",75,"1","15.6466"
"2005","EE",102461,133.558407291917,"NA","2","2005","11","1",1927,"2","2","2","EE","2","NA","5","5","NA","1","NA","NA","3","8","NA","12","0","NA",,"NA","NA","1","2","2","NA","NA","17","6","1","6","6","6","6","6","6","6","1","6","6","2","1","3","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,2433,0,0,0,0,1,"212.9983","1","NA","1946","NA","NA","NA","NA","NA","1","NA","3",10246,"1",77,"1","15.6466"
"2005","EE",102471,133.558407291917,"NA","3","2005","23","4",1977,"2","1","3","EE","2","NA","5","1","NA","NA","2","NA","3","3","40","12","0","NA","g","NA","12","1","2","2","NA","NA","18","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,224,1,3747,0,0,0,1,0,0,0,0,0,0,0,1,"281.8106","1","1938","NA","1","1","NA","NA","NA","1","91","2",10247,"1",27,"1","15.6466"
"2005","EE",102591,133.558407291917,"NA","2","2005","28","1",1935,"2","2","1","EE","2","NA","4","5","NA","1","2","NA","3","0 - 1","40","0","0","NA",,"NA","NA","1","NA","NA","NA","NA","17","6","6","2","6","1","6","6","6","8","6","6","6","4","2","2","2","NA","1","NA",0,0,1,0,0,0,0,1,0,0,1720,0,0,0,0,1,"68.36738","1","NA","NA","1","NA","NA","NA","NA","NA","82","5",10259,"1",69,"1","15.6466"
"2005","EE",102831,133.558407291917,"NA","2","2005","14","3",1924,"2","4","1","EE","2","NA","5","5","NA","NA","1","NA","3","2","NA","0","0","NA",,"NA","1","1","2","2","NA","NA","19","1","1","6","6","6","1","6","1","1","6","1","8","3","2","2","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,2096,0,0,0,0,1,"NA","2","NA","1958","NA","NA","NA","1","61","NA","92","2",10283,"1",80,"1","15.6466"
"2005","EE",102841,133.558407291917,"NA","2","2005","11","1",1945,"2","2","3","Other","2","NA","4","2","NA","NA","NA","NA","3","7","48","12","0","NA","i","NA","NA","1","1","2","NA","NA","19","1","1","1","1","1","1","3","1","3","1","1","1","2","2","3","2","NA","1","NA",0,77,1,3699,0,0,0,1,0,0,0,0,0,0,0,1,"NA","1","1925","1928","2","2","3","1","NA","NA","NA","3",10284,"1",59,"4","15.6466"
"2005","EE",102891,133.558407291917,"NA","2","2005","22","1",1935,"2","4","1","EE","2","NA","2","5","NA","1","2","NA","3","9","20","0","0","NA",,"5","NA","2","2","NA","NA","NA","18","6","6","5","8","8","8","6","7","6","6","8","6","4","1","1","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,1583,0,0,0,0,1,"NA","1","NA","NA","NA","1","1","1","NA","1","51","1",10289,"1",69,"1","15.6466"
"2005","EE",103101,133.558407291917,"NA","2","2005","8","1",1978,"1","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","2","45","12","0","NA","l-n","NA","12","1","1","NA","NA","4","17","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","1","NA",0,0,1,14592,0,0,0,1,0,0,0,0,0,0,0,1,"158.2282","2","1925","1925","5","5","3","1","NA","1","61","5",10310,"1",26,"4","15.6466"
"2005","EE",103191,133.558407291917,"NA","2","2005","26","4",1938,"1","5","2","EE","2","NA","1","5","NA","NA","NA","NA","3","7","35","0","0","NA",,"NA","NA","1","2","2","NA","NA","16","6","6","6","1","6","1","1","6","6","6","6","6","4","2","3","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,1953,0,0,0,0,1,"84.28881","NA","NA","NA","NA","NA","NA","1","NA","1","21","NA",10319,"1",66,"1","15.6466"
"2005","EE",103761,133.558407291917,"NA","2","2005","11","1",1952,"2","5","1","EE","2","NA","3","6","NA","2","2","NA","3","4","40","0","0","NA",,"NA","13","1","2","2","NA","4","17","6","8","6","6","8","6","6","7","2","6","6","6","4","2","1","2","NA","2","NA",0,0,1,927,0,0,0,1,0,235,0,0,0,139,0,1,"54.99755","NA","1925","NA","NA","2","NA","NA","NA","1","NA","2",10376,"1",52,"3","15.6466"
"2005","EE",104531,133.558407291917,"NA","2","2005","22","4",1942,"2","1","3","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","o","NA","13","1","NA","2","NA","NA","17","3","1","1","1","1","7","1","1","1","1","1","6","2","2","1","2","NA","2","NA",0,0,1,1574,0,0,0,1,0,0,2221,0,0,0,0,1,"274.0937","6","1950","1930","NA","2","2","1","41","NA","92","3",10453,"1",62,"2","15.6466"
"2005","EE",104641,133.558407291917,"NA","2","2005","16","4",1965,"1",,"3",,"2","NA",,,"NA","2","1","NA","3",,"NA","0","0","NA",,"NA","NA","NA","2","1","NA","10","NA","8","5","7","8","7","7","8","7","5","7","8","7","2","2","1","1","NA","2","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"NA","1","NA","1954","NA","5","NA","1","NA","NA","NA","2",10464,"1",39,"1","15.6466"
"2005","EE",105041,133.558407291917,"NA","2","2005","31","1",1926,"2","4","1","EE","2","NA","1","5","NA","1","NA","NA","3","6","NA","0","0","NA",,"NA","NA","1","NA","2","NA","NA","22","1","1","6","1","6","6","3","1","1","1","6","6","4","1","2","2","NA","1","NA",0,0,1,0,0,0,0,1,0,0,1817,0,0,0,0,1,"72.75979","2","1935","NA","NA","NA","NA","NA","92","1","51","NA",10504,"1",78,"1","15.6466"
"2005","EE",105191,133.558407291917,"NA","2","2005","10","3",1970,"2","5","3","Other","2","NA","2","8","NA","1","1","NA","3","9","NA","3","0","NA",,"NA","NA","1","2","NA","NA","NA","16","7","6","5","8","6","3","7","7","6","2","7","1","3","1","3","2","NA","2","NA",0,0,1,903,0,0,0,1,0,0,0,0,0,0,0,1,"364.4729","1","1925","NA","NA","NA","1","NA","NA","1","NA","NA",10519,"1",34,"4","15.6466"
"2005","EE",105681,133.558407291917,"NA","3","2005","19","3",1981,"1","1","3","EE","2","NA","3","3","NA","1","2","NA","3",,"NA","0","0","NA",,"NA","13","NA","2","NA","NA","NA","16","8","6","7","2","6","8","8","6","6","8","6","6","4","1","2","2","NA","2","NA",0,0,1,0,0,0,0,1,0,853,0,0,0,0,0,1,"205.3807","NA","NA","NA","NA","NA","0","1","NA","1","12","4",10568,"1",23,"1","15.6466"
"2005","EE",106531,133.558407291917,"NA","1","2005","21","1",1961,"1","4","3","EE","2","NA","3","1","NA","NA","NA","NA","3","3","35","12","0","NA","o","NA","3","1","2","2","NA","1","24","1","1","3","1","1","1","1","1","1","3","1","3","2","1","2","2","NA","2","NA",0,0,1,0,0,0,3027,1,0,0,0,0,0,0,0,1,"126.5715","NA","1925","1925","1","1","4","1","NA","6","82","5",10653,"1",43,"1","15.6466"
"2005","EE",107211,133.558407291917,"NA","2","2005","21","2",1924,"2","4","1","EE","2","NA","2","5","NA","1","2","NA","3","7","NA","0","2","NA",,"NA","NA","1","2","2","1","NA","19","8","6","2","7","8","1","6","6","2","8","8","1","3","2","1","1","1","2","NA",0,0,1,0,0,0,0,1,0,0,1534,0,0,0,0,1,"193.5399","1","NA","1925","2","NA","NA","NA","NA","NA","NA","2",10721,"1",80,"4","15.6466"
"2005","EE",107371,133.558407291917,"NA","2","2005","15","1",1937,"2","4","1","EE","2","NA","3","5","NA","NA","NA","NA","3","4","40","12","12","NA",,"NA","11","1","2","2","NA","NA","18","3","1","1","1","1","1","2","2","1","1","1","1","2","2","3","2","NA","2","NA",0,0,1,1519,0,0,0,1,0,0,1494,0,0,0,0,1,"200.4955","1","NA","NA","2","NA","NA","1","NA","1","NA","NA",10737,"1",67,"4","15.6466"
"2005","EE",107431,133.558407291917,"NA","2","2005","21","3",1928,"2","5","1","EE","2","3","4","5","NA","1","2","NA","3","4","NA","0","0","NA",,"NA","NA","NA","2","NA","NA","NA","17","7","6","6","8","3","6","1","6","6","6","6","6","3","1","1","2","6","2","NA",0,0,1,493,0,0,0,1,0,0,1106,0,0,0,0,1,"88.54991","NA","1925","1925","NA","3","NA","NA","83","NA","NA","NA",10743,"1",76,"3","15.6466"
"2005","EE",107721,133.558407291917,"NA","3","2005","19","1",1932,"2","2","3","EE","2","5","2","5","NA","1","2","NA","3","7","NA","0","0","NA",,"NA","NA","1","2","NA","NA","NA","19","6","6","8","8","8","6","6","6","6","8","2","8","5","1","2","1","NA","1","NA",0,0,1,0,0,0,0,1,0,0,1628,0,0,0,0,1,"NA","NA","NA","1937","NA","NA","NA","NA","71","1","34","NA",10772,"1",72,"3","15.6466"
"2005","EE",107771,133.558407291917,"NA","3","2005","17","3",1931,"1",,"1",,"1","3",,,"NA","2","2","NA","3",,"NA","0","0","NA",,"NA","NA","1","NA","NA","NA","NA","NA","8","7","7","7","7","8","4","7","7","7","9","8","2","2","3","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"NA","2","1932","1925","NA","NA","NA","1","NA","NA","NA","4",10777,"1",73,"1","15.6466"
"2005","EE",107781,133.558407291917,"NA","2","2005","33","4",1924,"2","4","3","EE","2","NA","1","5","NA","NA","2","NA","3","9","40","0","0","NA",,"NA","4","1","2","NA","NA","NA","19","4","6","6","6","6","6","2","6","1","6","1","1","5","2","1","2","NA","2","NA",128,0,1,0,0,0,0,1,0,0,1928,0,0,0,0,1,"104.8595","NA","1925","NA","NA","NA","1","1","NA","NA","41","5",10778,"1",80,"3","15.6466"
"2005","EE",107891,133.558407291917,"NA","2","2005","13","4",1935,"1","4","3","EE","2","NA","3","5","NA","1","NA","NA","3","7","NA","12","0","NA",,"NA","13","1","2","2","NA","NA","16","6","8","6","6","6","1","1","1","1","6","1","6","4","2","3","1","NA","2","NA",0,0,1,0,0,0,0,1,0,0,1993,0,0,0,0,1,"429.2642","NA","1925","NA","NA","NA","NA","1","NA","NA","NA","5",10789,"1",69,"1","15.6466"
"2005","EE",108041,133.558407291917,"NA","2","2005","21","1",1944,"2","2","2","EE","2","5","5","5","NA","2","1","NA","3","3","NA","0","0","NA",,"NA","NA","1","2","NA","NA","NA","18","6","6","6","6","8","8","7","8","6","1","1","5","2","1","2","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,881,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","83","1","NA","3",10804,"1",60,"4","15.6466"
"2005","EE",108431,133.558407291917,"NA","3","2005","25","3",1965,"1","1","2","EE","2","NA","3","3","NA","2","NA","NA","3",,"NA","0","0","NA",,"NA","NA","NA","2","NA","NA","NA","17","6","7","6","6","6","8","5","8","6","6","1","8","4","1","2","2","7","1","NA",0,0,1,669,0,0,0,1,0,0,0,0,0,0,0,1,"168.0018","NA","NA","NA","NA","5","NA","NA","NA","1","23","NA",10843,"1",39,"1","15.6466"
"2005","EE",108621,133.558407291917,"NA","3","2005","11","1",1924,"2","4","2","EE","2","NA","3","5","NA","NA","NA","NA","3","9","NA","0","0","NA",,"NA","NA","1","2","NA","NA","NA","17","7","1","6","8","3","3","6","5","6","2","8","8","3","1","1","1","NA","2","NA",0,0,1,0,0,160,0,1,0,0,1423,0,0,0,0,1,"126.1117","6","NA","NA","3","NA","NA","NA","NA","6","52","NA",10862,"1",80,"NA","15.6466"
"2005","EE",108651,133.558407291917,"NA","3","2005","19","4",1924,"2","4","2","EE","2","NA","1","5","NA","1","NA","NA","NA","7","NA","0","0","NA",,"NA","NA","1","2","2","NA","NA","18","8","6","6","6","6","7","7","6","8","6","6","6","4","2","1","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,1661,0,0,0,0,1,"143.1264","7","NA","1925","NA","NA","2","NA","NA","1","93","1",10865,"1",80,"2","15.6466"
"2005","EE",108751,133.558407291917,"NA","3","2005","25","1",1963,"1","2","1","Other","2","NA","3","1","NA","NA","NA","NA","3","7","NA","12","0","NA","i","NA","NA","1","2","2","NA","NA","21","1","1","2","4","2","6","1","6","6","6","6","1","2","2","2","2","NA","2","1",0,0,1,1888,0,0,0,1,0,0,0,0,0,0,0,1,"151.5409","2","1932","NA","NA","NA","3","NA","83","1","NA","NA",10875,"1",41,"3","15.6466"
"2005","EE",109011,133.558407291917,"NA","3","2005","18","4",1943,"2","4","3","EE","2","NA","3","3","NA","NA","NA","NA","3","4","NA","5","0","NA",,"NA","2","1","2","2","NA","1","18","1","1","1","3","1","1","1","6","1","1","1","1","2","2","3","2","NA","2","NA",0,0,1,3839,0,0,0,1,0,1312,0,0,0,0,0,1,"181.3374","1","NA","1929","1","1","3","1","NA","1","22","2",10901,"1",61,"4","15.6466"
"2005","EE",109111,133.558407291917,"NA","2","2005","37","3",1924,"2","4","1","EE","2","NA","3","5","NA","1","NA","NA","2","0 - 1","80","0","0","NA",,"NA","NA","1","2","2","NA","NA","21","1","1","6","8","6","1","6","6","1","6","1","1","4","2","3","2","NA","1","NA",0,0,1,0,0,0,0,1,0,0,2852,0,0,0,0,1,"NA","2","NA","NA","NA","NA","3","1","NA","NA","NA","NA",10911,"1",80,"4","15.6466"
"2005","EE",109391,133.558407291917,"NA","2","2005","29","1",1924,"2","2","2","EE","2","3","6","5","NA","2","2","NA","NA","2","40","12","0","NA",,"NA","NA","1","2","NA","NA","NA","16","6","6","8","6","5","1","6","6","6","6","6","6","1","1","3","2","7","2","NA",0,0,1,0,0,98,0,1,0,0,1719,0,0,0,0,1,"NA","2","NA","1947","NA","1","4","NA","NA","1","82","NA",10939,"1",80,"1","15.6466"
"2005","EE",109551,133.558407291917,"NA","2","2005","13","2",1954,"1","2","3","EE","2","NA","3","1","NA","NA","NA","NA","3","8","40","12","0","NA","b-e","NA","13","1","2","2","NA","10","20","1","1","2","1","1","1","1","1","5","1","1","1","2","1","3","2","1","2","4",0,0,1,4117,0,0,0,1,0,0,0,0,0,0,0,1,"210.3184","2","NA","NA","4","2","NA","1","92","1","93","3",10955,"1",50,"1","15.6466"
"2005","EE",109651,133.558407291917,"NA","2","2005","25","4",1936,"2","4","3","EE","2","NA","5","5","NA","1","2","NA","3","4","NA","0","0","NA",,"NA","NA","1","2","1","1","NA","18","6","6","6","8","6","1","6","6","1","6","6","2","2","2","2","2","NA","2","NA",0,0,1,148,0,383,0,1,0,0,1377,0,0,0,0,1,"50.49342","NA","NA","1936","3","1","5","1","34","NA","NA","4",10965,"1",68,"2","15.6466"
"2005","EE",109951,133.558407291917,"NA","2","2005","35","1",1931,"2","4","3","EE","2","NA","1","5","NA","NA","2","NA","3","7","NA","0","0","NA",,"NA","12","NA","2","NA","NA","NA","18","1","8","6","5","6","6","6","8","6","6","6","8","3","1","2","2","NA","2","1",0,0,1,0,0,0,0,1,0,0,1630,0,0,0,0,1,"NA","NA","1925","1925","NA","NA","NA","1","NA","1","92","NA",10995,"1",73,"4","15.6466"
"2005","EE",110471,133.558407291917,"NA","2","2005","14","1",1936,"2","2","1","EE","2","NA","5","5","NA","1","2","NA","3","0 - 1","70","0","0","NA",,"NA","NA","NA","NA","NA","NA","NA","18","8","1","8","6","6","6","6","6","7","6","8","6","2","1","3","2","NA","2","1",0,0,1,0,0,0,0,1,0,0,1633,0,0,0,0,1,"192.1624","1","NA","NA","NA","NA","1","1","NA","NA","NA","1",11047,"1",68,"1","15.6466"
"2005","EE",110811,133.558407291917,"NA","2","2005","15","1",1939,"1","4","3","EE","2","NA","3","6","NA","NA","2","NA","3","9","NA","0","0","NA",,"NA","NA","1","2","2","NA","NA","22","1","1","6","6","8","2","8","6","8","3","6","6","2","2","3","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,926,0,1,"NA","NA","NA","1925","2","NA","NA","NA","NA","NA","NA","2",11081,"1",65,"3","15.6466"
"2005","EE",111091,133.558407291917,"NA","2","2005","14","2",1930,"2","2","1","Other","2","NA","4","5","NA","NA","2","NA","3","7","NA","0","0","NA",,"NA","NA","1","2","NA","NA","NA","19","1","6","6","1","3","1","1","1","6","1","5","6","3","1","3","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,1811,0,0,0,0,1,"NA","6","NA","NA","NA","3","3","NA","NA","NA","NA","NA",11109,"1",74,"2","15.6466"
"2005","EE",111731,133.558407291917,"NA","3","2005","15","1",1924,"2","4","2","EE","2","NA","1","5","NA","NA","2","NA","3",,"40","0","0","NA",,"NA","NA","1","2","NA","NA","NA","19","6","1","6","1","2","1","6","6","3","5","1","6","3","2","3","2","NA","2","NA",0,0,1,0,0,245,0,1,0,0,2789,0,0,0,0,1,"160.0817","NA","1925","NA","1","3","NA","1","NA","NA","61","NA",11173,"1",80,"2","15.6466"
