"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RX030","rl010","rl010_f","rl020","rl020_f","rl030","rl030_f","rl040","rl040_f","rl050","rl050_f","rl060","rl060_f","rl070","rl070_f","RX020","RX010"
"2004","EE",602531,139.830954169797,"3",1955,"1","1","1","1","11","1",60253,,,,,,,,,,,,,,,48,48
"2004","EE",602532,139.830954169797,"1",1927,"2","1","4","1","11","1",60253,,,,,,,,,,,,,,,76,76
"2004","EE",602581,139.830954169797,"4",1978,"1","1","1","1","11","NA",60258,,,,,,,,,,,,,,,25,26
"2004","EE",602582,139.830954169797,"3",1976,"2","1","4","1","11","1",60258,,,,,,,,,,,,,,,27,27
"2004","EE",602841,139.830954169797,"3",1980,"2","1","1","4","11","1",60284,,,,,,,,,,,,,,,23,23
"2004","EE",602842,139.830954169797,"4",1973,"1","1","4","4","NA","1",60284,,,,,,,,,,,,,,,30,31
"2004","EE",602991,139.830954169797,"4",1957,"2","1","3","1","NA","1",60299,,,,,,,,,,,,,,,46,47
"2004","EE",602992,139.830954169797,"1",1986,"1","1","2","1","11","1",60299,,,,,,,,,,,,,,,17,17
"2004","EE",603021,139.830954169797,"2",1967,"1","1","1","1","NA","1",60302,,,,,,,,,,,,,,,36,37
"2004","EE",603022,139.830954169797,"1",1960,"2","1","1","1","11","1",60302,,,,,,,,,,,,,,,43,44
"2004","EE",603311,139.830954169797,"1",1959,"2","1","1","1","11","NA",60331,,,,,,,,,,,,,,,44,45
"2004","EE",603312,139.830954169797,"2",1985,"1","1","3","1","11","NA",60331,,,,,,,,,,,,,,,18,19
"2004","EE",604331,139.830954169797,"2",1941,"1","1","1","1","11","NA",60433,,,,,,,,,,,,,,,62,62
"2004","EE",604332,139.830954169797,"2",1940,"2","1","1","1","11","1",60433,,,,,,,,,,,,,,,63,63
"2004","EE",605361,139.830954169797,"4",1946,"1","1","4","1","11","NA",60536,,,,,,,,,,,,,,,57,58
"2004","EE",605362,139.830954169797,"3",1949,"2","1","1","1","NA","1",60536,,,,,,,,,,,,,,,54,54
"2004","EE",606011,139.830954169797,"4",1971,"2","1","1","1","11","1",60601,,,,,,,,,,,,,,,32,32
"2004","EE",606012,139.830954169797,"3",1992,"1","1","3","1","11","1",60601,,,,,,,,,,,,,,,11,11
"2004","EE",606861,139.830954169797,"4",1942,"2","1","1","1","11","1",60686,,,,,,,,,,,,,,,61,62
"2004","EE",606862,139.830954169797,"3",1964,"1","1","2","1","11","1",60686,,,,,,,,,,,,,,,39,39
"2004","EE",606901,139.830954169797,"2",1962,"2","1","4","1","11","1",60690,,,,,,,,,,,,,,,41,41
"2004","EE",606902,139.830954169797,"2",1954,"1","1","3","1","11","1",60690,,,,,,,,,,,,,,,49,50
"2004","EE",606961,139.830954169797,"3",1957,"2","1","4","1","11","1",60696,,,,,,,,,,,,,,,46,46
"2004","EE",606962,139.830954169797,"3",1987,"2","1","1","1","11","NA",60696,,,,,,,,,,,,,,,16,17
"2004","EE",607021,139.830954169797,"2",1951,"2","1","1","1","11","1",60702,,,,,,,,,,,,,,,52,52
"2004","EE",607022,139.830954169797,"2",1947,"1","1","3","1","11","1",60702,,,,,,,,,,,,,,,56,57
"2004","EE",607101,139.830954169797,"1",1948,"2","1","1","4","11","1",60710,,,,,,,,,,,,,,,55,55
"2004","EE",607102,139.830954169797,"2",1941,"1","1","4","1","11","NA",60710,,,,,,,,,,,,,,,62,62
"2004","EE",607511,139.830954169797,"1",1960,"1","1","3","1","NA","1",60751,,,,,,,,,,,,,,,43,44
"2004","EE",607512,139.830954169797,"4",1960,"2","1","1","1","NA","1",60751,,,,,,,,,,,,,,,43,43
"2004","EE",608451,139.830954169797,"4",1945,"2","1","1","4","11","1",60845,,,,,,,,,,,,,,,58,58
"2004","EE",608452,139.830954169797,"3",1973,"1","1","1","1","11","1",60845,,,,,,,,,,,,,,,30,30
"2004","EE",609251,139.830954169797,"1",1939,"1","1","2","4","11","1",60925,,,,,,,,,,,,,,,64,64
"2004","EE",609252,139.830954169797,"1",1940,"2","1","3","1","11","NA",60925,,,,,,,,,,,,,,,63,63
"2004","EE",609481,139.830954169797,"3",1986,"2","1","3","4","11","1",60948,,,,,,,,,,,,,,,17,17
"2004","EE",609482,139.830954169797,"2",1965,"2","1","1","1","23","NA",60948,,,,,,,,,,,,,,,38,38
"2004","EE",609581,139.830954169797,"3",1957,"2","1","3","1","11","1",60958,,,,,,,,,,,,,,,46,47
"2004","EE",609582,139.830954169797,"3",1987,"2","1","1","1","11","1",60958,,,,,,,,,,,,,,,16,16
"2004","EE",609671,139.830954169797,"3",1938,"2","1","3","1","11","NA",60967,,,,,,,,,,,,,,,65,65
"2004","EE",609672,139.830954169797,"4",1931,"1","1","1","1","11","NA",60967,,,,,,,,,,,,,,,72,73
"2004","EE",609781,139.830954169797,"1",1925,"1","1","4","1","11","1",60978,,,,,,,,,,,,,,,78,79
"2004","EE",609782,139.830954169797,"4",1923,"2","1","1","1","NA","1",60978,,,,,,,,,,,,,,,80,80
"2004","EE",610261,139.830954169797,"2",1975,"1","NA","4","1","11","NA",61026,,,,,,,,,,,,,,,28,29
"2004","EE",610262,139.830954169797,"4",1974,"2","1","4","4","11","NA",61026,,,,,,,,,,,,,,,29,30
"2004","EE",610571,139.830954169797,"1",1975,"2","1","3","1","11","NA",61057,,,,,,,,,,,,,,,28,29
"2004","EE",610572,139.830954169797,"4",2000,"2","1","1","4","11","1",61057,,,,,,,,,,,,,,,3,3
"2004","EE",610641,139.830954169797,"2",1925,"2","1","1","1","11","1",61064,,,,,,,,,,,,,,,78,79
"2004","EE",610642,139.830954169797,"4",1923,"1","1","4","4","11","1",61064,,,,,,,,,,,,,,,80,80
"2004","EE",610721,139.830954169797,"1",1924,"1","1","1","1","NA","1",61072,,,,,,,,,,,,,,,79,79
"2004","EE",610722,139.830954169797,"1",1935,"2","1","1","1","11","1",61072,,,,,,,,,,,,,,,68,69
"2004","EE",610731,139.830954169797,"2",1967,"1","1","3","1","11","NA",61073,,,,,,,,,,,,,,,36,36
"2004","EE",610732,139.830954169797,"2",1960,"2","1","4","1","11","1",61073,,,,,,,,,,,,,,,43,44
"2004","EE",610971,139.830954169797,"3",1953,"1","1","3","1","11","NA",61097,,,,,,,,,,,,,,,50,50
"2004","EE",610972,139.830954169797,"4",1954,"2","1","4","1","22","1",61097,,,,,,,,,,,,,,,49,50
"2004","EE",611111,139.830954169797,"3",1978,"1","1","3","1","11","1",61111,,,,,,,,,,,,,,,25,26
"2004","EE",611112,139.830954169797,"4",1976,"2","1","1","1","11","1",61111,,,,,,,,,,,,,,,27,27
"2004","EE",611201,139.830954169797,"1",1963,"2","1","4","1","11","4",61120,,,,,,,,,,,,,,,40,40
"2004","EE",611202,139.830954169797,"1",1987,"1","1","1","1","11","1",61120,,,,,,,,,,,,,,,16,17
"2004","EE",611211,139.830954169797,"4",1964,"2","1","2","1","11","NA",61121,,,,,,,,,,,,,,,39,39
"2004","EE",611212,139.830954169797,"2",1942,"2","1","2","4","11","1",61121,,,,,,,,,,,,,,,61,61
"2004","EE",611641,139.830954169797,"3",1969,"2","1","4","1","11","1",61164,,,,,,,,,,,,,,,34,34
"2004","EE",611642,139.830954169797,"2",1992,"1","1","4","1","11","1",61164,,,,,,,,,,,,,,,11,11
"2004","EE",611991,139.830954169797,"4",1961,"2","1","1","1","11","1",61199,,,,,,,,,,,,,,,42,42
"2004","EE",611992,139.830954169797,"1",1988,"2","1","4","1","11","1",61199,,,,,,,,,,,,,,,15,15
"2004","EE",612081,139.830954169797,"1",1932,"1","1","2","1","NA","1",61208,,,,,,,,,,,,,,,71,72
"2004","EE",612082,139.830954169797,"3",1929,"2","1","1","4","11","1",61208,,,,,,,,,,,,,,,74,74
"2004","EE",612111,139.830954169797,"4",1941,"2","1","1","1","11","1",61211,,,,,,,,,,,,,,,62,63
"2004","EE",612112,139.830954169797,"4",1934,"1","1","1","1","NA","1",61211,,,,,,,,,,,,,,,69,69
"2004","EE",612311,139.830954169797,"2",1953,"1","1","3","1","11","1",61231,,,,,,,,,,,,,,,50,50
"2004","EE",612312,139.830954169797,"1",1954,"2","1","1","1","NA","NA",61231,,,,,,,,,,,,,,,49,49
"2004","EE",612631,139.830954169797,"3",1933,"1","1","4","1","NA","1",61263,,,,,,,,,,,,,,,70,71
"2004","EE",612632,139.830954169797,"1",1936,"2","1","1","1","11","1",61263,,,,,,,,,,,,,,,67,67
"2004","EE",613331,139.830954169797,"3",1925,"1","1","1","4","NA","1",61333,,,,,,,,,,,,,,,78,78
"2004","EE",613332,139.830954169797,"2",1928,"2","1","4","1","11","1",61333,,,,,,,,,,,,,,,75,75
"2004","EE",613451,139.830954169797,"4",1940,"1","1","1","1","11","NA",61345,,,,,,,,,,,,,,,63,64
"2004","EE",613452,139.830954169797,"1",1946,"2","1","4","1","11","NA",61345,,,,,,,,,,,,,,,57,57
"2004","EE",613551,139.830954169797,"1",1944,"1","1","2","1","11","1",61355,,,,,,,,,,,,,,,59,59
"2004","EE",613552,139.830954169797,"4",1950,"2","1","3","1","11","NA",61355,,,,,,,,,,,,,,,53,54
"2004","EE",613931,139.830954169797,"3",1932,"2","1","3","1","11","1",61393,,,,,,,,,,,,,,,71,71
"2004","EE",613932,139.830954169797,"2",1923,"1","1","1","1","NA","1",61393,,,,,,,,,,,,,,,80,80
"2004","EE",614101,139.830954169797,"3",1942,"2","1","4","1","23","NA",61410,,,,,,,,,,,,,,,61,61
"2004","EE",614102,139.830954169797,"1",1942,"1","1","1","4","31","NA",61410,,,,,,,,,,,,,,,61,62
"2004","EE",614131,139.830954169797,"2",1934,"2","1","1","1","11","1",61413,,,,,,,,,,,,,,,69,69
"2004","EE",614132,139.830954169797,"2",1956,"2","1","4","1","NA","NA",61413,,,,,,,,,,,,,,,47,48
"2004","EE",614531,139.830954169797,"3",1941,"2","1","1","4","11","1",61453,,,,,,,,,,,,,,,62,62
"2004","EE",614532,139.830954169797,"2",1935,"1","1","3","1","11","NA",61453,,,,,,,,,,,,,,,68,69
"2004","EE",615051,139.830954169797,"1",1956,"1","1","4","1","11","NA",61505,,,,,,,,,,,,,,,47,47
"2004","EE",615052,139.830954169797,"4",1956,"2","1","4","1","11","1",61505,,,,,,,,,,,,,,,47,48
"2004","EE",616331,139.830954169797,"4",1936,"1","1","1","4","11","1",61633,,,,,,,,,,,,,,,67,68
"2004","EE",616332,139.830954169797,"3",1942,"2","1","1","1","11","5",61633,,,,,,,,,,,,,,,61,62
"2004","EE",616831,139.830954169797,"1",1940,"2","1","3","1","23","1",61683,,,,,,,,,,,,,,,63,64
"2004","EE",616832,139.830954169797,"4",1949,"1","1","1","1","11","NA",61683,,,,,,,,,,,,,,,54,55
"2004","EE",617221,139.830954169797,"2",1968,"1","1","2","4","23","1",61722,,,,,,,,,,,,,,,35,36
"2004","EE",617222,139.830954169797,"3",1970,"2","1","3","1","11","1",61722,,,,,,,,,,,,,,,33,34
"2004","EE",617891,139.830954169797,"2",1948,"1","1","1","1","11","NA",61789,,,,,,,,,,,,,,,55,55
"2004","EE",617892,139.830954169797,"2",1946,"2","1","3","1","11","1",61789,,,,,,,,,,,,,,,57,57
"2004","EE",619041,139.830954169797,"2",1976,"2","1","1","1","NA","NA",61904,,,,,,,,,,,,,,,27,27
"2004","EE",619042,139.830954169797,"2",2000,"1","1","3","1","11","NA",61904,,,,,,,,,,,,,,,3,3
"2004","EE",619391,139.830954169797,"1",1955,"1","1","1","1","11","1",61939,,,,,,,,,,,,,,,48,48
"2004","EE",619392,139.830954169797,"2",1927,"2","1","4","1","NA","1",61939,,,,,,,,,,,,,,,76,77
"2004","EE",619481,139.830954169797,"2",1967,"2","1","1","1","11","1",61948,,,,,,,,,,,,,,,36,37
"2004","EE",619482,139.830954169797,"2",1995,"1","1","1","1","NA","1",61948,,,,,,,,,,,,,,,8,8
"2004","EE",619651,139.830954169797,"4",1936,"1","1","1","1","NA","1",61965,,,,,,,,,,,,,,,67,67
"2004","EE",619652,139.830954169797,"4",1942,"2","1","4","1","11","1",61965,,,,,,,,,,,,,,,61,61
"2004","EE",619751,139.830954169797,"3",1946,"1","1","4","1","11","NA",61975,,,,,,,,,,,,,,,57,58
"2004","EE",619752,139.830954169797,"4",1939,"2","1","4","1","11","NA",61975,,,,,,,,,,,,,,,64,64
"2004","EE",620271,139.830954169797,"3",1953,"2","1","4","1","11","1",62027,,,,,,,,,,,,,,,50,50
"2004","EE",620272,139.830954169797,"2",1987,"2","1","4","1","11","1",62027,,,,,,,,,,,,,,,16,17
"2004","EE",620811,139.830954169797,"2",1950,"2","1","3","1","23","1",62081,,,,,,,,,,,,,,,53,54
"2004","EE",620812,139.830954169797,"2",1942,"1","1","4","1","11","NA",62081,,,,,,,,,,,,,,,61,62
"2004","EE",620871,139.830954169797,"2",1937,"1","1","1","1","NA","1",62087,,,,,,,,,,,,,,,66,66
"2004","EE",620872,139.830954169797,"2",1983,"2","1","1","1","NA","1",62087,,,,,,,,,,,,,,,20,21
"2004","EE",621251,139.830954169797,"4",1955,"2","1","4","1","11","1",62125,,,,,,,,,,,,,,,48,48
"2004","EE",621252,139.830954169797,"1",1985,"1","2","1","1","11","1",62125,,,,,,,,,,,,,,,18,18
"2004","EE",621351,139.830954169797,"4",1925,"1","1","1","4","11","1",62135,,,,,,,,,,,,,,,78,78
"2004","EE",621352,139.830954169797,"4",1925,"2","1","1","1","NA","1",62135,,,,,,,,,,,,,,,78,79
"2004","EE",621411,139.830954169797,"4",1931,"1","1","3","1","11","1",62141,,,,,,,,,,,,,,,72,73
"2004","EE",621412,139.830954169797,"1",1937,"2","1","4","1","23","1",62141,,,,,,,,,,,,,,,66,66
"2004","EE",622021,139.830954169797,"2",1927,"1","1","1","1","23","1",62202,,,,,,,,,,,,,,,76,77
"2004","EE",622022,139.830954169797,"3",1934,"2","1","1","1","11","1",62202,,,,,,,,,,,,,,,69,70
"2004","EE",622061,139.830954169797,"3",1937,"1","1","4","1","11","1",62206,,,,,,,,,,,,,,,66,66
"2004","EE",622062,139.830954169797,"3",1944,"2","1","3","4","NA","1",62206,,,,,,,,,,,,,,,59,59
"2004","EE",622131,139.830954169797,"3",1937,"2","1","4","1","11","1",62213,,,,,,,,,,,,,,,66,66
"2004","EE",622132,139.830954169797,"4",1966,"2","1","1","1","11","NA",62213,,,,,,,,,,,,,,,37,37
"2004","EE",622221,139.830954169797,"1",1944,"2","1","4","1","11","NA",62222,,,,,,,,,,,,,,,59,60
"2004","EE",622222,139.830954169797,"2",1942,"1","1","1","1","23","NA",62222,,,,,,,,,,,,,,,61,61
"2004","EE",622471,139.830954169797,"1",1927,"2","1","1","1","11","1",62247,,,,,,,,,,,,,,,76,76
"2004","EE",622472,139.830954169797,"4",1959,"1","1","4","4","11","NA",62247,,,,,,,,,,,,,,,44,44
"2004","EE",623591,139.830954169797,"4",1933,"1","1","1","1","11","NA",62359,,,,,,,,,,,,,,,70,70
"2004","EE",623592,139.830954169797,"1",1940,"2","1","1","1","11","5",62359,,,,,,,,,,,,,,,63,63
"2004","EE",623711,139.830954169797,"3",1949,"1","1","3","1","11","NA",62371,,,,,,,,,,,,,,,54,54
"2004","EE",623712,139.830954169797,"3",1945,"2","1","1","1","11","1",62371,,,,,,,,,,,,,,,58,59
"2004","EE",624151,139.830954169797,"4",1948,"2","1","4","1","11","NA",62415,,,,,,,,,,,,,,,55,55
"2004","EE",624152,139.830954169797,"3",1936,"1","1","3","1","11","NA",62415,,,,,,,,,,,,,,,67,67
"2004","EE",624171,139.830954169797,"4",1927,"2","1","1","4","11","1",62417,,,,,,,,,,,,,,,76,77
"2004","EE",624172,139.830954169797,"1",1982,"2","1","1","1","11","1",62417,,,,,,,,,,,,,,,21,21
"2004","EE",624351,139.830954169797,"3",1944,"2","1","4","1","11","NA",62435,,,,,,,,,,,,,,,59,60
"2004","EE",624352,139.830954169797,"3",1950,"1","1","4","1","23","1",62435,,,,,,,,,,,,,,,53,53
"2004","EE",624411,139.830954169797,"3",1923,"2","1","1","1","NA","1",62441,,,,,,,,,,,,,,,80,80
"2004","EE",624412,139.830954169797,"3",1927,"1","1","3","1","11","NA",62441,,,,,,,,,,,,,,,76,77
"2004","EE",624441,139.830954169797,"3",1949,"1","1","3","4","11","1",62444,,,,,,,,,,,,,,,54,54
"2004","EE",624442,139.830954169797,"1",1945,"2","1","1","1","11","1",62444,,,,,,,,,,,,,,,58,58
"2004","EE",624561,139.830954169797,"1",1924,"2","1","4","1","11","1",62456,,,,,,,,,,,,,,,79,80
"2004","EE",624562,139.830954169797,"3",1924,"1","1","1","1","11","NA",62456,,,,,,,,,,,,,,,79,80
"2004","EE",624691,139.830954169797,"1",1951,"1","1","3","1","11","1",62469,,,,,,,,,,,,,,,52,53
"2004","EE",624692,139.830954169797,"1",1946,"2","1","4","1","11","1",62469,,,,,,,,,,,,,,,57,58
"2004","EE",624731,139.830954169797,"4",1967,"2","1","1","1","11","1",62473,,,,,,,,,,,,,,,36,36
"2004","EE",624732,139.830954169797,"2",1995,"1","1","1","4","11","1",62473,,,,,,,,,,,,,,,8,9
"2004","EE",624851,139.830954169797,"4",1943,"1","1","3","1","11","1",62485,,,,,,,,,,,,,,,60,60
"2004","EE",624852,139.830954169797,"4",1973,"2","1","1","4","11","1",62485,,,,,,,,,,,,,,,30,30
"2004","EE",624981,139.830954169797,"1",1947,"1","1","3","1","NA","NA",62498,,,,,,,,,,,,,,,56,57
"2004","EE",624982,139.830954169797,"2",1947,"2","1","4","4","11","1",62498,,,,,,,,,,,,,,,56,57
"2004","EE",625141,139.830954169797,"3",1951,"2","1","1","1","11","NA",62514,,,,,,,,,,,,,,,52,53
"2004","EE",625142,139.830954169797,"3",1972,"1","1","3","1","11","NA",62514,,,,,,,,,,,,,,,31,31
"2004","EE",625421,139.830954169797,"4",1957,"2","1","2","1","11","1",62542,,,,,,,,,,,,,,,46,47
"2004","EE",625422,139.830954169797,"2",1983,"1","1","1","1","11","1",62542,,,,,,,,,,,,,,,20,20
"2004","EE",625851,139.830954169797,"1",1950,"2","1","1","1","11","NA",62585,,,,,,,,,,,,,,,53,54
"2004","EE",625852,139.830954169797,"4",1923,"1","1","1","1","11","NA",62585,,,,,,,,,,,,,,,80,80
"2004","EE",626451,139.830954169797,"2",1935,"1","1","3","1","11","1",62645,,,,,,,,,,,,,,,68,69
"2004","EE",626452,139.830954169797,"1",1933,"2","1","1","1","NA","1",62645,,,,,,,,,,,,,,,70,70
"2004","EE",626511,139.830954169797,"2",1960,"1","1","1","4","11","1",62651,,,,,,,,,,,,,,,43,44
"2004","EE",626512,139.830954169797,"4",1952,"2","1","2","1","11","NA",62651,,,,,,,,,,,,,,,51,51
"2004","EE",627191,139.830954169797,"4",1952,"2","1","3","1","NA","NA",62719,,,,,,,,,,,,,,,51,52
"2004","EE",627192,139.830954169797,"3",1964,"1","1","3","1","11","1",62719,,,,,,,,,,,,,,,39,39
"2004","EE",627811,139.830954169797,"4",1939,"1","1","3","1","11","4",62781,,,,,,,,,,,,,,,64,64
"2004","EE",627812,139.830954169797,"1",1936,"2","1","4","4","11","1",62781,,,,,,,,,,,,,,,67,67
"2004","EE",627831,139.830954169797,"3",1930,"2","1","1","1","11","1",62783,,,,,,,,,,,,,,,73,73
"2004","EE",627832,139.830954169797,"2",1958,"1","1","1","4","11","1",62783,,,,,,,,,,,,,,,45,45
"2004","EE",628011,139.830954169797,"3",1964,"2","1","1","1","11","1",62801,,,,,,,,,,,,,,,39,39
"2004","EE",628012,139.830954169797,"4",1942,"2","1","3","1","11","1",62801,,,,,,,,,,,,,,,61,62
"2004","EE",628081,139.830954169797,"2",1980,"1","1","3","1","11","1",62808,,,,,,,,,,,,,,,23,24
"2004","EE",628082,139.830954169797,"3",1981,"2","1","3","1","11","1",62808,,,,,,,,,,,,,,,22,22
"2004","EE",629231,139.830954169797,"3",1946,"2","1","1","1","NA","1",62923,,,,,,,,,,,,,,,57,57
"2004","EE",629232,139.830954169797,"2",1972,"1","1","4","1","11","1",62923,,,,,,,,,,,,,,,31,31
"2004","EE",629861,139.830954169797,"3",1923,"1","1","4","1","NA","NA",62986,,,,,,,,,,,,,,,80,80
"2004","EE",629862,139.830954169797,"3",1925,"2","1","4","1","11","1",62986,,,,,,,,,,,,,,,78,79
"2004","EE",630111,139.830954169797,"1",1973,"2","1","1","1","11","1",63011,,,,,,,,,,,,,,,30,30
"2004","EE",630112,139.830954169797,"2",1996,"2","1","3","1","11","1",63011,,,,,,,,,,,,,,,7,7
"2004","EE",630191,139.830954169797,"4",1979,"2","1","2","1","NA","1",63019,,,,,,,,,,,,,,,24,24
"2004","EE",630192,139.830954169797,"4",1945,"2","1","1","1","11","1",63019,,,,,,,,,,,,,,,58,59
"2004","EE",630641,139.830954169797,"3",1968,"2","1","2","1","11","1",63064,,,,,,,,,,,,,,,35,35
"2004","EE",630642,139.830954169797,"3",1964,"1","1","3","1","11","1",63064,,,,,,,,,,,,,,,39,40
"2004","EE",630711,139.830954169797,"2",1956,"2","1","2","1","11","1",63071,,,,,,,,,,,,,,,47,47
"2004","EE",630712,139.830954169797,"1",1987,"2","1","4","4","11","1",63071,,,,,,,,,,,,,,,16,16
"2004","EE",631041,139.830954169797,"2",1978,"2","1","4","1","NA","NA",63104,,,,,,,,,,,,,,,25,26
"2004","EE",631042,139.830954169797,"3",1973,"1","1","4","1","NA","1",63104,,,,,,,,,,,,,,,30,30
"2004","EE",631171,139.830954169797,"2",1929,"1","1","2","1","11","1",63117,,,,,,,,,,,,,,,74,74
"2004","EE",631172,139.830954169797,"4",1929,"2","1","1","1","11","1",63117,,,,,,,,,,,,,,,74,75
"2004","EE",631301,139.830954169797,"1",1925,"2","1","1","1","11","1",63130,,,,,,,,,,,,,,,78,78
"2004","EE",631302,139.830954169797,"3",1977,"2","1","1","1","11","1",63130,,,,,,,,,,,,,,,26,27
"2004","EE",631441,139.830954169797,"1",1951,"2","1","2","1","11","1",63144,,,,,,,,,,,,,,,52,53
"2004","EE",631442,139.830954169797,"1",1948,"1","1","1","1","NA","NA",63144,,,,,,,,,,,,,,,55,55
"2004","EE",631641,139.830954169797,"4",1935,"2","1","1","4","11","1",63164,,,,,,,,,,,,,,,68,68
"2004","EE",631642,139.830954169797,"2",1923,"2","1","4","4","NA","1",63164,,,,,,,,,,,,,,,80,80
"2004","EE",631661,139.830954169797,"3",1968,"2","1","1","1","11","1",63166,,,,,,,,,,,,,,,35,35
"2004","EE",631662,139.830954169797,"4",1995,"1","1","3","1","11","NA",63166,,,,,,,,,,,,,,,8,8
"2004","EE",631721,139.830954169797,"3",1949,"2","1","3","1","11","1",63172,,,,,,,,,,,,,,,54,54
"2004","EE",631722,139.830954169797,"1",1975,"2","1","1","1","32","1",63172,,,,,,,,,,,,,,,28,29
"2004","EE",631831,139.830954169797,"1",1945,"1","1","1","1","11","1",63183,,,,,,,,,,,,,,,58,59
"2004","EE",631832,139.830954169797,"3",1946,"2","1","3","1","31","1",63183,,,,,,,,,,,,,,,57,58
"2004","EE",631881,139.830954169797,"3",1938,"1","1","4","1","11","1",63188,,,,,,,,,,,,,,,65,65
"2004","EE",631882,139.830954169797,"2",1969,"2","1","1","4","11","1",63188,,,,,,,,,,,,,,,34,35
"2004","EE",632201,139.830954169797,"4",1949,"2","1","1","1","11","1",63220,,,,,,,,,,,,,,,54,54
"2004","EE",632202,139.830954169797,"3",1981,"2","1","1","1","11","1",63220,,,,,,,,,,,,,,,22,22
"2004","EE",632461,139.830954169797,"4",1931,"2","1","1","1","11","1",63246,,,,,,,,,,,,,,,72,73
"2004","EE",632462,139.830954169797,"1",1959,"1","1","1","4","11","1",63246,,,,,,,,,,,,,,,44,44
"2004","EE",632561,139.830954169797,"3",1969,"2","1","4","4","11","1",63256,,,,,,,,,,,,,,,34,35
"2004","EE",632562,139.830954169797,"3",1994,"2","1","4","1","11","1",63256,,,,,,,,,,,,,,,9,10
"2004","EE",632771,139.830954169797,"2",1956,"2","1","1","4","11","1",63277,,,,,,,,,,,,,,,47,47
"2004","EE",632772,139.830954169797,"2",1984,"1","1","1","1","11","1",63277,,,,,,,,,,,,,,,19,19
"2004","EE",633601,139.830954169797,"4",1939,"2","1","1","4","NA","NA",63360,,,,,,,,,,,,,,,64,64
"2004","EE",633602,139.830954169797,"3",1923,"2","1","3","1","NA","1",63360,,,,,,,,,,,,,,,80,80
"2004","EE",633751,139.830954169797,"2",1939,"1","1","3","1","NA","1",63375,,,,,,,,,,,,,,,64,65
"2004","EE",633752,139.830954169797,"4",1942,"2","1","3","1","23","1",63375,,,,,,,,,,,,,,,61,61
"2004","EE",633791,139.830954169797,"2",1941,"2","1","1","1","11","1",63379,,,,,,,,,,,,,,,62,62
"2004","EE",633792,139.830954169797,"2",1979,"2","1","3","1","11","1",63379,,,,,,,,,,,,,,,24,24
"2004","EE",634021,139.830954169797,"3",1969,"1","1","1","1","11","1",63402,,,,,,,,,,,,,,,34,35
"2004","EE",634022,139.830954169797,"4",1976,"2","1","4","1","11","1",63402,,,,,,,,,,,,,,,27,27
"2004","EE",634451,139.830954169797,"2",1954,"2","1","1","1","11","1",63445,,,,,,,,,,,,,,,49,49
"2004","EE",634452,139.830954169797,"3",1949,"1","1","1","1","11","1",63445,,,,,,,,,,,,,,,54,55
"2004","EE",634711,139.830954169797,"4",1937,"2","1","4","4","11","1",63471,,,,,,,,,,,,,,,66,66
"2004","EE",634712,139.830954169797,"1",1968,"1","1","4","4","11","1",63471,,,,,,,,,,,,,,,35,35
"2004","EE",634741,139.830954169797,"3",1957,"2","1","1","4","11","NA",63474,,,,,,,,,,,,,,,46,47
