"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","HD010","HD020","HD025","HD030","HD035","HD040","HD050","HD060","HD070","HD080","HD090","HD100","HD110","HD120","HD130","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD230","HD240","HD250","HD255","HD260","HD265","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2009","EE",27014,"1","2009","17",6807,6773,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,34,"NA","NA","NA","3","NA","3","1","1","1","1","1","2","1","1","3","1917.35","2","NA","2","2","2","1","4","1","3","2","1","NA","NA","63.02","NA","1","NA","1","1","2","NA","2","80","4","3","4","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","2","NA","1",1,,,,,,
"2009","EE",27016,"2","2009","13",6896,5189,0,0,,,,,,,,0,0,0,0,0,,68,,0,1707,0,,0,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","4","1278.23","3","2","2","2","2","1","1","1","5","2","1","NA","NA","112.48","NA","1","NA","1","2","2","NA","2","46","3","3","3","3","1","1","NA","1","1","1","1","1","1","1","1","1","1","NA","NA","1","NA","2","2","2","NA","1",1,,,,,,
"2009","EE",27082,"2","2009","21",1817,1811,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6,"NA","NA","NA","3","NA","3","1","1","1","1","1","2","2","2","3","1917.35","3","2","2","2","2","2","4","1","1","2","1","NA","NA","26.97","NA","1","NA","3","1","2","NA","1","68","4","4","3","1","3","1","NA","1","NA","NA","NA","1","NA","NA","NA","NA","1","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",27095,"2","2009","28",3716,3661,0,0,,,,,,,,0,0,0,0,0,,0,,0,54,0,,0,"NA","NA","NA","3","NA","3","2","2","1","1","1","1","1","2","2","1917.35","3","NA","2","2","2","2","2","4","2","1","1","NA","NA","138.11","NA","1","NA","1","1","2","NA","2","68","3","4","2","4","1","1","1","1","NA","NA","1","1","1","1","3","NA","1","NA","1","1","1","NA","NA","2","NA","1",1,,,,,,
"2009","EE",27110,"1","2009","8",3512,3444,0,0,,,,,,,,0,0,0,0,0,,0,,0,1,0,,67,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","1","2","766.94","1","NA","2","2","2","2","3","1","2","2","1","NA","NA","95.29","NA","1","NA","1","1","2","NA","2","50","3","3","3","4","3","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",27116,"2","2009","11",9306,8370,0,0,,,,,,,,0,0,0,0,0,,4,,0,12,0,,923,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","4","958.67","3","2","2","2","1","2","4","1","2","2","1","NA","NA","288.69","NA","1","NA","1","1","2","NA","1","37","1","4","4","3","1","1","1","1","NA","1","NA","1","NA","NA","1","1","1","NA","NA","1","1","2","2","2","NA","1",1,,,,,,
"2009","EE",27134,"2","2009","12",9657,9652,0,0,,,,,,,,0,0,0,486,0,,0,,0,0,0,,5,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","1","4","958.67","2","NA","2","2","2","2","4","1","5","2","1","NA","NA","149.68","NA","1","NA","1","1","2","NA","2","55","4","4","NA","4","1","1","1","2","1","1","1","NA","1","1","NA","1","1","1","NA","1","NA","2","NA","2","NA","1",1,,,,,,
"2009","EE",27171,"2","2009","23",3536,2822,0,0,,,,,,,,0,0,0,0,0,,0,,0,2,0,,712,"NA","NA","NA","3","NA","3","2","1","2","1","1","3","1","2","3","543.25","3","3","2","2","2","1","4","1","2","2","1","NA","NA","47.93","NA","1","NA","3","1","2","NA","2","72","4","4","4","3","3","3","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",27178,"2","2009","19",10274,5617,0,0,,,,,,,,0,0,0,0,0,,0,,0,4657,0,,0,"NA","2","NA","2","NA","3","2","1","1","1","1","1","1","1","4","1917.35","1","2","2","2","2","2","1","1","2","2","1","NA","NA","396.76","NA","1","NA","1","1","2","NA","1","120","4","4","4","2","2","1","1","1","1","1","1","1","1","1","1","1","3","NA","NA","2","1","2","NA","NA","NA","1",1,,,,,,
"2009","EE",27206,"2","2009","13",2991,777,0,0,,,,,,,,0,0,0,0,0,,0,,0,2214,0,,0,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","766.94","2","2","2","2","2","2","4","1","3","2","1","NA","NA","131.02","NA","1","NA","1","1","2","NA","2","71","4","4","4","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","NA","1","1","NA","NA","2","NA","1",1,,,,,,
"2009","EE",27286,"2","2009","22",8451,4432,0,0,,,,,,,,0,0,0,0,0,,54,,0,0,0,,4019,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","6","4154.26","1","3","2","2","2","2","4","1","6","1","1","NA","NA","304.16","NA","1","NA","1","1","2","NA","2","160","3","4","4","2","1","1","NA","1","3","1","NA","NA","NA","NA","NA","1","1","3","NA","NA","1","2","NA","2","NA","1",1,,,,,,
"2009","EE",27300,"1","2009","37",169,78,0,0,,,,,,,,0,0,0,0,0,,0,,0,91,0,,0,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","4","958.67","3","2","2","2","2","2","1","1","2","2","1","NA","NA","127.5","NA","1","NA","1","1","2","NA","2","80","4","4","3","3","1","3","NA","1","1","NA","1","1","1","3","NA","NA","1","NA","NA","1","NA","NA","NA","2","NA","1",1,,,,,,
"2009","EE",27301,"1","2009","7",5785,5780,0,0,,,,,,,,0,0,0,0,0,,0,,0,3,0,,1,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","3","383.47","1","2","2","2","2","2","3","1","2","2","1","NA","NA","73.05","NA","1","NA","1","1","2","NA","2","43","4","3","3","4","1","2","NA","1","NA","NA","NA","NA","NA","1","1","1","NA","NA","NA","1","1","2","NA","NA","NA","1",1,,,,,,
"2009","EE",27360,"1","2009","21",3068,3066,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","2","3","958.67","3","NA","2","2","2","2","4","1","3","2","1","NA","NA","135.88","NA","1","NA","1","1","2","NA","1","52","3","4","3","3","2","1","NA","1","NA","1","1","NA","NA","NA","NA","1","1","NA","NA","NA","3","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",27413,"2","2009","10",1610,1604,0,0,,,,,,,,0,0,0,0,0,,0,,0,5,0,,0,"NA","NA","NA","1","NA","3","1","1","1","1","1","1","1","3","3","1278.23","2","2","2","2","2","2","4","4","2","2","1","NA","NA","28.12","NA","3","NA","1","1","2","NA","2","29","3","3","NA","3","1","3","NA","NA","1","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","2","NA","NA","NA","1",1,,,,,,
"2009","EE",27449,"2","2009","23",5771,5345,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,425,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","4","1150.41","2","NA","2","2","2","2","3","1","3","2","1","22.37","NA","92.67","NA","1","NA","1","2","2","NA","2","76","3","4","3","2","1","1","1","NA","NA","NA","NA","1","NA","1","3","1","NA","NA","NA","1","NA","2","NA","2","NA","1",1,,,,,,
"2009","EE",27463,"2","2009","32",4392,-3183,0,0,,,,,,,,0,0,0,0,0,,0,,0,7575,0,,0,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","1","4","1917.35","2","2","2","2","2","2","4","1","5","1","1","NA","NA","69.41","NA","1","NA","1","1","2","NA","2","75","3","3","2","4","2","1","1","1","1","1","1","1","1","NA","1","NA","1","1","1","1","1","2","NA","NA","NA","1",1,,,,,,
"2009","EE",27469,"2","2009","9",3614,3578,0,0,,,,,,,,0,0,0,0,0,,0,,0,36,0,,0,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","1","3","383.47","1","NA","2","2","2","2","1","1","3","2","1","NA","NA","42.18","NA","3","NA","1","2","2","NA","1","36","4","4","3","4","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","2","NA","1",1,,,,,,
"2009","EE",27507,"1","2009","13",28838,27671,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1167,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","1","3","958.67","1","NA","2","2","2","2","3","1","3","1","1","NA","NA","494.23","NA","1","NA","1","1","2","NA","2","54","4","4","4","3","3","1","NA","NA","1","NA","1","1","1","NA","1","1","NA","NA","1","2","1","2","NA","2","NA","1",1,,,,,,
"2009","EE",27528,"2","2009","19",5073,3157,0,0,,,,,,,,0,0,0,0,0,,0,,0,3,0,,1913,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","958.67","2","2","2","2","2","2","2","1","3","1","1","NA","NA","242.54","NA","1","NA","1","1","2","NA","2","100","4","4","4","3","1","1","1","1","1","1","NA","1","1","1","NA","1","1","1","1","NA","1","2","NA","2","NA","1",1,,,,,,
"2009","EE",27586,"1","2009","11",6347,5384,0,0,,,,,,,,0,0,0,0,0,,0,,0,6,0,,956,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","2556.47","2","2","2","2","2","2","1","1","3","2","1","NA","NA","92.67","NA","1","NA","1","1","2","NA","2","73","3","4","3","3","2","1","1","NA","1","NA","1","1","1","1","1","NA","NA","1","1","1","NA","NA","NA","2","NA","1",1,,,,,,
"2009","EE",27612,"2","2009","20",2616,2613,0,0,,,,,,,,0,0,0,0,0,,0,,0,2,0,,0,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","3","3","447.38","1","NA","2","2","2","1","3","1","1","2","1","NA","NA","58.8","NA","1","NA","1","1","2","NA","1","40","3","3","3","3","1","1","1","NA","NA","NA","1","NA","NA","NA","1","2","NA","NA","1","1","1","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",27617,"2","2009","15",9158,7331,0,0,,,,,,,,0,0,0,775,0,,1,,0,0,0,,1827,"NA","NA","NA","2","NA","3","2","1","1","1","1","1","1","1","2","447.38","NA","NA","2","2","2","2","3","1","5","2","1","NA","NA","240.95","NA","1","NA","3","1","2","NA","2","100","3","4","3","3","2","1","1","2","1","1","1","NA","2","1","1","1","1","2","1","1","2","2","NA","2","NA","1",1,,,,,,
"2009","EE",27639,"1","2009","26",4375,5641,0,0,,,,,,,,0,0,0,0,0,,0,,0,316,0,,-1582,"NA","NA","NA","3","NA","3","2","1","1","1","3","3","1","3","3","766.94","2","1","2","2","1","2","3","1","6","2","1","NA","NA","87.56","NA","1","NA","1","1","2","NA","2","68","3","4","4","3","3","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","NA","2","NA","1",1,,,,,,
"2009","EE",27684,"1","2009","7",4656,4650,0,0,,,,,,,,0,0,0,0,0,,0,,0,6,0,,0,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","5","274.82","1","NA","2","2","2","2","1","1","6","2","1","NA","NA","145.08","NA","3","NA","1","1","2","NA","2","100","3","4","2","1","2","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",27725,"2","2009","10",11296,10306,0,0,,,,,,,,0,0,0,0,0,,0,,0,78,0,,913,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","2","1","1278.23","3","2","2","2","2","1","3","1","3","2","1","NA","NA","138.82","NA","1","NA","1","1","2","NA","2","78","4","3","3","4","2","1","NA","NA","NA","NA","NA","NA","NA","NA","3","1","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",27745,"2","2009","16",2851,2645,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,206,"NA","NA","NA","3","NA","2","1","1","1","1","1","1","1","2","4","351.51","2","NA","2","2","2","2","1","1","2","2","1","NA","NA","217.17","NA","1","NA","1","1","2","NA","1","19","3","4","2","4","2","3","NA","1","NA","NA","NA","NA","NA","NA","3","NA","1","1","NA","NA","3","NA","NA","2","NA","1",1,,,,,,
"2009","EE",27786,"1","2009","19",1558,1555,0,0,,,,,,,,0,0,0,0,0,,0,,0,3,0,,0,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","3","5","958.67","2","3","2","2","2","2","1","1","3","2","1","NA","NA","97.15","NA","1","NA","1","2","2","NA","2","40","4","3","4","3","1","1","NA","1","NA","NA","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",27793,"1","2009","24",2920,2811,0,0,,,,,,,,0,0,0,0,0,,0,,0,109,0,,0,"NA","NA","NA","3","NA","NA","2","2","1","1","1","1","3","1","4","958.67","NA","NA","2","2","2","1","4","2","3","2","1","NA","NA","34.83","NA","1","NA","1","1","2","NA","2","40","2","3","3","3","3","1","NA","NA","NA","1","NA","1","NA","NA","NA","1","NA","NA","1","2","1","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",27840,"2","2009","15",2975,2201,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,774,"NA","NA","NA","2","NA","3","1","1","1","1","1","3","1","3","1","1278.23","2","NA","2","2","2","2","1","1","3","2","1","NA","NA","72.22","NA","1","NA","1","1","2","NA","2","39","4","3","2","4","1","1","1","NA","1","1","1","NA","NA","1","3","NA","NA","1","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",27856,"2","2009","22",4866,4862,0,0,,,,,,,,0,0,0,0,0,,3,,0,0,0,,4,"NA","3","NA","2","NA","NA","2","1","1","1","1","1","1","1","2","958.67","2","NA","2","2","2","2","3","1","2","2","1","NA","NA","62.95","NA","1","NA","1","1","2","NA","2","60","3","4","NA","3","1","1","1","1","1","1","NA","1","1","1","3","NA","1","1","NA","1","1","2","NA","2","NA","1",1,,,,,,
"2009","EE",27871,"2","2009","21",2088,1434,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,331,,323,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1917.35","3","3","2","2","1","1","4","1","6","2","1","NA","NA","304.16","NA","1","NA","1","1","2","NA","2","124","2","4","4","4","1","1","1","NA","1","1","NA","1","1","NA","3","NA","NA","1","1","1","1","NA","NA","2","NA","1",1,,,,,,
"2009","EE",27874,"1","2009","43",12692,8944,0,0,,,,,,,,0,0,0,0,0,,0,,0,3748,0,,0,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","703.03","2","NA","2","2","2","2","4","1","2","2","1","NA","NA","288.69","NA","1","NA","1","1","2","NA","2","200","3","4","3","3","1","3","1","1","NA","1","NA","1","1","3","3","1","1","NA","1","1","3","NA","NA","2","NA","1",1,,,,,,
"2009","EE",27905,"1","2009","6",25542,25241,0,0,,,,,,,,0,0,0,0,0,,0,,0,301,0,,0,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","2","4","1278.23","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","309.65","NA","1","NA","1","1","2","NA","2","47","3","3","4","4","1","1","NA","NA","NA","1","NA","1","1","1","3","NA","1","1","1","2","NA","2","NA","2","NA","1",1,,,,,,
"2009","EE",27934,"1","2009","9",6157,6156,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1,"NA","3","NA","2","NA","3","2","1","2","1","3","1","1","1","4","1278.23","2","3","1","2","2","2","1","1","2","2","1","NA","NA","390.88","NA","1","NA","1","2","2","NA","1","75","4","4","3","3","1","1","NA","1","1","NA","1","1","1","1","1","1","3","1","NA","1","1","NA","NA","2","NA","1",1,,,,,,
"2009","EE",27937,"1","2009","13",35019,33247,0,0,,,,,,,,0,0,0,0,0,,0,,0,76,0,,1695,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","6327.25","1","3","2","2","2","2","4","1","6","2","1","NA","NA","304.16","NA","1","NA","1","1","2","NA","2","170","4","4","4","4","1","1","1","NA","1","1","1","1","1","1","NA","1","1","3","1","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",27972,"2","2009","29",2273,2268,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","2","3","2556.47","2","NA","2","2","2","2","4","1","3","1","1","NA","NA","325.31","NA","1","NA","3","1","2","NA","1","40","3","4","4","4","1","1","NA","1","NA","NA","3","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1",1,,,,,,
"2009","EE",28018,"1","2009","26",3409,2413,0,0,,,,,,,,0,0,0,0,0,,0,,0,996,0,,0,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","1","2","1278.23","2","NA","2","2","2","2","4","4","1","2","1","NA","NA","99.06","NA","3","NA","1","1","2","NA","2","169","2","4","3","3","3","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","2","NA","1",1,,,,,,
"2009","EE",28048,"1","2009","12",2291,480,0,0,,,,,,,,0,0,0,0,0,,0,,0,1,692,,1118,"NA","NA","NA","2","NA","NA","2","1","1","1","1","1","1","1","3","511.29","1","NA","2","2","2","1","3","1","5","2","1","NA","NA","394.65","NA","1","NA","1","1","2","NA","2","200","3","2","NA","4","2","1","1","1","1","1","NA","1","NA","1","NA","1","NA","NA","NA","1","NA","NA","NA","2","NA","1",1,,,,,,
"2009","EE",28096,"2","2009","11",4042,4000,0,0,,,,,,,,0,0,0,0,0,,11,,0,42,0,,0,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","1","4","1597.79","2","NA","2","2","2","2","4","1","3","1","1","NA","NA","209.95","NA","1","NA","1","1","2","NA","2","80","3","4","3","4","1","1","1","NA","1","1","1","NA","1","1","1","1","1","1","1","1","NA","NA","NA","2","NA","1",1,,,,,,
"2009","EE",28117,"2","2009","25",16444,16337,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,8,,99,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","1","4","2556.47","2","NA","2","2","1","1","2","1","3","2","1","NA","NA","92.67","NA","1","NA","1","1","2","NA","2","66","4","4","4","4","1","1","1","1","1","1","1","1","1","1","NA","1","1","NA","NA","1","3","2","NA","2","NA","1",1,,,,,,
"2009","EE",28118,"1","2009","19",2255,2237,0,0,,,,,,,,0,0,0,0,0,,0,,0,2,0,,16,"NA","NA","NA","3","NA","NA","2","1","1","1","1","2","1","1","3","383.47","1","NA","2","2","2","2","4","4","2","2","1","NA","NA","85.39","NA","1","NA","1","1","2","NA","2","48","3","4","3","4","3","1","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",28119,"2","2009","13",6529,6080,0,0,,,,,,,,0,0,0,0,0,,0,,0,16,0,,433,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","2","319.56","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","183.81","NA","1","NA","1","2","2","NA","2","31","3","4","2","2","2","2","NA","NA","1","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2","NA","1",1,,,,,,
"2009","EE",28123,"2","2009","14",3012,3008,0,0,,,,,,,,0,0,0,0,0,,0,,0,4,0,,0,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","2","3","958.67","2","2","2","2","1","2","1","1","3","1","1","NA","NA","67.11","NA","1","NA","3","1","2","NA","2","55","4","4","3","1","2","3","NA","NA","1","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","2","2","NA","NA","1",1,,,,,,
"2009","EE",28127,"1","2009","15",4188,4175,0,0,,,,,,,,0,0,0,0,0,,0,,0,3,0,,9,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1597.79","2","3","2","2","2","1","4","1","3","2","1","NA","NA","90.05","NA","1","NA","1","1","2","NA","1","55","3","4","2","4","2","1","1","1","1","1","1","NA","1","1","1","1","NA","NA","NA","1","1","2","NA","2","NA","1",1,,,,,,
"2009","EE",28178,"1","2009","32",7248,5925,0,0,,,,,,,,0,0,0,0,0,,0,,0,20,0,,1303,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1917.35","2","2","2","2","2","2","4","1","4","1","1","NA","NA","92.67","NA","1","NA","1","1","2","NA","2","170","4","4","3","3","1","1","1","1","1","1","1","NA","1","1","3","1","1","NA","NA","1","NA","2","NA","2","NA","1",1,,,,,,
"2009","EE",28188,"2","2009","16",5688,5079,0,0,,,,,,,,0,0,0,0,0,,0,,0,609,0,,0,"NA","NA","NA","2","NA","NA","1","1","1","1","1","1","1","1","3","1597.79","1","NA","2","2","2","2","1","1","2","2","1","223.69","NA","35.15","NA","1","NA","1","2","2","5","2","70","4","4","3","3","2","2","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","2","NA","1",1,,,,,,
"2009","EE",28189,"2","2009","11",2470,2180,0,0,,,,,,,,0,0,0,0,0,,0,,0,291,0,,0,"NA","NA","NA","3","NA","2","1","1","1","1","1","1","1","1","3","383.47","1","NA","2","2","2","2","4","1","3","2","1","NA","NA","103.22","NA","3","NA","1","1","2","NA","2","47","4","4","3","2","2","1","NA","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","1","NA","1","NA","NA","2","NA","1",1,,,,,,
"2009","EE",28212,"2","2009","24",4187,4186,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,0,"NA","NA","NA","3","NA","3","1","1","1","1","1","3","1","1","4","1406.06","2","1","2","2","2","2","3","1","1","2","1","NA","NA","153.39","NA","1","NA","1","1","2","NA","1","67","4","4","2","2","1","1","NA","1","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","3","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",28248,"2","2009","16",3405,3402,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","447.38","1","NA","2","2","2","2","1","1","3","2","1","NA","NA","74.46","NA","1","NA","3","1","2","NA","2","102","4","4","3","3","3","3","1","NA","NA","NA","1","NA","1","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",28275,"1","2009","19",4220,4218,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","2","3","1597.79","3","NA","2","2","2","1","1","1","6","2","1","NA","NA","170.32","NA","1","NA","1","1","2","NA","2","53","4","4","4","3","2","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",28295,"1","2009","21",6926,2934,0,0,,,,,,,,0,0,0,0,0,,0,,0,28,0,,3964,"NA","3","NA","1","NA","3","1","1","1","1","1","1","1","1","3","1597.79","2","2","1","2","2","2","4","1","4","2","1","NA","NA","102.9","NA","1","NA","1","1","2","NA","2","66","4","4","3","2","2","1","1","1","1","1","1","1","1","1","1","1","NA","1","NA","1","NA","2","NA","2","NA","1",1,,,,,,
"2009","EE",28298,"2","2009","14",2067,2062,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4,"NA","NA","NA","3","NA","NA","2","2","1","1","1","3","1","2","4","830.85","2","NA","1","2","2","2","1","1","3","2","1","NA","NA","300.38","NA","1","NA","1","1","2","NA","2","37","3","2","4","3","3","3","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","NA","NA","1",1,,,,,,
"2009","EE",28320,"1","2009","6",6143,5127,0,0,,,,,,,,0,0,0,0,0,,0,,0,1017,0,,0,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","3","3","1278.23","2","NA","2","2","2","2","4","1","4","2","1","NA","NA","83.09","NA","1","NA","1","2","2","NA","1","68","3","3","3","4","2","1","1","1","1","1","1","1","1","NA","2","2","1","3","1","1","NA","NA","NA","2","NA","1",1,,,,,,
"2009","EE",28355,"2","2009","23",0,-13,0,0,,,,,,,,0,0,0,0,0,,0,,0,13,0,,0,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","2","3","319.56","3","3","1","2","1","2","1","1","2","2","1","NA","NA","228.48","NA","3","NA","1","2","2","NA","1","44","4","4","3","2","2","3","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",28356,"2","2009","40",3291,3285,0,0,,,,,,,,0,0,0,0,0,,0,,0,6,0,,0,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","3","2","3","383.47","2","NA","1","2","2","1","1","1","3","2","1","NA","NA","159.14","NA","1","NA","1","1","2","NA","2","45","1","3","NA","4","2","1","NA","NA","NA","1","NA","1","NA","NA","1","NA","NA","NA","1","NA","NA","2","NA","NA","NA","1",1,,,,,,
"2009","EE",28392,"2","2009","18",2943,2942,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","2","5","1150.41","1","2","2","2","1","1","4","1","3","2","1","NA","NA","44.74","NA","1","NA","2","2","2","NA","2","78","4","3","2","2","3","1","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","2","NA","1",1,,,,,,
"2009","EE",28434,"2","2009","22",3304,3303,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","2","2","766.94","1","2","2","2","2","2","1","1","3","2","1","NA","NA","65.19","NA","1","NA","1","1","2","NA","2","51","4","4","3","3","2","1","1","NA","1","1","NA","2","NA","NA","2","1","NA","NA","NA","1","3","2","NA","2","2","1",1,,,,,,
"2009","EE",28463,"1","2009","17",3529,3527,0,0,,,,,,,,0,0,0,0,0,,2,,0,0,1,,0,"NA","3","NA","3","NA","3","2","2","1","1","1","1","1","1","4","1150.41","2","2","2","2","2","2","4","1","2","2","1","NA","NA","155.11","NA","1","NA","1","1","2","NA","1","69","4","4","2","2","3","1","1","NA","NA","1","NA","NA","2","1","2","1","1","NA","1","NA","1","2","NA","2","NA","1",1,,,,,,
