"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL050","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX010","PX020","PX030","PX040","PX050","PT005","PT010","PT020","PT030","PT040","PT050","PT060","PT070","PT080","PT090","PT100","PT110","PT120","PT130","PT140","PT150","PT160","PT170","PT180","PT190","PT200","PT210"
"2011","EE",297641,117.21209693571,"NA","1","2011","23","4",1953,"1","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","24","0 - 1","40","NA","b-e","NA","12","1","1","2","NA","NA","20","NA","2","3","2","2","2","NA",0,0,13866,231,0,0,1,0,0,0,0,0,0,42,0,0,1,"1",57,29764,"1","2","0","3","NA","1","2","1946","1","1","1957","1","1","NA","NA","NA","2","7","1","2","NA","5","4","NA"
"2011","EE",297971,117.21209693571,"NA","1","2011","2","2",1979,"2","2","3","Other","2","3","5","5","NA","2","1","NA","3","NA","3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","18","2","2","2","2","NA","2","NA",0,0,1146,0,0,340,1,0,0,0,0,0,0,0,0,0,1,"1",31,29797,"1","2","0","1","NA","2","NA","NA","NA","NA","NA","2","1","3","1","NA","NA","NA","NA","2","NA","NA","4","1"
"2011","EE",298111,117.21209693571,"NA","1","2011","17","3",1960,"1","2","3","EE","2","NA","3","1","NA","NA","NA","NA","3","83","0 - 1","50","10","o","NA","13","NA","2","2","NA","NA","19","3","2","2","2","NA","2","NA",0,0,9009,878,878,2641,1,383,0,0,0,0,0,0,0,0,1,"1",50,29811,"1","3","0","1","3","2","NA","NA","1","1","1950","2","2","-1","NA","1","NA","NA","NA","1","3","4","3","1"
"2011","EE",298271,117.21209693571,"NA","1","2011","12","3",1970,"2","2","1","EE","1","3","3","10","NA","2","2","NA","NA","81","4","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","3","2","3","2","NA","2","NA",96,0,109,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",40,29827,"1","6","0","1","2","1","NA","NA","NA","NA","1942","1","1","NA","3","1","NA","NA","1","2","5","2","NA","NA"
"2011","EE",298311,117.21209693571,"NA","2","2011","5","1",1957,"2","3","1","EE","2","NA","5","1","NA","1","NA","NA","3","52","2","NA","NA","p","NA","NA","NA","2","NA","NA","NA","20","4","2","2","2","2","2","NA",0,0,2782,0,0,3273,1,0,0,0,0,0,0,0,0,0,1,"1",53,29831,"1","2","0","3","1","1","NA","-1","2","1","NA","2","1","NA","NA","NA","1","NA","NA","NA","NA","3","4","NA"
"2011","EE",299191,117.21209693571,"NA","1","2011","12","1",1977,"1","1","3","EE","2","NA","3","5","NA","NA","NA","NA","3","91","7","40","NA","NA","NA","5","1","2","2","NA","NA","22","3","2","2","2","NA","2","NA",0,0,7110,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",33,29919,"1","3","241.0363","3","2","2","2","1931","NA","1","1959","1","1","2","2","1","2","8","1","NA","2","4","4","1"
"2011","EE",299401,117.21209693571,"NA","2","2011","16","3",1983,"2","1","1","EE","2","NA","3","1","NA","NA","NA","NA","3","51","7","40","NA","g","NA","13","1","2","2","NA","NA","20","2","2","3","2","NA","2","NA",15,0,12544,0,0,2991,1,0,0,0,0,0,0,311,0,0,1,"1",27,29940,"1","7","208.0004","1","NA","2","1","1961","1","1","1955","NA","1","3","2","1","-1","2","1","2","6","NA","4","1"
"2011","EE",299741,117.21209693571,"NA","1","2011","11","2",1983,"1","1","1","Other","2","NA","3","1","NA","NA","NA","NA","3","71","7","40","NA","b-e","NA","13","1","2","2","NA","NA","24","4","1","2","2","NA","2","NA",0,0,7019,53,0,1939,1,0,0,0,0,0,0,0,0,0,1,"1",27,29974,"1","2","0","NA","2","2","1","1936","1","NA","1952","NA","NA","3","3","1","NA","2","1","2","5","5","NA","1"
"2011","EE",299781,117.21209693571,"NA","1","2011","27","3",1937,"2","4","1","EE","2","NA","3","7","NA","1","2","NA","3","51","9","NA","NA","NA","NA","11","1","2","NA","NA","NA","21","3","2","2","2","NA","2","NA",0,0,0,0,0,2290,1,0,0,0,0,4569,0,0,0,0,1,"1",73,29978,"1","5","0","NA","3","NA","1","NA","NA","2","1916","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA"
"2011","EE",299861,117.21209693571,"NA","2","2011","4","1",1953,"1","2","3","EE","2","NA","5","1","NA","NA","NA","NA","3","12","9","40","4","a","NA","13","1","2","NA","NA","NA","16","2","2","3","2","NA","2","NA",0,0,15905,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",57,29986,"1","2","222.7628","3","1","NA","2","1927","1","1","1951","1","1","2","1","1","2","8","1","2","9","4","4","1"
"2011","EE",300321,117.21209693571,"NA","2","2011","3","3",1986,"1","1","3","EE","2","NA","3","1","NA","NA","NA","NA","3","12","0 - 1","40","NA","k","NA","13","1","2","2","NA","NA","23","2","1","3","2","NA","2","NA",0,0,6662,0,0,0,1,0,0,0,3771,0,0,0,0,0,1,"1",24,30032,"1","6","220.1369","3","1","1","2","NA","NA","NA","1928","1","1","2","2","1","2","2","NA","2","2","NA","4","1"
"2011","EE",300491,117.21209693571,"NA","1","2011","15","3",1953,"2","3","1","EE","2","5","3","1","NA","NA","NA","NA","3","13","2","40","NA","p","NA","NA","1","2","NA","NA","NA","16","1","2","3","2","4","2","NA",0,0,7517,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",57,30049,"1","2","360.1209","1","3","NA","2","-1","2","NA","-1","2","1","-1","2","NA","2","8","1","NA","6","4","4","1"
"2011","EE",300511,117.21209693571,"NA","1","2011","21","1",1943,"2","2","3","EE","2","NA","5","4","NA","1","NA","NA","3","52","2","40","NA","l-n","1","12","NA","2","2","NA","NA","18","2","1","2","2","2","2","1",0,0,0,0,0,1556,1,0,0,0,0,0,0,0,4842,0,1,"1",67,30051,"1","2","0","NA","2","NA","NA","1956","2","2","NA","NA","NA","NA","NA","-1","2","NA","NA","NA","NA","NA","3","NA"
"2011","EE",300571,117.21209693571,"NA","1","2011","9","3",1950,"2","2","1","EE","2","NA","3","1","NA","NA","NA","NA","3","23","5","40","NA","o","NA","6","1","2","2","NA","NA","16","2","2","3","2","NA","2","NA",0,0,6545,0,0,0,1,0,0,0,0,0,0,199,0,0,1,"1",60,30057,"1","2","42.40519","1","2","2","2","1938","NA","NA","1968","2","NA","NA","3","NA","2","2","1","2","4","NA","3","2"
"2011","EE",300731,117.21209693571,"NA","1","2011","19","1",1963,"2","2","3","EE","2","NA","3","1","NA","NA","2","NA","3","91","9","NA","NA","a","NA","NA","1","2","NA","NA","2","18","3","1","3","2","NA","2","NA",0,0,3897,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",47,30073,"1","2","0","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA"
"2011","EE",301581,117.21209693571,"NA","NA","2011","10","2",1959,"2","5","3","EE","2","NA","5","5","NA","1","NA","NA","3","91","6","NA","NA","NA","NA","13","1","2","NA","NA","NA","15","2","1","3","2","NA","2","NA",0,0,4918,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",51,30158,"1","6","0","NA","NA","NA","0","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","5","NA"
"2011","EE",301801,117.21209693571,"NA","2","2011","9","4",1985,"2","1","2","EE","2","NA","3","1","NA","NA","2","NA","3","21","7","NA","NA","f","NA","NA","1","1","NA","NA","NA","18","3","2","1","NA","NA","2","NA",0,0,3651,0,0,0,1,0,0,0,0,0,0,143,0,0,1,"1",25,30180,"1","6","0","NA","NA","2","NA","1931","NA","2","NA","2","NA","NA","NA","1","NA","NA","NA","NA","3","NA","4","1"
"2011","EE",302041,117.21209693571,"NA","1","2011","20","1",1956,"1","1","3","EE","2","NA","3","1","NA","NA","NA","NA","NA","24","8","40","NA","b-e","NA","12","1","2","2","NA","NA","21","2","2","3","2","NA","2","NA",4474,0,28983,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",54,30204,"1","6","331.51","NA","3","2","2","NA","1","1","1953","1","1","NA","2","1","NA","2","NA","2","3","5","3","1"
"2011","EE",302471,117.21209693571,"NA","1","2011","23","2",1944,"2","1","1","EE","2","NA","2","7","NA","1","1","NA","3","24","7","NA","NA","NA","NA","12","1","2","NA","NA","NA","18","NA","1","2","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,2833,0,0,0,0,1,"1",66,30247,"1","6","0","NA","NA","NA","1","NA","1","NA","NA","NA","1","3","NA","NA","2","NA","1","2","8","NA","NA","NA"
"2011","EE",302651,117.21209693571,"NA","1","2011","15","4",1930,"2","4","1","EE","2","NA","2","7","NA","1","2","NA","3","81","7","NA","NA","NA","NA","1","1","2","NA","NA","5","15","3","2","2","2","2","2","NA",0,639,0,0,0,3825,1,0,0,0,0,2814,0,0,0,0,1,"1",80,30265,"1","2","0","1","2","2","NA","1935","NA","NA","NA","NA","2","NA","1","1","2","NA","5","NA","3","NA","2","NA"
"2011","EE",302711,117.21209693571,"NA","1","2011","4","2",1978,"1","1","1","EE","2","NA","2","3","NA","NA","NA","NA","3","31","6","NA","25","a","NA","3","1","2","2","NA","NA","23","2","2","3","2","NA","2","NA",0,0,0,0,0,0,1,0,12235,0,0,0,0,0,0,0,1,"1",32,30271,"1","5","71.21876","NA","2","2","2","-1","1","2","NA","1","1","-1","NA","1","NA","2","1","2","5","4","2","1"
"2011","EE",303431,117.21209693571,"NA","2","2011","17","4",1982,"1","1","1","EE","2","5","3","1","NA","NA","NA","NA","3","21","3","40","NA","f","NA","NA","1","2","2","NA","NA","23","4","2","3","2","NA","2","NA",130,0,7090,2713,0,5248,1,0,0,0,0,0,0,0,0,0,1,"1",28,30343,"1","2","209.8533","NA","NA","2","2","1941","1","NA","1952","2","1","1","3","NA","2","2","NA","2","2","5","3","1"
"2011","EE",303441,117.21209693571,"NA","1","2011","16","3",1946,"2","2","3","EE","2","NA","3","7","NA","1","2","NA","3","93","5","40","NA","NA","NA","NA","1","2","NA","NA","NA","20","3","1","2","2","NA","2","NA",0,0,0,0,0,2415,1,0,0,0,0,4636,0,0,0,0,1,"1",64,30344,"1","2","0","3","NA","2","1","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","1","NA","NA","NA","NA","1"
"2011","EE",303641,117.21209693571,"NA","1","2011","9","3",1952,"2","5","1","Other","2","NA","5","1","NA","NA","NA","NA","3","52","8","40","NA","b-e","NA","13","1","2","2","NA","NA","20","1","1","3","2","NA","2","NA",0,0,7888,0,0,2243,1,0,0,0,0,0,0,0,0,0,1,"1",58,30364,"1","2","467.914","NA","2","1","2","1928","2","1","1939","NA","1","NA","1","NA","NA","8","1","NA","NA","4","4","1"
"2011","EE",303931,117.21209693571,"NA","2","2011","29","1",1941,"2","2","1","EE","2","NA","5","3","NA","NA","NA","NA","3","83","2","NA","NA","h","NA","13","1","2","2","NA","NA","19","2","2","2","2","NA","2","NA",91,0,0,0,0,0,1,0,1940,0,0,4184,0,0,0,0,1,"1",69,30393,"1","2","310.5667","1","2","NA","1","1938","NA","1","1946","NA","NA","NA","1","1","2","1","NA","2","NA","4","4","NA"
"2011","EE",303981,117.21209693571,"NA","2","2011","25","3",1951,"2","2","1","EE","1","NA","5","8","NA","NA","NA","NA","NA","NA","9","40","NA","NA","NA","NA","1","2","NA","NA","4","20","2","2","3","2","NA","2","NA",0,0,0,0,0,5096,1,0,0,0,0,0,0,0,271,0,1,"1",59,30398,"1","6","0","1","NA","NA","2","1936","1","1","NA","NA","NA","1","NA","1","NA","NA","1","2","7","3","NA","NA"
"2011","EE",304011,117.21209693571,"NA","2","2011","6","3",1980,"2","1","3","EE","2","NA","NA","NA","NA","1","2","NA","3","91",,"NA","NA","NA","NA","NA","1","2","NA","NA","NA","20","NA","2","3","2","NA","2","NA",0,0,0,0,0,1566,1,0,0,0,0,0,0,0,0,0,1,"1",30,30401,"1","7","78.97674","1","2","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","1","NA","7","1","2","9","3","4","NA"
"2011","EE",304021,117.21209693571,"NA","2","2011","9","2",1967,"1","2","3","EE","2","NA","5","3","NA","NA","NA","NA","3","21","2","40","NA","l-n","NA","13","1","1","2","NA","NA","21","3","1","2","2","NA","2","NA",0,0,25828,0,0,1178,1,383,0,0,0,0,0,0,0,0,1,"1",43,30402,"1","2","0","1","2","NA","2","1936","1","NA","1931","1","1","2","3","NA","NA","2","NA","NA","3","NA","3","1"
"2011","EE",304441,117.21209693571,"NA","1","2011","13","3",1939,"1","2","1","EE","2","NA","2","7","NA","1","2","NA","3","52","7","NA","NA","NA","NA","1","1","2","2","NA","NA","19","3","2","3","2","NA","1","NA",0,0,0,0,0,2712,1,0,0,0,0,4314,0,0,0,0,1,"1",71,30444,"1","2","0","3","NA","NA","3","1913","1","NA","1932","1","NA","1","NA","NA","NA","NA","NA","2","NA","NA","NA","NA"
"2011","EE",304511,117.21209693571,"NA","1","2011","7","2",1991,"1","1","1","EE","2","NA","2","6","NA","NA","NA","NA","3","51",,"12","NA","NA","NA","NA","1","NA","NA","NA","NA","23","NA","1","2","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",19,30451,"1","5","196.7963","1","NA","NA","2","NA","NA","2","NA","NA","NA","NA","3","NA","NA","NA","1","NA","NA","NA","NA","NA"
"2011","EE",304641,117.21209693571,"NA","2","2011","15","1",1930,"2","4","1","EE","2","NA","5","7","NA","1","2","NA","3","51","2","40","NA","NA","NA","6","NA","2","NA","NA","2","16","4","1","3","2","NA","2","NA",0,0,0,0,0,1727,1,0,0,0,0,4109,0,0,0,0,1,"1",80,30464,"1","2","96.73769","NA","3","NA","NA","1917","1","1","NA","NA","1","NA","NA","NA","NA","8","NA","2","NA","NA","NA","1"
"2011","EE",304721,117.21209693571,"NA","1","2011","14","3",1946,"2","4","1","EE","2","NA","3","7","NA","1","NA","NA","1","42","4","NA","NA","NA","NA","NA","1","2","NA","NA","NA","18","3","1","3","2","NA","1","NA",0,230,0,0,0,260,1,0,0,0,0,2361,0,0,0,0,1,"1",64,30472,"1","2","0","NA","NA","NA","2","NA","NA","1","NA","NA","2","NA","2","NA","1","NA","NA","NA","NA","NA","3","NA"
"2011","EE",305141,117.21209693571,"NA","2","2011","11","1",1983,"2","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","1","5","40","NA","o","NA","11","1","1","2","NA","NA","20","2","2","3","2","NA","2","NA",0,0,6045,0,0,1295,1,0,0,0,0,0,0,116,0,0,1,"1",27,30514,"1","6","307.6331","1","NA","1","2","1936","1","1","1930","1","1","2","NA","1","NA","NA","1","2","4","4","4","1"
"2011","EE",305161,117.21209693571,"NA","1","2011","12","4",1980,"1","1","1","EE","2","NA","2","5","NA","NA","NA","NA","3","23","7","40","NA","NA","NA","13","NA","2","2","NA","NA","18","2","2","3","2","NA","2","NA",0,0,6800,0,0,1108,1,383,0,0,5289,0,0,0,0,0,1,"1",30,30516,"1","5","50.18159","1","2","1","NA","1926","1","1","NA","1","1","2","1","1","NA","NA","1","2","4","3","4","1"
"2011","EE",305381,117.21209693571,"NA","2","2011","13","2",1987,"1","1","3","EE","2","2","3","5","NA","2","1","NA","3","34",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",0,0,0,0,0,3961,1,0,0,0,0,0,0,0,0,0,1,"1",23,30538,"1","5","0","NA","NA","NA","1","NA","NA","1","1956","NA","1","NA","2","1","NA","-1","5","NA","NA","NA","5","3"
"2011","EE",305491,117.21209693571,"NA","2","2011","16","4",1935,"2","2","1","EE","2","NA","2","7","NA","1","NA","NA","3","34","7","NA","NA","NA","NA","NA","1","2","NA","NA","10","20","4","1","2","1","NA","2","1",0,0,0,0,0,0,1,0,0,0,0,3124,0,0,0,0,1,"1",75,30549,"1","2","0","1","NA","1","3","NA","NA","NA","NA","1","1","NA","3","NA","2","8","NA","2","4","NA","NA","NA"
"2011","EE",305811,117.21209693571,"NA","1","2011","2","3",1930,"2","4","1","EE","2","NA","2","7","NA","1","2","NA","3","31","3","30","NA","NA","NA","NA","1","2","NA","3","NA","15","5","2","3","2","NA","2","NA",0,0,0,0,0,1739,1,0,0,0,0,4201,0,0,0,0,1,"1",80,30581,"1","6","0","NA","3","NA","NA","1952","1","NA","1932","1","NA","NA","NA","NA","NA","NA","1","2","NA","5","3","NA"
"2011","EE",305841,117.21209693571,"NA","2","2011","10","2",1952,"2","5","3","Other","2","NA","3","1","NA","1","2","NA","4","91","8","NA","NA","b-e","NA","NA","1","2","NA","1","NA","18","3","2","2","2","NA","2","NA",0,0,3254,0,0,2197,1,0,0,0,0,0,0,14,0,0,1,"1",58,30584,"1","2","243.0867","3","2","1","1","NA","NA","2","NA","2","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","-1"
"2011","EE",306121,117.21209693571,"NA","2","2011","16","4",1930,"1","4","2","EE","2","NA","2","7","NA","NA","NA","NA","3","51","6","40","NA","NA","NA","NA","1","2","NA","3","4","17","3","2","2","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,3836,0,0,0,0,1,"1",80,30612,"1","2","0","NA","NA","NA","NA","1944","NA","NA","NA","1","NA","2","1","NA","NA","NA","NA","2","2","NA","4","1"
"2011","EE",306411,117.21209693571,"NA","2","2011","11","2",1960,"2","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","NA","7","40","NA","h","NA","NA","1","2","2","NA","NA","19","NA","2","3","2","NA","2","NA",0,0,11375,213,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",50,30641,"1","2","189.623","NA","3","NA","1","1950","2","1","1961","1","NA","2","3","1","2","1","1","2","2","4","4","1"
"2011","EE",306451,117.21209693571,"NA","1","2011","17","4",1982,"2","1","3","EE","1","3","5","6","NA","2","1","1","3","82","2","20","NA","NA","NA","1","NA","NA","NA","NA","NA","19","1","1","3","2","NA","2","NA",0,0,0,0,0,4820,1,0,0,0,0,0,0,0,0,0,1,"1",28,30645,"1","2","241.6843","1","3","1","1","NA","NA","1","1924","2","1","2","1","NA","NA","8","1","NA","2","NA","NA","1"
"2011","EE",306561,117.21209693571,"NA","1","2011","9","4",1930,"2","4","2","EE","2","NA","5","7","NA","NA","2","NA","3","12","2","40","NA","NA","NA","NA","1","2","NA","NA","4","20","3","1","3","2","NA","1","NA",0,0,0,0,0,0,1,0,0,0,0,1790,0,0,0,0,1,"1",80,30656,"1","6","64.01443","NA","2","6","2","1960","NA","NA","1937","NA","NA","NA","NA","1","1","7","NA","2","NA","1","NA","NA"
"2011","EE",307031,117.21209693571,"NA","1","2011","25","3",1941,"2","4","1","EE","2","NA","5","7","NA","1","2","NA","3","71","3","NA","NA","NA","NA","NA","2","2","2","NA","NA","17","2","1","3","2","NA","2","1",0,0,0,0,0,2758,1,0,0,0,0,3464,0,0,0,0,1,"1",69,30703,"1","6","123.8564","1","2","2","NA","NA","NA","NA","-1","NA","NA","NA","2","NA","NA","NA","1","NA","8","NA","NA","1"
"2011","EE",307071,117.21209693571,"NA","1","2011","4","3",1973,"1","1","3","EE","2","NA","5","5","NA","2","2","NA","NA","51","7","NA","NA","NA","NA","NA","1","2","2","NA","4","23","NA","2","3","2","NA","2","NA",0,0,0,0,0,1078,1,0,0,0,0,0,0,0,0,0,1,"1",37,30707,"1","2","0","3","NA","NA","NA","1930","NA","NA","NA","1","NA","2","NA","1","NA","NA","NA","NA","NA","NA","4","NA"
"2011","EE",307611,117.21209693571,"NA","1","2011","22","2",1950,"2","3","3","EE","2","NA","3","1","NA","1","2","NA","3","51","9","NA","NA","i","NA","NA","1","2","NA","NA","NA","18","3","1","3","2","NA","2","NA",0,0,4692,173,0,2758,1,0,0,0,0,0,0,0,0,0,1,"1",60,30761,"1","6","260.6454","NA","2","NA","2","NA","2","NA","-1","NA","NA","NA","NA","NA","-1","NA","NA","NA","NA","NA","NA","1"
"2011","EE",307701,117.21209693571,"NA","2","2011","11","3",1952,"2","5","2","EE","2","NA","3","1","NA","NA","NA","NA","3","13","5","40","10","g","NA","12","1","2","2","NA","NA","18","3","2","2","2","NA","1","NA",0,0,6425,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",58,30770,"1","7","0","3","2","1","2","NA","1","2","1949","1","NA","1","NA","NA","2","7","NA","NA","8","5","3","NA"
"2011","EE",308021,117.21209693571,"NA","2","2011","12","3",1954,"1","5","1","Other","2","NA","5","8","NA","1","2","NA","3","22","7","NA","NA","NA","NA","NA","1","2","NA","NA","NA","15","2","1","3","2","2","2","NA",0,0,0,0,0,972,1,0,0,0,0,0,0,0,2318,0,1,"1",56,30802,"1","NA","152.9001","4","NA","1","1","NA","NA","NA","NA","2","1","2","NA","1","NA","NA","1","NA","NA","3","NA","NA"
"2011","EE",308351,117.21209693571,"NA","1","2011","15","4",1930,"2","4","3","EE","2","NA","3","7","NA","1","2","NA","3","23","3","NA","NA","NA","NA","NA","1","1","NA","NA","10","16","2","2","3","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,3778,0,0,0,0,1,"1",80,30835,"1","6","0","NA","NA","NA","NA","NA","1","NA","NA","2","NA","1","2","NA","NA","NA","NA","NA","NA","NA","3","NA"
"2011","EE",308691,117.21209693571,"NA","2","2011","18","3",1932,"1","2","1","EE","2","NA","1","7","NA","NA","2","NA","3","72","8","NA","NA","NA","NA","13","1","2","NA","NA","NA","18","2","1","3","2","NA","2","NA",26,0,0,0,0,1181,1,0,0,0,0,4577,0,0,0,0,1,"1",78,30869,"1","5","0","NA","NA","NA","NA","NA","NA","NA","1938","2","NA","NA","NA","NA","NA","NA","NA","1","NA","4","NA","1"
"2011","EE",308831,117.21209693571,"NA","2","2011","13","3",1952,"2","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","72","2","NA","NA","r-u","NA","NA","1","2","NA","NA","NA","NA","1","1","3","2","NA","2","NA",77,0,5327,0,0,3342,1,0,0,0,0,0,0,0,0,0,1,"1",58,30883,"1","2","0","NA","NA","2","NA","NA","2","2","NA","1","NA","NA","2","1","2","3","NA","NA","NA","4","NA","NA"
"2011","EE",308851,117.21209693571,"NA","1","2011","15","3",1965,"1","2","1","Other","2","NA","3","1","NA","NA","NA","NA","3","12","8","40","NA","b-e","NA","NA","1","1","2","NA","NA","16","2","1","3","2","NA","2","NA",0,0,8759,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",45,30885,"1","6","0","1","2","1","2","1924","NA","NA","NA","NA","1","NA","2","1","1","4","5","NA","NA","NA","NA","NA"
"2011","EE",308941,117.21209693571,"NA","1","2011","7","3",1959,"2","2","3","EE","2","NA","3","1","NA","NA","2","NA","3","52","2","NA","NA","j","NA","NA","1","2","2","NA","NA","19","4","2","2","2","NA","2","NA",0,0,4290,0,0,1865,1,383,0,0,0,0,0,0,0,0,1,"1",51,30894,"1","2","0","1","NA","NA","NA","1920","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","EE",308991,117.21209693571,"NA","1","2011","8","1",1949,"2","1","3","EE","2","NA","5","8","NA","1","NA","NA","3","92","9","40","NA","NA","NA","7","1","2","2","NA","NA","20","4","2","3","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,0,0,0,3560,0,1,"1",61,30899,"1","6","0","2","NA","NA","NA","1963","NA","2","NA","NA","NA","2","2","NA","NA","NA","5","NA","3","NA","NA","NA"
"2011","EE",309021,117.21209693571,"NA","2","2011","8","1",1930,"1","4","2","EE","2","NA","5","7","NA","1","NA","NA","3","24","2","NA","NA","NA","NA","NA","1","1","NA","NA","NA","19","3","2","2","2","NA","2","NA",0,0,0,0,0,3761,1,0,0,0,0,5126,0,0,0,0,1,"1",80,30902,"1","6","172.7121","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1"
"2011","EE",309141,117.21209693571,"NA","1","2011","12","3",1949,"2","2","1","EE","2","NA","3","8","NA","1","2","NA","3","83","6","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","20","3","2","3","1","NA","1","NA",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1846,0,1,"1",61,30914,"1","6","0","1","2","NA","1","NA","NA","NA","1931","1","1","3","NA","1","NA","2","NA","NA","NA","NA","NA","1"
"2011","EE",309571,117.21209693571,"NA","2","2011","8","3",1940,"2","2","2","EE","2","NA","5","1","NA","NA","NA","NA","2","31","3","17","NA","q","NA","13","1","1","2","NA","NA","22","1","1","3","2","NA","2","NA",0,0,5819,0,0,1281,1,0,0,0,0,6892,0,0,0,0,1,"1",70,30957,"1","2","641.5565","3","NA","2","2","1931","1","NA","1940","1","1","2","2","1","2","NA","1","2","2","NA","4","1"
"2011","EE",310461,117.21209693571,"NA","1","2011","10","4",1931,"2","4","1","EE","2","NA","3","7","NA","NA","NA","NA","2","81","8","NA","NA","NA","NA","NA","1","2","1","NA","NA","18","4","2","2","1","NA","2","NA",0,0,0,0,0,2930,1,0,0,0,0,2847,0,0,0,0,1,"1",79,31046,"1","2","0","NA","NA","2","NA","NA","NA","NA","NA","2","NA","3","NA","1","NA","NA","NA","2","NA","2","3","NA"
"2011","EE",310801,117.21209693571,"NA","1","2011","3","2",1932,"2","2","3","Other","2","NA","1","7","NA","1","NA","NA","3","81","8","NA","NA","NA","NA","NA","1","2","2","NA","NA","19","NA","2","1","2","4","2","NA",1534,0,0,0,0,1588,1,0,0,0,0,4577,0,0,0,0,1,"1",78,31080,"1","7","118.3033","NA","NA","NA","2","NA","1","NA","NA","NA","NA","3","3","NA","2","NA","NA","NA","9","NA","3","NA"
