"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HD080","HD100","HD110","HD120","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD240","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2013","EE",5832,"2","2013","13",6205,6192,0,0,,,,,,,,0,0,0,0,0,,0,,0,13,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2000","1","3","2","2","2","2","1","1","3","2","1","NA","NA","60","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",5838,"2","2013","11",14893,10347,0,0,,,,,,,,0,0,0,0,4482,,0,,0,4545,0,,0,,"3","3","3","1","1","1","1","1","1","1","3","5","1500","2","NA","2","2","2","2","1","1","3","2","1","NA","NA","330.5","249","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",5861,"2","2013","11",606,-1896,0,0,,,,,,,,0,0,0,0,0,,0,,0,2502,0,,0,,"3","3","NA","1","1","1","1","1","1","1","1","3","2000","3","2","2","1","2","2","1","2","3","2","1","NA","NA","381.99","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",5913,"1","2013","17",9783,9780,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4,,"NA","3","3","2","1","1","1","1","3","1","3","3","1550","3","NA","2","2","2","2","4","1","5","2","1","NA","NA","144","42","3","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",5925,"2","2013","12",3928,3928,0,0,,,,,,,,0,0,0,0,0,,3,,0,0,0,,0,,"3","3","3","1","1","1","1","1","1","1","1","3","600","2","1","2","1","2","1","4","1","4","2","1","NA","NA","290","148","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",5926,"2","2013","27",6806,5351,0,0,,,,,,,,0,0,0,542,0,,0,,0,0,0,,1455,,"NA","3","3","2","1","1","1","3","1","1","1","4","1800","2","NA","2","2","2","2","1","2","4","2","1","NA","NA","295.6","66","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",5927,"1","2013","16",3277,3268,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,9,,"NA","3","NA","1","1","2","1","1","1","1","1","3","400","3","2","2","2","2","2","4","1","3","2","1","NA","NA","147.42","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",5996,"2","2013","13",17970,17919,0,0,,,,,,,,0,0,0,0,4771,,0,,0,51,0,,0,,"NA","3","3","1","1","1","1","1","1","1","1","6","1400","2","2","2","1","2","2","4","2","2","2","1","NA","NA","330.5","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6003,"1","2013","11",15566,8147,0,0,,,,,,,,0,0,268,0,0,,1,,0,7419,0,,0,,"NA","3","3","1","1","1","1","1","1","1","1","3","2000","3","NA","2","1","2","2","4","3","3","2","1","190","NA","246.36","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6015,"2","2013","15",3375,3367,0,0,,,,,,,,0,0,0,0,0,,0,,0,12,0,,-4,,"3","3","NA","1","1","1","1","1","1","1","1","3","2000","2","NA","2","2","2","2","1","1","5","1","1","NA","NA","0","NA","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6082,"1","2013","23",11905,10906,0,0,,,,,,,,0,0,0,0,0,,1,,0,412,0,,588,,"3","3","NA","1","1","1","1","1","1","1","1","3","2000","2","2","2","2","2","2","2","2","5","2","1","NA","NA","95.51","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6085,"1","2013","10",4392,3608,93,93,,,,,,,,93,0,0,0,0,,1,,0,0,0,,785,,"NA","3","NA","1","1","1","1","1","3","3","1","3","400","2","NA","2","2","2","2","4","1","4","2","1","NA","NA","96","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6092,"2","2013","31",3537,3690,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-153,,"NA","3","NA","2","1","1","1","1","1","1","3","3","800","2","NA","1","2","2","1","4","1","3","1","1","NA","NA","314","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6094,"2","2013","10",3792,3757,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,36,,"NA","3","3","2","1","1","1","1","1","1","1","3","800","2","NA","2","2","1","2","4","1","4","2","1","NA","NA","63","748","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6114,"1","2013","17",0,-3,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4,,"NA","3","3","2","1","1","1","1","1","1","2","5","2500","2","2","2","2","2","2","1","1","6","2","1","NA","NA","79.5","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6145,"2","2013","11",1838,821,0,0,,,,,,,,0,0,0,0,0,,0,,0,60,0,,958,,"NA","3","3","2","2","2","1","1","1","1","1","3","1200","1","NA","2","2","2","1","4","4","4","2","1","NA","NA","139","132","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6157,"1","2013","27",14763,13348,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1415,,"3","2","NA","1","1","1","1","1","1","1","3","3","2500","2","2","2","2","2","1","4","3","3","2","1","NA","NA","246.36","445","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6165,"2","2013","12",13702,9448,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4254,,"3","3","3","2","1","1","1","1","1","1","1","3","1500","2","1","2","2","2","2","4","1","6","2","1","NA","NA","332","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6181,"2","2013","8",27433,26651,0,0,,,,,,,,0,0,0,0,0,,4,,0,0,0,,781,,"NA","3","NA","2","1","2","1","1","1","1","1","4","3000","2","NA","1","2","2","2","4","2","3","2","1","NA","NA","191","477","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6217,"2","2013","17",2276,-250,0,0,,,,,,,,0,0,0,0,0,,388,,0,231,0,,2294,,"NA","3","3","1","1","1","1","1","1","1","3","4","1500","2","NA","2","2","2","2","1","2","4","2","1","NA","NA","324.6","1465","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6263,"1","2013","19",12310,6673,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5637,,"3","3","3","2","1","2","1","1","3","1","1","2","2000","1","1","2","2","2","1","1","1","6","2","1","NA","NA","184","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6304,"2","2013","14",6325,3874,0,0,,,,,,,,0,0,0,0,0,,0,,0,2451,0,,0,,"NA","3","3","1","1","1","1","1","1","1","1","3","2000","2","NA","2","2","2","1","4","1","3","2","1","180","NA","0","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6321,"2","2013","21",10429,8688,0,0,,,,,,,,0,0,0,0,0,,0,,0,144,0,,1597,,"NA","3","NA","2","1","1","1","1","1","1","1","4","2000","2","1","2","2","2","1","4","2","4","2","1","NA","NA","184","128","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6348,"2","2013","10",3772,3759,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,13,,"NA","3","3","1","1","1","1","1","1","2","3","3","1000","1","NA","2","2","2","2","3","1","2","2","1","NA","NA","90","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6366,"2","2013","15",5926,5918,0,0,,,,,,,,0,0,0,0,0,,0,,0,4,0,,4,,"NA","3","3","1","1","2","1","1","1","1","1","5","1000","1","NA","2","2","2","2","1","1","4","2","1","NA","NA","106.1","NA","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6370,"1","2013","38",24221,22857,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1364,,"NA","3","3","1","1","2","1","1","1","1","1","4","800","2","1","2","1","2","2","4","5","3","2","1","NA","NA","307","51","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6453,"2","2013","21",4094,4090,0,0,,,,,,,,0,0,0,0,412,,1,,0,0,0,,4,,"NA","3","3","1","1","1","1","1","1","1","2","3","900","2","NA","2","1","2","1","1","1","2","2","1","NA","NA","159","135","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6478,"2","2013","22",3685,3680,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,1,,4,,"2","1","3","2","2","2","1","1","1","1","1","1","1000","2","3","2","1","2","1","4","1","4","2","1","NA","NA","306","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6511,"1","2013","20",0,-537,0,0,,,,,,,,0,0,0,0,0,,0,,0,2,0,,534,,"NA","3","3","1","1","1","1","1","1","1","1","6","800","1","2","2","1","2","2","1","1","4","1","1","NA","NA","72.47","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6523,"2","2013","14",3375,1532,0,0,,,,,,,,0,0,0,0,0,,0,,0,13,0,,1830,,"NA","1","3","1","1","2","1","1","1","1","2","3","3000","3","NA","1","1","2","2","1","5","3","2","1","NA","NA","144.99","NA","3","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6527,"2","2013","32",364,351,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,14,,"NA","3","NA","2","1","2","1","1","1","1","2","2","500","3","NA","2","2","1","1","4","1","3","2","2","NA","NA","149","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6536,"2","2013","9",5786,1077,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4710,,"3","3","NA","1","1","1","1","1","1","1","3","3","1000","2","NA","2","2","1","2","4","5","3","2","1","NA","NA","168","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6603,"1","2013","9",6272,4789,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1483,,"NA","3","3","2","1","1","1","1","1","1","1","1","400","2","1","2","2","2","2","4","1","2","2","1","NA","NA","87","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6638,"2","2013","9",11791,10490,0,0,,,,,,,,0,0,0,0,0,,26,,0,0,0,,1300,,"1","3","NA","1","1","1","1","1","1","1","1","3","NA","2","2","2","2","2","2","1","1","5","2","1","NA","NA","326.81","156","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6639,"1","2013","24",4809,4002,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,807,,"NA","3","NA","1","1","1","1","1","1","1","1","3","700","2","NA","1","2","2","2","1","2","4","2","1","NA","NA","90","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6641,"1","2013","16",8691,5674,1797,1797,,,,,,,,1797,0,0,0,0,,0,,0,0,3017,,0,,"3","3","3","1","2","1","1","1","1","1","1","4","1500","3","2","2","2","2","2","1","2","5","2","1","NA","NA","242","316","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6655,"2","2013","14",27338,21245,0,0,,,,,,,,0,0,0,0,0,,22,,0,624,0,,5469,,"3","3","NA","1","1","1","1","1","1","1","1","4","2500","2","NA","2","2","2","2","4","2","3","2","1","NA","NA","246.5","215","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6673,"2","2013","11",8197,6288,0,0,,,,,,,,0,0,0,0,0,,0,,0,9,0,,1901,,"NA","3","3","1","1","1","1","1","1","1","1","4","600","3","NA","2","2","2","2","1","2","4","2","1","NA","NA","402","233","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6681,"2","2013","11",9814,8831,0,0,,,,,,,,0,0,0,0,0,,0,,0,159,0,,824,,"NA","3","NA","1","1","1","1","1","1","1","1","4","3000","2","3","2","2","2","2","1","1","5","2","1","NA","NA","389","696","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6698,"1","2013","19",3662,3646,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,17,,"3","3","NA","2","1","1","1","1","1","1","3","1","1050","1","NA","2","2","2","2","4","5","6","2","1","NA","NA","193.8","NA","3","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6710,"1","2013","22",0,-64,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,64,,"NA","3","NA","1","1","2","1","1","1","1","1","3","850","1","NA","2","1","2","2","4","5","3","1","1","300","NA","130.12","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6721,"2","2013","14",3423,3423,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,0,,"NA","3","3","2","2","1","1","1","1","1","1","6","1500","2","1","2","2","2","2","3","5","2","2","1","110","NA","120.63","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6722,"2","2013","8",0,-15,0,0,,,,,,,,0,0,0,0,0,,0,,0,15,0,,0,,"NA","3","3","1","1","2","1","1","3","1","3","4","900","2","NA","2","2","2","2","1","1","2","2","1","NA","NA","227.46","92","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6740,"1","2013","18",10385,8516,0,0,,,,,,,,0,0,0,0,0,,0,,0,55,0,,1814,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2500","2","2","2","2","2","2","2","2","4","2","1","NA","NA","290","97","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6751,"1","2013","9",4709,3661,0,0,,,,,,,,0,0,0,0,0,,0,,0,268,0,,780,,"NA","2","NA","2","1","1","1","1","1","1","2","4","1000","2","NA","2","2","2","2","1","1","2","2","2","NA","NA","66.83","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6757,"1","2013","16",15787,9275,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6512,,"NA","3","NA","1","1","1","1","1","1","1","2","5","2500","3","3","2","2","2","2","4","1","5","2","1","NA","NA","229.5","147","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6808,"1","2013","10",266,2123,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-1857,,"3","3","3","1","1","1","1","1","1","1","1","4","2500","2","2","2","2","2","2","4","2","4","2","1","NA","NA","80","434","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6814,"1","2013","15",3921,3906,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,15,,"NA","3","3","2","1","1","1","1","3","1","2","3","600","2","NA","2","2","2","2","2","1","2","2","1","200","NA","414.5","NA","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6853,"2","2013","23",3320,2770,0,0,,,,,,,,0,0,0,0,0,,0,,0,4,0,,547,,"NA","3","NA","2","2","1","1","1","1","1","1","2","1100","1","NA","1","2","2","2","3","2","3","2","1","NA","NA","39","116","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6918,"2","2013","18",0,-131,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,131,,"NA","3","NA","2","1","2","1","1","3","1","2","3","1000","3","NA","2","2","2","2","4","5","2","2","1","64","NA","70","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6944,"2","2013","23",31080,29266,0,0,,,,,,,,0,0,0,0,0,,0,,0,121,1252,,442,,"2","3","3","1","1","2","1","1","1","1","1","3","1100","2","2","2","2","2","2","1","1","4","2","1","NA","NA","78","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",6982,"2","2013","30",6491,5329,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1162,,"NA","3","NA","1","1","1","1","1","1","1","1","3","2500","2","NA","1","2","2","2","4","2","2","2","1","NA","NA","134.53","66","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",7008,"2","2013","3",3684,3680,0,0,,,,,,,,0,0,0,0,0,,36,,0,0,0,,3,,"3","3","NA","1","1","1","1","1","1","1","1","5","500","2","NA","2","2","2","2","1","2","4","2","1","NA","NA","195","114","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",7025,"1","2013","11",14240,12146,0,0,,,,,,,,0,0,0,0,0,,3,,0,4,521,,1569,,"3","3","3","1","1","1","1","1","1","3","1","4","1500","2","NA","2","2","2","2","3","2","4","2","1","NA","NA","192.5","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",7028,"2","2013","40",6883,5369,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1514,,"2","3","NA","2","1","2","1","1","1","1","3","3","1200","1","2","2","2","1","2","3","1","2","1","1","NA","NA","119.5","177","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",7038,"1","2013","18",7097,6512,0,0,,,,,,,,0,0,0,0,0,,1301,,0,585,0,,0,,"3","3","NA","1","2","1","1","1","1","1","1","4","1600","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","326.81","86","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",7043,"1","2013","15",2734,2732,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2,,"3","3","3","1","1","2","1","1","1","1","1","1","2000","2","2","2","2","2","2","4","2","3","1","1","NA","NA","200","88","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",7051,"1","2013","22",6929,6148,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,781,,"3","3","3","1","1","1","1","1","1","1","1","3","1200","2","2","2","2","1","2","4","2","6","2","1","NA","NA","219","51","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",7084,"1","2013","17",3755,3426,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,328,,"3","3","NA","1","1","1","1","1","1","1","1","3","3000","2","2","2","2","2","2","1","2","4","2","1","NA","NA","131","141","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",7101,"2","2013","17",9202,2487,0,0,,,,,,,,0,0,0,0,0,,5,,0,6715,0,,0,,"3","3","3","1","1","1","1","1","1","1","1","5","2000","1","2","2","2","1","2","4","2","4","2","1","NA","NA","332","119","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",7106,"2","2013","20",5713,5510,0,0,,,,,,,,0,0,0,0,1908,,0,,0,0,0,,203,,"NA","3","3","2","1","2","1","1","1","1","1","4","900","2","NA","2","2","2","2","1","1","4","2","1","NA","NA","80.67","NA","3","3","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",7131,"1","2013","21",9106,7456,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1650,,"3","3","3","1","1","1","1","1","1","1","1","4","2000","2","2","1","2","2","2","2","1","4","2","1","NA","NA","300","86","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",7136,"1","2013","14",4077,4086,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,-9,,"NA","3","NA","1","1","1","1","1","1","1","1","3","1000","2","NA","1","2","2","2","1","1","4","1","1","NA","NA","99.76","NA","3","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",7145,"1","2013","16",3704,3694,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,10,,"NA","3","NA","2","1","1","1","1","3","1","2","1","1500","3","NA","2","1","1","2","4","5","4","2","1","NA","NA","140.36","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",7191,"2","2013","15",15027,8641,0,0,,,,,,,,0,0,0,0,0,,0,,0,4070,0,,2317,,"NA","3","NA","2","1","1","1","1","1","1","1","5","2000","2","2","2","2","2","2","3","1","3","2","1","NA","NA","39","76","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",7229,"2","2013","16",3886,3128,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,758,,"NA","NA","NA","1","2","2","1","1","1","1","3","3","1000","3","3","2","2","2","2","4","5","2","2","1","NA","NA","30","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",7259,"1","2013","16",6207,6202,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5,,"NA","3","NA","1","1","2","1","1","1","1","3","4","700","1","NA","2","2","2","2","4","1","3","1","1","NA","NA","106.1","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",7313,"2","2013","15",11281,11262,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,19,,"NA","3","3","1","1","1","1","1","1","1","1","4","1200","2","3","2","2","2","2","4","1","3","2","1","NA","NA","326.81","51","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",7314,"2","2013","19",6248,4961,0,0,,,,,,,,0,0,0,0,0,,0,,0,130,0,,1157,,"NA","3","3","1","1","1","1","1","1","3","2","3","2000","3","NA","2","2","2","2","4","1","3","2","2","NA","NA","123","NA","1","3","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",7324,"2","2013","6",7763,3459,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4304,,"1","3","3","1","1","1","1","1","1","1","1","5","1500","2","2","2","2","2","2","2","2","3","2","1","NA","NA","368","316","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",7334,"2","2013","16",8047,8033,0,0,,,,,,,,0,0,0,0,0,,0,,0,13,0,,0,,"3","3","3","1","1","2","1","1","1","1","3","2","2000","2","3","2","2","2","2","4","2","5","2","1","NA","NA","245","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",7338,"2","2013","8",3826,3816,0,0,,,,,,,,0,0,0,0,0,,2,,0,0,0,,11,,"3","3","NA","1","1","1","1","1","2","1","1","3","700","1","1","2","2","2","2","3","1","5","2","1","NA","NA","129","306","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",7361,"2","2013","11",0,-5,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5,,"3","2","3","2","1","1","1","1","1","3","3","3","1500","1","2","2","2","2","2","4","1","6","2","1","NA","NA","198.84","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",7365,"2","2013","19",18632,14909,0,0,,,,,,,,0,0,0,0,4807,,0,,0,0,0,,3723,,"3","3","3","1","1","1","1","1","1","1","1","5","3000","2","2","2","2","2","2","1","2","6","2","1","NA","NA","418.86","192","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",7384,"1","2013","18",5740,5713,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,27,,"NA","3","NA","2","2","1","1","1","1","1","1","1","1000","2","NA","2","2","2","2","3","1","2","2","1","NA","NA","276","106","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",7401,"2","2013","24",4027,3991,0,0,,,,,,,,0,0,0,0,0,,0,,0,4,0,,32,,"3","3","NA","2","1","1","1","1","1","1","1","2","2000","1","2","2","2","2","2","4","4","4","2","1","NA","NA","130","636","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
