"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL110","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX030","PX040","PX020","PX050","PX010"
"2004","EE",130061,139.830954169797,"NA","2","2004","30","3",1967,"2","1","3","EE","2","NA","5","1","NA","NA","NA","1","3","2","20","12","0","NA","o","NA","4","NA","2","1","NA","NA","18","1","1","2","1","1","1","1","1","5","1","8","1","3","2","3","2","NA","2","NA",0,0,0,2748,0,0,222,0,0,0,0,0,0,0,0,1,13006,"1",36,"3","15.6466"
"2004","EE",131181,139.830954169797,"NA","1","2004","25","4",1938,"2","1","1","Other","2","NA","4","5","NA","NA","NA","NA","3","5","40","12","12","NA","NA","NA","13","NA","2","2","NA","NA","24","1","3","1","1","1","1","2","1","1","1","1","3","3","1","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,2596,0,0,0,0,1,13118,"1",65,"3","15.6466"
"2004","EE",131601,139.830954169797,"NA","2","2004","10","1",1950,"2","2","1","EE","2","NA","3","6","NA","1","2","NA","NA","9","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","18","5","1","8","8","6","6","6","5","1","1","3","2","3","2","1","1","NA","2","NA",0,15,0,0,0,0,0,0,0,0,0,0,0,1107,0,1,13160,"1",53,"3","15.6466"
"2004","EE",131781,139.830954169797,"NA","2","2004","10","3",1958,"2","2","3","EE","2","NA","1","8","NA","1","NA","NA","NA","6","NA","0","0","NA","NA","NA","NA","NA","NA","2","NA","NA","17","7","7","7","5","7","8","5","8","8","8","5","5","2","2","3","2","NA","2","NA",0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,1,13178,"1",45,"1","15.6466"
"2004","EE",131921,139.830954169797,"NA","3","2004","10","3",1957,"2","5","3","EE","2","3","4","3","NA","1","2","NA","NA","5","NA","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","7","5","8","7","7","7","7","5","7","7","7","3","1","3","1","NA","1","NA",0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,1,13192,"1",46,"NA","15.6466"
"2004","EE",132131,139.830954169797,"NA","2","2004","5","3",1940,"2","2","1","EE","2","NA","5","5","NA","NA","NA","NA","3","9","40","12","0","NA","NA","NA","13","1","NA","2","NA","NA","21","1","1","1","1","1","2","1","2","1","1","1","1","1","2","2","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,4371,0,0,0,0,1,13213,"1",63,"1","15.6466"
"2004","EE",132361,139.830954169797,"NA","2","2004","5","2",1924,"2","4","NA","EE","2","NA","1","5","NA","1","NA","1","NA","5","NA","0","0","NA","NA","NA","NA","NA","2","2","NA","NA","19","2","8","5","6","6","7","2","3","6","5","3","6","1","1","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,833,0,0,0,0,1,13236,"1",79,"1","15.6466"
"2004","EE",133091,139.830954169797,"NA","1","2004","30","3",1946,"2","2","1","EE","1","NA","3","1","NA","NA","NA","NA","3","7","40","12","0","NA","b-e","NA","12","1","1","1","NA","NA","21","1","1","2","1","1","1","1","1","1","1","1","1","1","1","3","2","NA","1","NA",0,0,0,4121,0,0,0,0,0,0,0,0,50,0,0,1,13309,"1",57,"3","15.6466"
"2004","EE",133161,139.830954169797,"NA","3","2004","10","1",1935,"2","NA","1","EE","2","NA","2","5","NA","1","2","NA","3","0 - 1","40","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","23","3","6","1","6","7","6","6","6","1","5","6","6","3","2","3","2","NA","1","NA",0,130,0,0,0,0,0,639,0,0,1002,0,0,0,0,1,13316,"1",68,"4","15.6466"
"2004","EE",133511,139.830954169797,"NA","3","2004","10","4",1933,"1","2","1","EE","2","NA","2","5","NA","1","2","NA","NA","7","NA","0","0","NA","NA","NA","NA","NA","NA","2","NA","NA","17","6","6","6","3","1","6","1","6","6","6","6","6","4","1","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,1720,0,0,0,0,1,13351,"1",70,"1","15.6466"
"2004","EE",133761,139.830954169797,"NA","3","2004","10","3",1939,"1","4","3","Other","2","NA","5","1","NA","1","2","NA","NA","8","NA","0","0","NA","b-e","NA","NA","NA","NA","1","NA","NA","28","6","1","6","5","2","6","6","7","6","6","6","1","2","2","3","2","NA","2","NA",0,0,0,972,0,0,0,0,0,0,428,0,0,0,0,1,13376,"1",64,"1","15.6466"
"2004","EE",133941,139.830954169797,"NA","3","2004","10","3",1929,"1","2","3","EE","2","NA","2","5","NA","1","1","NA","3","9","NA","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","25","8","5","6","6","3","6","6","7","6","6","1","6","1","1","3","2","NA","2","NA",128,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,1,13394,"1",74,"1","15.6466"
"2004","EE",134121,139.830954169797,"NA","2","2004","20","3",1935,"2","2","1","EE","2","NA","2","5","NA","NA","2","NA","NA","9","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","22","1","6","6","6","6","6","1","6","1","1","2","6","4","1","1","2","NA","2","NA",0,0,0,0,0,0,0,128,0,0,1378,0,0,280,0,1,13412,"1",68,"1","15.6466"
"2004","EE",134191,139.830954169797,"NA","1","2004","20","1",1948,"1","2","1","EE","1","NA","3","1","NA","1","2","NA","3","8","NA","0","0","NA","b-e","NA","NA","NA","NA","NA","NA","NA","18","5","6","6","8","3","5","6","6","6","1","6","6","3","2","3","2","NA","1","NA",0,0,0,1082,0,0,0,192,0,0,0,0,0,0,0,1,13419,"1",55,"3","15.6466"
"2004","EE",134331,139.830954169797,"NA","2","2004","25","3",1949,"1","2","1","EE","1","NA","3","1","NA","NA","NA","NA","3","7","40","12","0","NA","f","NA","13","1","2","2","NA","NA","23","1","1","1","1","1","1","1","1","1","1","1","1","2","1","3","2","NA","2","NA",0,0,0,0,0,0,23788,0,0,0,0,0,0,0,0,1,13433,"1",54,"1","15.6466"
"2004","EE",134521,139.830954169797,"NA","2","2004","20","3",1980,"2","NA","1","EE","1","NA","5","NA","NA","1","2","NA","NA","4","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","5","5","7","7","7","5","7","8","7","5","7","1","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13452,"1",23,"1","15.6466"
"2004","EE",134871,139.830954169797,"NA","3","2004","10","2",1978,"1",,"1",,"1","5",,,"NA","2","2","NA","NA",,"40","0","0","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","7","5","7","7","7","7","7","7","8","5","8","8","2","2","3","2","NA","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13487,"1",25,"3","15.6466"
"2004","EE",134921,139.830954169797,"NA","2","2004","40","1",1931,"1","2","1","EE","2","NA","5","5","NA","1","2","NA","3","0 - 1","NA","0","0","NA","NA","NA","NA","NA","NA","2","NA","NA","18","6","6","6","6","6","6","6","6","2","6","6","6","2","1","2","2","NA","1","1",0,192,0,0,0,0,0,0,0,0,1722,0,0,0,0,1,13492,"1",72,"4","15.6466"
"2004","EE",135661,139.830954169797,"NA","2","2004","25","3",1983,"2","1","1","EE","1","NA","3","4","NA","2","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","16","7","7","7","7","8","7","7","7","7","7","9","5","4","1","3","2","1","2","NA",0,142,0,0,0,128,0,64,0,0,0,0,0,0,0,1,13566,"1",20,"1","15.6466"
"2004","EE",135911,139.830954169797,"NA","2","2004","10","4",1978,"1","1","3","EE","2","NA","5","1","NA","NA","2","NA","3","3","60","12","0","NA","b-e","NA","12","1","1","2","NA","NA","18","1","1","1","1","1","1","3","1","1","1","1","1","2","2","3","2","NA","2","3",1534,0,0,16998,0,0,0,0,0,0,0,0,0,0,0,1,13591,"1",25,"1","15.6466"
"2004","EE",136211,139.830954169797,"NA","2","2004","10","2",1980,"2","1","1","EE","2","3","3","4","NA","2","NA","1","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","20","7","7","7","5","8","5","7","5","7","5","7","8","3","2","3","2","NA","2","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13621,"1",23,"3","15.6466"
"2004","EE",136631,139.830954169797,"NA","2","2004","23","4",1943,"1","2","3","EE","2","NA","5","1","NA","NA","NA","NA","3","7","40","12","0","NA","b-e","NA","15","1","2","2","NA","NA","17","1","1","6","1","1","1","1","1","1","1","1","1","2","1","3","2","NA","2","NA",0,0,0,5200,625,0,-462,0,0,0,0,0,0,0,0,1,13663,"1",60,"4","15.6466"
"2004","EE",136691,139.830954169797,"NA","2","2004","10","4",1933,"2","2","1","EE","2","NA","3","1","NA","NA","NA","NA","3","9","35","0","0","NA","o","NA","NA","1","2","2","NA","NA","18","1","1","5","2","1","1","1","1","1","1","1","1","3","2","3","2","NA","2","NA",0,0,0,1258,0,0,0,0,0,0,1163,0,45,0,0,1,13669,"1",70,"4","15.6466"
"2004","EE",136911,139.830954169797,"NA","3","2004","25","3",1925,"2","2","1","Other","2","NA","2","5","NA","NA","NA","NA","3","8","40","12","0","NA","NA","NA","13","1","NA","2","NA","NA","19","1","1","6","1","1","1","1","7","1","1","2","1","3","1","3","2","NA","2","1",0,83,0,1918,0,359,0,0,0,0,783,0,0,0,0,1,13691,"1",78,"1","15.6466"
"2004","EE",137451,139.830954169797,"NA","2","2004","10","3",1923,"1","2","1","EE","2","NA","1","5","NA","1","2","NA","3","8","NA","4","0","NA","NA","NA","NA","1","NA","2","NA","NA","18","6","6","5","6","7","6","6","8","6","6","6","7","5","1","1","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,1412,0,0,0,0,1,13745,"1",80,"1","15.6466"
"2004","EE",137481,139.830954169797,"NA","2","2004","10","3",1923,"2","4","1","EE","2","NA","1","5","NA","1","NA","NA","3","3","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","16","1","6","6","1","6","6","8","6","6","6","6","6","5","2","2","2","NA","2","NA",0,0,0,0,0,0,0,64,0,0,1532,0,0,0,0,1,13748,"1",80,"3","15.6466"
"2004","EE",137661,139.830954169797,"NA","3","2004","10","3",1945,"2","2","3","EE","2","NA","5","1","NA","NA","NA","NA","3","2","20","12","0","NA","l-n","NA","13","1","2","2","NA","NA","17","1","1","1","1","2","1","1","1","5","1","1","1","3","1","2","2","NA","2","1",0,0,0,2685,0,0,0,0,0,0,0,0,0,0,0,1,13766,"1",58,"1","15.6466"
"2004","EE",137671,139.830954169797,"NA","2","2004","15","4",1933,"2","2","3","EE","2","NA","5","1","NA","NA","2","NA","NA","0 - 1","NA","0","0","NA","o","NA","NA","1","2","NA","NA","NA","17","6","6","6","1","2","6","6","6","6","6","6","6","2","2","2","2","NA","2","NA",0,0,0,2128,0,0,0,0,0,0,0,0,0,0,0,1,13767,"1",70,"1","15.6466"
"2004","EE",137701,139.830954169797,"NA","2","2004","15","3",1970,"1","2","3","Other","2","NA","3","1","NA","1","2","NA","3","8","40","12","0","NA","b-e","NA","13","1","NA","2","NA","NA","19","6","6","6","6","2","1","7","6","6","6","1","1","2","2","3","2","NA","2","NA",0,0,0,2282,0,0,0,0,0,0,0,0,0,0,0,1,13770,"1",33,"2","15.6466"
"2004","EE",138011,139.830954169797,"NA","1","2004","9","3",1965,"1","5","3","EE","2","NA","5","1","NA","NA","NA","1","3","3","40","12","0","NA","f","NA","13","1","2","2","NA","NA","19","1","1","1","1","1","1","1","1","1","1","1","1","3","1","3","2","NA","2","NA",0,0,0,3269,0,0,0,0,0,0,0,0,0,0,0,1,13801,"1",38,"1","15.6466"
"2004","EE",138261,139.830954169797,"NA","3","2004","15","4",1927,"2","5","3","EE","2","NA","5","5","NA","NA","2","NA","3","3","NA","12","0","NA","NA","NA","11","NA","NA","2","NA","NA","19","6","1","7","6","6","6","6","6","5","6","6","6","3","1","3","2","NA","2","NA",0,230,0,355,482,0,0,0,0,0,793,0,0,0,0,1,13826,"1",76,"3","15.6466"
"2004","EE",138431,139.830954169797,"NA","3","2004","15","1",1946,"2","1","3","Other","2","5","3","3","NA","2","2","NA","NA","9","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","7","5","7","5","7","7","5","8","7","7","7","2","2","2","2","NA","2","NA",0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,13843,"1",57,"1","15.6466"
"2004","EE",138601,139.830954169797,"NA","2","2004","5","4",1935,"1","2","2","Other","2","NA","5","5","NA","1","NA","NA","3","0 - 1","40","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","19","1","5","1","6","5","6","6","6","6","6","6","2","2","1","3","2","NA","2","NA",0,0,77,0,0,0,0,0,0,0,1181,0,0,205,0,1,13860,"1",68,"1","15.6466"
"2004","EE",138901,139.830954169797,"NA","2","2004","NA","1",1945,"2","2","1","Other","2","NA","5","1","NA","NA","NA","NA","3","3","NA","12","0","NA","l-n","NA","11","1","1","2","NA","NA","23","3","1","1","1","1","1","3","1","1","1","2","1","2","1","3","2","NA","2","1",1406,0,0,5680,0,0,0,0,0,0,0,0,0,0,0,1,13890,"1",58,"1","15.6466"
"2004","EE",139301,139.830954169797,"NA","1","2004","10","3",1979,"2","NA","1","EE","2","NA","2","8","NA","2","2","NA","NA","8","42","0","0","NA","NA","NA","NA","NA","NA","2","NA","NA","16","7","4","7","5","7","7","7","5","7","7","7","7","2","2","3","1","NA","1","NA",0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,13930,"1",24,"1","15.6466"
"2004","EE",139531,139.830954169797,"NA","2","2004","20","3",1978,"1","1","1","EE","2","NA","5","1","NA","NA","1","NA","3","2","40","12","0","NA","l-n","NA","12","1","2","2","NA","NA","20","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","1",0,0,0,3045,0,0,0,0,0,0,0,0,0,0,2832,1,13953,"1",25,"3","15.6466"
"2004","EE",139541,139.830954169797,"NA","2","2004","NA","3",1932,"2","5","2","EE","2","NA","5","5","NA","1","NA","NA","NA","0 - 1","50","12","0","NA","NA","NA","NA","1","2","2","NA","NA","20","1","1","1","1","1","1","1","1","1","1","1","1","2","1","3","2","NA","1","NA",0,0,575,0,0,0,0,0,0,0,2514,0,0,0,0,1,13954,"1",71,"3","15.6466"
"2004","EE",140741,139.830954169797,"NA","2","2004","20","4",1983,"2","1","3","EE","2","5","3","4","NA","2","2","NA","NA",,"40","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","16","7","7","7","7","7","5","7","5","5","7","7","5","2","2","2","2","1","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14074,"1",20,"4","15.6466"
"2004","EE",140911,139.830954169797,"NA","2","2004","45","2",1923,"1","4","3","EE","1","5","2","5","NA","NA","NA","NA","3","6","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","18","6","7","6","6","8","7","5","7","8","2","6","7","4","2","3","2","NA","1","NA",0,0,0,0,0,0,0,0,0,0,1298,0,0,118,0,1,14091,"1",80,"1","15.6466"
"2004","EE",140921,139.830954169797,"NA","3","2004","35","4",1946,"1","NA","1","EE","2","NA","5","1","NA","NA","NA","NA","3","7","12","12","0","NA","l-n","NA","13","1","2","2","NA","NA","22","1","1","1","1","1","1","1","1","3","1","1","1","2","2","3","2","8","2","NA",0,0,0,4523,1004,0,-310,32,0,0,0,0,0,0,0,1,14092,"1",57,"4","15.6466"
"2004","EE",141091,139.830954169797,"NA","2","2004","15","4",1949,"1","1","3","Other","2","NA","5","3","NA","2","2","1","NA","0 - 1","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","19","7","5","7","7","7","7","5","7","7","7","7","7","3","2","3","2","NA","1","NA",0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,1,14109,"1",54,"1","15.6466"
"2004","EE",141461,139.830954169797,"NA","2","2004","15","2",1942,"2","5","1","EE","2","NA","3","1","NA","NA","NA","NA","3","8","48","12","0","NA","a","NA","13","1","2","2","NA","NA","17","1","1","1","1","1","1","1","1","6","1","1","1","2","2","2","2","NA","1","NA",0,0,0,2541,717,0,0,0,0,0,839,0,0,0,0,1,14146,"1",61,"NA","15.6466"
"2004","EE",141541,139.830954169797,"NA","2","2004","45","3",1952,"2","NA","3","EE","2","NA","5","1","NA","NA","NA","NA","3","7","20","0","0","NA","b-e","NA","13","NA","2","2","NA","NA","24","1","1","1","1","1","1","1","1","1","4","1","1","3","2","3","2","8","1","NA",0,0,0,2900,0,0,0,128,0,0,0,0,0,0,0,1,14154,"1",51,"1","15.6466"
"2004","EE",141681,139.830954169797,"NA","2","2004","15","4",1923,"1","4","3","EE","2","NA","2","5","NA","1","NA","NA","3","6","20","0","0","NA","NA","NA","NA","1","2","2","NA","NA","19","7","1","6","6","5","6","6","1","7","1","1","6","3","2","3","2","7","2","NA",0,0,0,0,0,184,0,0,0,0,1704,0,0,423,0,1,14168,"1",80,"1","15.6466"
"2004","EE",142071,139.830954169797,"NA","2","2004","10","4",1983,"2","1","1","EE","1","NA","3","4","NA","1","2","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","2","NA","NA","17","5","8","7","7","8","7","5","7","7","7","7","7","4","2","3","2","NA","2","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14207,"1",20,"1","15.6466"
"2004","EE",142221,139.830954169797,"NA","2","2004","42","4",1939,"2","2","2","EE","2","NA","5","5","NA","1","2","1","3","3","40","0","0","NA","NA","NA","1","NA","NA","2","NA","NA","16","6","2","1","6","6","6","1","1","1","6","2","6","4","2","3","1","NA","2","NA",0,0,0,0,0,0,0,0,0,0,1571,0,0,0,0,1,14222,"1",64,"1","15.6466"
"2004","EE",142441,139.830954169797,"NA","2","2004","15","1",1931,"1","NA","3","EE","2","NA","3","5","NA","1","NA","NA","NA","8","NA","0","0","NA","NA","NA","13","NA","NA","NA","NA","NA","16","6","6","6","7","6","6","6","6","6","6","6","6","3","2","1","2","NA","1","NA",0,288,0,0,0,0,0,192,0,0,1456,0,0,0,0,1,14244,"1",72,"1","15.6466"
"2004","EE",142581,139.830954169797,"NA","3","2004","7","3",1929,"2","5","1","EE","2","NA","1","5","NA","1","2","NA","3","9","NA","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","36","6","6","6","1","6","6","1","1","6","6","6","6","4","1","2","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,1753,0,0,0,0,1,14258,"1",74,"1","15.6466"
"2004","EE",142731,139.830954169797,"NA","1","2004","5","1",1923,"2","4","3","EE","2","NA","2","5","NA","NA","NA","NA","3","8","40","12","0","NA","NA","NA","11","1","2","1","NA","NA","18","1","1","1","1","1","1","1","1","1","1","1","1","3","2","3","2","NA","2","1",0,0,0,0,0,752,609,0,0,0,1627,0,0,394,0,1,14273,"1",80,"3","15.6466"
"2004","EE",142981,139.830954169797,"NA","3","2004","10","3",1973,"1","1","1","EE","1","NA","2","1","NA","NA","2","NA","3","8","40","12","0","NA","i","NA","13","NA","NA","2","NA","NA","17","1","1","1","1","1","3","1","6","3","1","1","5","2","1","3","2","NA","1","1",0,0,0,4064,2636,0,0,0,0,0,0,0,246,0,0,1,14298,"1",30,"1","15.6466"
"2004","EE",143061,139.830954169797,"NA","2","2004","20","4",1977,"2","2","2","EE","1","NA","5","1","NA","NA","NA","NA","3","0 - 1","40","0","0","NA","h","NA","12","NA","2","2","NA","NA","22","1","1","1","3","1","6","1","1","1","1","2","1","3","1","3","2","NA","2","NA",0,0,0,2853,0,0,0,0,0,0,0,0,0,0,0,1,14306,"1",26,"1","15.6466"
"2004","EE",143301,139.830954169797,"NA","3","2004","15","2",1930,"2","4","1","EE","2","NA","2","5","NA","NA","NA","NA","3","9","40","0","0","NA","NA","NA","13","NA","2","2","NA","NA","21","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","1","NA","2","NA",0,0,192,0,0,0,0,0,0,0,2542,0,0,272,0,1,14330,"1",73,"1","15.6466"
"2004","EE",143871,139.830954169797,"NA","3","2004","5","1",1923,"2","4","3","EE","2","NA","1","5","NA","1","2","NA","3","4","NA","12","0","NA","NA","NA","13","NA","NA","NA","NA","NA","25","6","6","7","6","6","7","1","6","1","6","6","1","2","1","3","2","NA","1","NA",0,0,0,0,0,0,0,192,0,0,1095,0,0,0,0,1,14387,"1",80,"1","15.6466"
"2004","EE",144081,139.830954169797,"NA","2","2004","10","2",1940,"2","5","3","Other","2","NA","5","5","NA","NA","NA","NA","3","2","40","12","0","NA","NA","NA","11","1","2","2","NA","NA","19","1","1","1","1","1","1","1","1","5","1","1","1","2","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,4150,0,0,0,0,1,14408,"1",63,"3","15.6466"
"2004","EE",144151,139.830954169797,"NA","2","2004","20","4",1980,"2","1","1","EE","2","NA","3","1","NA","NA","NA","NA","3","3","48","11","0","NA","b-e","NA","2","1","2","2","NA","NA","17","1","1","1","1","1","1","1","1","1","3","1","1","3","1","2","2","NA","2","NA",0,0,64,4715,0,0,0,0,0,0,0,0,0,0,0,1,14415,"1",23,"4","15.6466"
"2004","EE",144331,139.830954169797,"NA","3","2004","25","4",1931,"2","2","1","Other","2","NA","2","5","NA","1","NA","NA","3","7","NA","0","0","NA","NA","NA","NA","1","2","NA","NA","NA","16","6","1","1","6","1","6","1","1","1","6","6","1","3","1","3","2","NA","2","NA",0,0,128,0,0,0,0,0,0,0,1596,0,0,142,0,1,14433,"1",72,"3","15.6466"
"2004","EE",144881,139.830954169797,"NA","2","2004","20","1",1950,"2","NA","1","EE","2","NA","5","1","NA","NA","2","NA","3","2","20","12","0","NA","k","NA","13","1","2","2","NA","NA","18","6","1","1","1","1","1","1","1","1","6","1","1","3","2","3","2","NA","2","NA",0,0,0,3675,0,0,0,0,0,0,0,0,0,0,0,1,14488,"1",53,"1","15.6466"
"2004","EE",145421,139.830954169797,"NA","3","2004","20","3",1935,"2","4","3","EE","2","NA","5","5","NA","NA","NA","NA","3","2","40","12","0","NA","NA","NA","11","1","2","2","NA","NA","19","1","1","6","1","1","1","1","1","2","1","5","1","3","2","3","2","NA","2","NA",0,0,0,0,0,0,0,64,0,0,2490,0,0,0,0,1,14542,"1",68,"3","15.6466"
"2004","EE",145701,139.830954169797,"NA","3","2004","35","1",1927,"2","2","3","EE","1","NA","5","5","NA","1","2","NA","3","3","NA","0","0","NA","NA","NA","13","1","NA","2","NA","NA","15","6","6","1","8","6","1","6","6","6","6","6","6","3","2","3","2","NA","2","NA",0,0,0,0,0,280,0,0,0,0,1755,0,0,0,0,1,14570,"1",76,"3","15.6466"
"2004","EE",145731,139.830954169797,"NA","2","2004","20","4",1975,"2","NA","3","EE","2","NA","3","8","NA","1","NA","1","2","5","NA","0","0","NA","NA","NA","NA","NA","NA","2","NA","NA","18","8","6","1","7","6","7","6","6","6","5","7","3","2","2","1","2","NA","2","NA",0,0,0,1320,0,0,0,64,0,0,0,0,0,0,0,1,14573,"1",28,"1","15.6466"
"2004","EE",145861,139.830954169797,"NA","2","2004","NA","1",1926,"1","4","3","Other","2","5","3","5","NA","1","2","1","NA","9","NA","0","0","NA","NA","NA","13","NA","NA","NA","NA","NA","25","1","1","6","8","6","6","8","6","6","8","6","6","3","1","3","2","NA","2","NA",0,0,959,380,0,0,0,192,0,0,1070,0,0,0,0,1,14586,"1",77,"1","15.6466"
"2004","EE",146231,139.830954169797,"NA","2","2004","20","1",1958,"2","2","2","EE","2","NA","4","1","NA","NA","NA","NA","3","0 - 1","40","12","0","NA","l-n","NA","3","1","2","2","NA","NA","21","1","1","1","1","1","1","1","3","1","1","1","1","3","2","NA","2","NA","2","NA",0,0,0,11731,0,0,0,0,0,0,0,0,453,0,0,1,14623,"1",45,"1","15.6466"
"2004","EE",146311,139.830954169797,"NA","2","2004","15","1",1923,"2","4","3","Other","2","NA","2","5","NA","1","2","NA","NA","9","NA","0","0","NA","NA","NA","NA","NA","NA","2","NA","NA","17","6","6","6","6","6","6","6","1","6","6","6","1","3","2","1","2","NA","2","NA",0,0,96,0,0,0,0,0,0,0,2123,0,0,0,0,1,14631,"1",80,"1","15.6466"
"2004","EE",146441,139.830954169797,"NA","1","2004","20","2",1949,"2","2","1","EE","2","NA","5","1","NA","NA","1","NA","3","2","40","12","0","9","f","NA","12","1","2","2","NA","NA","20","1","1","1","1","1","1","1","1","1","1","1","1","2","1","3","2","NA","2","NA",0,94,0,4822,0,0,0,0,0,0,0,0,0,0,0,1,14644,"1",54,"1","15.6466"
"2004","EE",146461,139.830954169797,"NA","2","2004","10","3",1945,"2","4","3","EE","2","NA","3","1","NA","NA","NA","NA","3","5","52","12","0","NA","g","NA","NA","1","NA","2","NA","NA","16","6","1","1","1","1","1","1","1","1","1","1","1","2","1","3","2","NA","2","NA",1278,0,0,3112,0,360,0,0,0,0,1070,0,0,0,0,1,14646,"1",58,"1","15.6466"
"2004","EE",146611,139.830954169797,"NA","3","2004","30","2",1933,"1","2","1","EE","2","5","2","5","NA","2","2","NA","3","8","NA","0","0","NA","NA","NA","NA","NA","NA","2","NA","NA","18","6","8","5","1","9","6","5","6","7","7","1","8","2","2","2","2","NA","2","NA",0,160,0,0,0,0,369,0,0,0,769,0,0,0,0,1,14661,"1",70,"3","15.6466"
