"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2011","EE",15387,"2","2011","59",6161,5193,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,969,,"3","3","NA","1","1","1","1","1","1","1","1","5","1999.99","2","NA","2","2","2","2","1","1","4","2","1","NA","NA","250.98","0","1","1",,"1",1,,,,,
"2011","EE",15401,"1","2011","11",6889,5441,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1448,,"NA","3","3","1","1","2","1","1","1","1","1","2","1280.02","1","3","2","2","2","2","4","1","3","1","1","NA","NA","68.13","0","1","1",,"1",1,,,,,
"2011","EE",15405,"2","2011","13",7526,10070,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-2544,,"NA","3","NA","1","1","1","1","1","1","2","1","1","1000.03","3","NA","2","2","2","2","4","1","4","2","1","NA","NA","217.75","0","1","1",,"1",1,,,,,
"2011","EE",15435,"2","2011","16",7006,6997,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,8,,"NA","3","NA","1","1","1","1","1","1","1","1","2","499.98","1","NA","2","2","2","2","4","1","2","2","1","NA","NA","124.76","0","1","1",,"1",1,,,,,
"2011","EE",15467,"1","2011","20",18540,18453,0,0,,,,,,,,,0,0,0,0,0,,1,,0,23,0,,64,,"NA","3","3","2","1","1","1","1","3","1","3","4","1500.01","2","3","2","2","1","2","1","1","3","1","1","NA","NA","159.91","0","1","1",,"1",1,,,,,
"2011","EE",15483,"2","2011","29",25527,24535,0,0,,,,,,,,,0,0,0,0,0,,4,,0,755,0,,237,,"NA","3","3","1","1","2","1","1","1","1","1","4","1999.99","1","3","2","1","2","2","1","2","2","2","1","NA","NA","182.15","0","1","1",,"1",1,,,,,
"2011","EE",15499,"1","2011","13",3103,3095,0,0,,,,,,,,,0,0,0,0,0,,10,,0,0,0,,8,,"3","3","3","2","1","2","1","1","1","1","1","3","1099.98","1","1","2","2","2","2","4","2","4","2","1","108.71","NA","202.92","153.32","1","1",,"1",1,,,,,
"2011","EE",15517,"2","2011","13",2377,2398,0,0,,,,,,,,,0,0,0,867,0,,0,,0,0,0,,-20,,"NA","3","NA","2","1","1","1","1","3","1","2","5","1200.01","2","3","2","1","2","2","1","1","3","1","1","NA","NA","93.76","0","3","1",,"1",1,,,,,
"2011","EE",15528,"2","2011","9",4730,4661,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,69,,"NA","3","3","1","1","1","1","1","1","1","3","3","1699.99","1","1","2","2","2","2","4","2","3","2","1","NA","NA","225.67","0","1","1",,"1",1,,,,,
"2011","EE",15581,"1","2011","21",4607,3461,0,0,,,,,,,,,0,0,0,0,0,,1,,0,5,0,,1141,,"3","3","NA","1","1","1","1","1","1","1","1","5","1999.99","3","3","2","2","2","2","3","2","4","2","1","NA","NA","853.99","479.21","1","1",,"1",1,,,,,
"2011","EE",15586,"1","2011","13",18387,15124,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3262,,"NA","3","NA","2","1","1","1","1","1","1","1","3","600","3","2","2","2","2","2","1","1","4","2","1","32.02","NA","85","50.04","1","1",,"1",1,,,,,
"2011","EE",15593,"1","2011","20",3657,3644,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,12,,"NA","3","NA","2","1","1","1","1","1","1","1","1","400.02","1","1","2","2","2","2","4","1","3","1","1","NA","NA","112.42","57.71","1","1",,"1",1,,,,,
"2011","EE",15606,"1","2011","15",3814,3769,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,44,,"NA","3","3","1","1","2","1","1","3","1","3","3","1999.99","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","191.48","0","1","3",,"1",1,,,,,
"2011","EE",15609,"2","2011","12",4342,3986,0,0,,,,,,,,,0,0,0,0,0,,0,,0,356,0,,0,,"NA","3","3","1","1","1","1","1","1","1","1","3","349.98","1","NA","2","2","2","2","1","1","4","2","1","NA","NA","93.76","0","1","1",,"1",1,,,,,
"2011","EE",15615,"1","2011","17",4358,4349,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,9,,"NA","3","NA","1","1","1","1","1","1","1","1","3","600","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","106.99","0","1","1",,"1",1,,,,,
"2011","EE",15629,"2","2011","23",3346,3324,0,0,,,,,,,,,0,0,0,0,0,,0,,0,23,0,,0,,"3","3","NA","2","1","2","1","1","1","1","2","1","1999.99","3","NA","2","2","2","2","1","2","4","2","1","NA","NA","115.68","0","1","1",,"1",1,,,,,
"2011","EE",15639,"2","2011","44",6846,6177,0,0,,,,,,,,,0,0,0,0,0,,0,,0,3,0,,666,,"NA","3","NA","2","1","1","1","1","1","1","1","1","600","1","3","2","2","2","2","4","2","3","1","1","NA","NA","331.38","0","1","1",,"1",1,,,,,
"2011","EE",15693,"2","2011","16",0,-13,0,0,,,,,,,,,0,0,0,0,0,,0,,0,13,0,,0,,"3","3","NA","2","1","2","1","1","1","1","3","4","1500.01","2","NA","2","2","2","2","4","1","4","2","1","NA","NA","153.64","0","1","1",,"1",1,,,,,
"2011","EE",15700,"2","2011","11",6877,5936,0,0,,,,,,,,,0,0,0,0,0,,0,,0,11,399,,531,,"3","3","NA","1","1","1","1","1","1","1","1","5","2236.91","3","2","2","2","2","2","3","2","4","2","1","NA","NA","282.62","225.16","1","1",,"1",1,,,,,
"2011","EE",15736,"1","2011","24",8934,7370,0,0,,,,,,,,,0,0,0,0,0,,0,,0,42,0,,1522,,"3","3","3","2","1","2","1","1","1","1","1","2","1580.02","2","NA","2","2","2","2","3","2","3","2","1","NA","NA","236.92","149.74","1","1",,"1",1,,,,,
"2011","EE",15778,"2","2011","16",30601,28541,0,0,,,,,,,,,0,0,0,0,0,,22,,0,162,0,,1898,,"NA","3","3","1","2","2","1","1","1","1","1","4","1500.01","2","2","2","2","2","2","4","2","2","2","1","NA","NA","331.38","0","1","1",,"1",1,,,,,
"2011","EE",15803,"1","2011","13",9334,7238,0,0,,,,,,,,,0,0,0,0,0,,26,,0,0,0,,2096,,"2","3","NA","2","1","2","1","1","1","1","1","4","1600.03","2","NA","2","2","2","2","3","2","3","2","1","NA","NA","68.13","0","1","3",,"1",1,,,,,
"2011","EE",15816,"1","2011","16",3256,3208,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,48,,"1","3","3","1","1","1","1","1","1","1","1","3","1500.01","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","94.97","153.32","1","1",,"1",1,,,,,
"2011","EE",15823,"2","2011","34",3029,2938,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,50,,41,,"3","3","NA","2","1","1","1","1","1","1","1","3","1500.01","2","2","2","2","1","2","3","2","2","2","1","NA","NA","243.06","0","1","1",,"1",1,,,,,
"2011","EE",15836,"2","2011","47",12413,12392,1355,1355,,,,,,,,,1355,0,0,0,0,,0,,0,21,0,,0,,"3","3","3","1","1","2","1","1","1","1","1","3","1999.99","3","2","2","2","2","2","4","2","5","1","1","NA","NA","0","93.69","1","1",,"1",1,,,,,
"2011","EE",15852,"2","2011","14",7594,10322,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-2727,,"NA","3","NA","1","1","2","1","1","1","1","1","3","1200.01","1","NA","2","2","1","2","4","1","3","2","1","NA","NA","356.18","0","1","1",,"1",1,,,,,
"2011","EE",15866,"2","2011","16",5448,4805,0,0,,,,,,,,,0,0,0,0,0,,0,,0,643,0,,0,,"3","3","3","1","1","1","1","1","1","1","1","4","1150.03","2","2","2","1","2","2","4","2","6","2","1","NA","NA","209.95","479.21","1","1",,"1",1,,,,,
"2011","EE",15874,"1","2011","17",4457,1852,0,0,,,,,,,,,0,0,0,0,0,,2,,0,3,0,,2602,,"NA","2","NA","2","1","2","1","1","1","1","1","2","1200.01","3","2","2","2","2","1","1","5","4","2","1","NA","NA","199.66","0","1","3",,"1",1,,,,,
"2011","EE",15891,"1","2011","18",11928,11271,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,656,,"NA","3","3","2","2","2","1","1","1","1","2","4","639.12","2","NA","2","2","2","2","1","1","2","2","1","NA","NA","62.19","0","1","1",,"1",1,,,,,
"2011","EE",15912,"1","2011","14",9499,6690,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2809,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1099.98","3","2","2","2","2","2","4","5","4","2","1","NA","NA","199.98","0","1","1",,"1",1,,,,,
"2011","EE",15927,"2","2011","30",3837,3772,0,0,,,,,,,,,0,0,0,0,0,,1,,0,2,56,,8,,"3","3","NA","2","1","2","1","1","1","1","1","5","1999.99","1","NA","2","2","2","2","4","5","1","2","1","NA","NA","229.63","0","1","1",,"1",1,,,,,
"2011","EE",15948,"2","2011","26",3318,2239,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1079,0,,0,,"NA","3","3","1","1","1","1","1","1","1","1","4","1600.03","3","2","2","2","2","2","3","2","6","2","1","NA","NA","255.39","225.16","1","1",,"1",1,,,,,
"2011","EE",15983,"2","2011","19",2734,2194,0,0,,,,,,,,,0,0,0,0,0,,0,,0,31,0,,509,,"3","3","3","1","1","1","1","1","1","1","1","5","1999.99","3","2","2","2","2","1","4","2","4","2","1","NA","NA","243.38","0","1","1",,"1",1,,,,,
"2011","EE",15985,"1","2011","13",653,661,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2,0,,-10,,"NA","3","NA","1","2","1","1","1","1","1","1","2","639.12","3","NA","2","2","2","2","4","2","1","2","1","NA","NA","270.28","0","1","1",,"1",1,,,,,
"2011","EE",16011,"2","2011","19",4211,4147,0,0,,,,,,,,,0,0,0,0,0,,0,,0,3,60,,0,,"3","3","3","2","1","1","1","1","1","1","1","4","1999.99","2","NA","2","1","1","2","4","2","4","2","1","NA","NA","177.35","0","1","1",,"1",1,,,,,
"2011","EE",16033,"1","2011","9",0,-40,0,0,,,,,,,,,0,0,0,0,0,,0,,0,40,0,,0,,"NA","3","NA","2","1","2","1","1","3","1","1","2","400.02","3","NA","2","2","2","2","4","5","4","1","1","NA","NA","161.38","0","3","1",,"1",1,,,,,
"2011","EE",16057,"2","2011","31",9722,7386,0,0,,,,,,,,,0,0,0,0,0,,0,,0,32,0,,2303,,"3","3","2","1","1","2","1","1","1","1","1","2","1300.03","2","1","2","2","1","1","1","2","3","2","1","NA","NA","157.93","155.82","1","1",,"1",1,,,,,
"2011","EE",16079,"2","2011","25",2916,2814,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,102,,"NA","2","3","2","1","2","1","1","1","1","1","3","1200.01","3","NA","2","2","2","2","4","2","5","2","1","NA","NA","118.56","0","1","1",,"1",1,,,,,
"2011","EE",16108,"2","2011","11",5183,5151,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,31,,"NA","3","3","1","1","1","1","1","1","1","3","4","259.99","2","2","2","2","2","2","4","5","3","1","1","NA","NA","66.47","0","1","1",,"1",1,,,,,
"2011","EE",16115,"2","2011","10",3807,3792,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,15,,"3","3","NA","1","1","1","1","1","1","1","1","2","1099.98","2","NA","2","2","2","2","1","2","4","1","1","NA","NA","213.66","0","1","1",,"1",1,,,,,
"2011","EE",16163,"2","2011","21",22971,22939,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,31,,"NA","3","NA","1","1","2","1","1","1","1","3","3","1999.99","1","NA","2","2","1","1","4","1","4","2","1","NA","NA","92.86","0","1","1",,"1",1,,,,,
"2011","EE",16175,"2","2011","22",6397,1459,0,0,,,,,,,,,0,0,0,2184,0,,0,,0,4938,0,,0,,"3","3","NA","1","1","2","1","1","1","1","1","1","3000.01","2","3","2","2","1","2","1","1","4","2","1","NA","NA","221.01","0","1","1",,"1",1,,,,,
"2011","EE",16193,"1","2011","14",4218,4205,0,0,,,,,,,,,0,0,0,0,0,,6,,0,0,0,,13,,"NA","2","NA","2","1","2","1","1","1","1","1","3","1099.98","2","2","2","2","2","2","4","2","3","2","1","NA","NA","236.15","0","3","1",,"1",1,,,,,
"2011","EE",16197,"2","2011","25",3227,3152,0,0,,,,,,,,,0,0,0,0,0,,0,,0,9,0,,66,,"3","3","3","2","1","1","1","1","1","1","1","4","700.02","1","NA","2","2","2","1","4","1","4","2","1","NA","NA","68.13","0","1","1",,"1",1,,,,,
"2011","EE",16365,"1","2011","19",9683,8287,0,0,,,,,,,,,0,0,0,2345,0,,0,,0,1396,0,,0,,"NA","3","NA","2","1","1","1","1","1","1","1","4","1000.03","2","NA","2","2","2","2","1","1","2","1","1","NA","NA","189.95","68.07","1","1",,"1",1,,,,,
"2011","EE",16366,"1","2011","31",1,-30,0,0,,,,,,,,,0,0,0,0,0,,1,,0,31,0,,0,,"NA","3","3","2","1","1","1","1","3","3","2","3","1500.01","1","NA","2","2","2","2","4","1","4","1","1","NA","NA","88.71","0","3","1",,"1",1,,,,,
"2011","EE",16372,"2","2011","14",3212,3199,0,0,,,,,,,,,0,0,0,0,0,,1,,0,14,0,,0,,"NA","2","3","2","1","2","1","1","1","1","3","3","1150.03","2","NA","2","2","2","1","1","1","4","1","1","NA","NA","217.75","0","1","1",,"1",1,,,,,
"2011","EE",16406,"2","2011","13",5466,5451,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,14,,"2","3","3","1","1","2","1","1","1","1","1","3","1600.03","2","NA","2","2","2","2","1","2","6","2","1","NA","NA","124.63","0","1","3",,"1",1,,,,,
"2011","EE",16425,"2","2011","13",5603,3250,0,0,,,,,,,,,0,0,0,0,0,,0,,0,12,2341,,0,,"NA","3","3","2","1","2","1","1","1","1","3","3","275.01","1","NA","2","2","2","2","1","1","2","2","1","NA","NA","215","0","1","1",,"1",1,,,,,
"2011","EE",16451,"2","2011","40",3296,3244,0,0,,,,,,,,,0,0,0,0,0,,0,,0,6,0,,46,,"NA","3","3","1","1","2","1","1","1","1","3","3","499.98","2","NA","2","2","2","1","4","1","3","2","1","NA","NA","71.01","0","1","1",,"1",1,,,,,
"2011","EE",16453,"2","2011","7",6774,6712,0,0,,,,,,,,,0,0,0,1972,0,,0,,0,0,0,,62,,"NA","3","NA","1","1","2","1","1","1","1","3","2","1917.35","2","NA","2","2","1","2","4","1","5","1","1","NA","NA","159.33","0","3","1",,"1",1,,,,,
"2011","EE",16467,"2","2011","20",5422,5408,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,13,,"NA","3","NA","1","1","1","1","1","1","1","1","6","2500.03","3","3","2","2","2","2","4","2","3","2","1","NA","NA","313.42","63.46","1","3",,"1",1,,,,,
"2011","EE",16469,"1","2011","17",5403,5399,0,0,,,,,,,,,0,0,0,0,0,,5,,0,0,0,,4,,"3","3","3","2","1","2","1","1","3","1","1","3","1529.98","1","3","2","2","2","2","1","1","4","2","1","NA","NA","20.77","0","1","3",,"1",1,,,,,
"2011","EE",16486,"1","2011","32",8018,9169,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-1151,,"NA","3","3","2","1","2","1","1","1","1","1","1","1999.99","1","NA","2","2","1","2","3","1","3","2","1","NA","NA","192.95","0","1","1",,"1",1,,,,,
"2011","EE",16529,"1","2011","11",0,-5,0,0,,,,,,,,,0,0,0,0,0,,0,,0,5,0,,0,,"NA","3","NA","2","2","1","2","1","2","1","1","3","400.02","2","NA","2","1","2","2","4","1","3","2","1","NA","NA","31.51","0","1","1",,"1",1,,,,,
"2011","EE",16578,"2","2011","11",21829,20549,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,1280,,"3","2","NA","1","1","1","1","1","1","1","3","4","1999.99","1","2","2","2","2","2","2","2","5","2","1","NA","NA","174.73","65.77","1","1",,"1",1,,,,,
"2011","EE",16601,"2","2011","32",3431,3398,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,34,,"NA","3","NA","2","1","1","1","1","3","1","3","3","700.02","3","NA","2","2","2","2","1","5","4","1","1","NA","NA","67.11","0","1","1",,"1",1,,,,,
"2011","EE",16608,"2","2011","13",14600,9004,0,0,,,,,,,,,0,0,0,0,0,,85,,0,0,0,,5595,,"3","3","3","1","1","2","1","1","1","1","1","4","1699.99","1","3","2","2","2","2","4","2","4","2","1","NA","NA","219.41","0","1","1",,"1",1,,,,,
"2011","EE",16625,"1","2011","8",7987,7086,0,0,,,,,,,,,0,0,0,0,0,,4,,0,0,0,,901,,"NA","3","NA","1","1","2","1","1","1","2","1","2","300","1","3","2","2","2","2","1","5","2","2","1","134.02","NA","202.92","0","1","1",,"1",1,,,,,
"2011","EE",16649,"1","2011","19",3659,3614,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,45,,"3","1","NA","1","1","1","1","1","1","1","1","3","600","2","2","2","2","2","2","4","1","2","2","2","NA","NA","107.12","0","1","1",,"1",1,,,,,
"2011","EE",16737,"1","2011","24",8966,7709,1833,1833,,,,,,,,,1833,0,0,0,0,,8,,0,25,326,,906,,"3","3","NA","1","1","1","1","1","1","1","1","3","1200.01","2","2","2","2","2","2","4","2","6","2","1","NA","NA","250.98","0","1","1",,"1",1,,,,,
"2011","EE",16747,"2","2011","20",7117,6303,0,0,,,,,,,,,0,0,0,0,0,,0,,0,813,0,,0,,"3","3","3","1","1","1","1","1","1","1","1","2","1999.99","2","1","2","2","2","2","4","4","4","2","1","NA","NA","65.51","0","1","3",,"1",1,,,,,
"2011","EE",16755,"2","2011","11",12223,10129,0,0,,,,,,,,,0,0,0,10051,0,,0,,0,0,0,,2094,,"3","3","3","1","1","1","1","1","1","1","1","4","1999.99","1","3","2","1","2","2","1","1","3","1","1","NA","NA","337.96","59.12","1","1",,"1",1,,,,,
"2011","EE",16788,"1","2011","16",9361,8966,1387,1387,,,,,,,,,1387,0,0,0,0,,0,,0,0,0,,394,,"3","3","3","2","1","2","1","1","1","1","1","1","600","2","2","2","1","2","2","1","1","4","1","1","NA","NA","182.15","0","1","1",,"1",1,,,,,
"2011","EE",16801,"1","2011","26",3181,3146,0,0,,,,,,,,,0,0,0,0,0,,0,,0,35,0,,0,,"NA","2","NA","1","1","1","1","1","1","1","1","4","799.98","1","3","2","1","2","2","4","1","4","2","1","NA","NA","144.18","0","1","1",,"1",1,,,,,
"2011","EE",16808,"1","2011","13",16051,15259,0,0,,,,,,,,,0,0,0,0,0,,81,,0,791,0,,0,,"3","3","3","1","1","1","1","1","1","1","1","5","1500.01","2","NA","2","2","2","2","4","2","5","2","1","NA","NA","199.98","0","1","1",,"1",1,,,,,
"2011","EE",16815,"1","2011","15",3000,571,0,0,,,,,,,,,0,0,0,0,0,,0,,0,8,1198,,1223,,"3","3","NA","1","1","2","1","1","1","1","1","3","3000.01","2","2","2","2","2","2","1","2","5","2","1","190.01","NA","314.51","110.44","1","1",,"1",1,,,,,
"2011","EE",16824,"2","2011","19",8551,7833,0,0,,,,,,,,,0,0,0,0,0,,0,,0,718,0,,0,,"NA","3","NA","2","1","1","1","1","1","1","3","4","499.98","1","NA","2","2","2","2","1","1","1","2","1","NA","NA","54.32","0","1","1",,"1",1,,,,,
"2011","EE",16825,"1","2011","17",3484,4838,0,0,,,,,,,,,0,0,0,0,0,,0,,0,871,0,,-2224,,"NA","3","NA","1","1","1","1","1","1","1","2","3","450","2","2","2","1","2","2","4","2","2","2","1","NA","NA","76.5","0","1","1",,"1",1,,,,,
"2011","EE",16826,"1","2011","13",1453,1416,0,0,,,,,,,,,0,0,0,0,0,,0,,0,36,0,,0,,"NA","3","2","2","1","1","1","1","1","1","3","3","340.01","3","NA","1","2","2","2","4","1","3","2","1","255.65","NA","114.08","0","1","1",,"1",1,,,,,
"2011","EE",16850,"1","2011","24",3470,3214,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,256,,"NA","3","NA","2","1","1","1","1","3","1","3","5","499.98","1","NA","2","2","1","2","1","1","4","2","1","NA","NA","154.41","0","1","1",,"1",1,,,,,
"2011","EE",16851,"1","2011","12",23942,21953,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1989,,"NA","3","NA","1","1","2","1","1","1","1","1","3","2299.99","1","2","2","2","2","2","1","5","4","2","2","NA","NA","155.88","126.48","1","1",,"1",1,,,,,
"2011","EE",16907,"2","2011","30",4560,4025,0,0,,,,,,,,,0,0,0,0,0,,0,,0,17,0,,517,,"3","3","NA","1","1","2","1","1","1","1","1","5","700.02","1","2","2","2","2","2","4","1","2","1","1","NA","NA","173.52","0","1","1",,"1",1,,,,,
"2011","EE",16925,"1","2011","24",3348,3348,0,0,,,,,,,,,0,0,0,256,0,,0,,0,0,0,,0,,"NA","3","3","2","1","1","1","1","1","1","1","4","1000.03","2","NA","2","2","2","2","4","1","5","2","1","NA","NA","102.58","0","1","1",,"1",1,,,,,
"2011","EE",16930,"2","2011","11",3610,2863,0,0,,,,,,,,,0,0,0,0,0,,0,,0,15,194,,539,,"NA","3","NA","1","1","1","1","1","1","1","1","5","3300.01","2","1","2","2","2","2","3","1","4","2","1","NA","NA","356.18","0","1","1",,"1",1,,,,,
"2011","EE",16935,"2","2011","23",26601,25209,0,0,,,,,,,,,0,0,0,0,0,,24,,0,0,0,,1392,,"NA","3","3","1","1","1","1","1","1","1","1","5","1000.03","2","1","2","1","2","1","4","2","2","2","1","NA","NA","75.99","0","1","1",,"1",1,,,,,
"2011","EE",16953,"2","2011","7",3374,3356,0,0,,,,,,,,,0,0,0,0,0,,0,,0,18,0,,0,,"NA","3","NA","1","1","1","1","1","2","1","3","3","639.12","3","NA","2","2","2","2","1","1","2","2","1","NA","NA","163.74","0","3","1",,"1",1,,,,,
"2011","EE",16965,"2","2011","51",5433,5398,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,35,,"NA","3","3","2","2","2","2","1","1","1","1","2","1200.01","1","NA","2","2","2","2","1","5","3","2","1","NA","NA","115.68","0","1","1",,"1",1,,,,,
"2011","EE",16971,"1","2011","7",0,-21,0,0,,,,,,,,,0,0,0,0,0,,0,,0,21,0,,0,,"NA","3","2","2","1","1","1","1","1","1","3","3","600","2","NA","2","2","2","2","4","2","5","1","1","NA","NA","163.29","78.16","1","1",,"1",1,,,,,
"2011","EE",16980,"2","2011","26",3679,2967,0,0,,,,,,,,,0,0,0,0,0,,0,,0,5,0,,707,,"NA","3","NA","2","1","1","1","1","1","1","3","2","499.98","2","NA","2","2","2","2","4","2","4","2","1","NA","NA","182.47","0","1","1",,"1",1,,,,,
"2011","EE",16983,"2","2011","16",4827,4547,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,0,,280,,"3","3","NA","1","1","1","1","1","1","1","1","3","324.99","1","NA","2","2","2","2","1","1","4","2","1","NA","NA","85.32","0","1","3",,"1",1,,,,,
"2011","EE",17005,"1","2011","16",12920,10522,0,0,,,,,,,,,0,168,0,0,0,,0,,0,0,0,,2397,,"NA","3","3","1","1","1","1","1","1","1","1","3","1600.03","1","NA","2","2","2","2","4","1","5","2","1","NA","NA","56.31","0","1","1",,"1",1,,,,,
"2011","EE",17018,"1","2011","35",1628,1597,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,10,,21,,"NA","3","3","2","1","2","1","1","1","2","1","2","519.99","2","NA","2","2","2","2","2","2","3","2","1","NA","NA","77.52","0","1","1",,"1",1,,,,,
"2011","EE",17024,"1","2011","5",10603,9795,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,808,,"3","3","3","1","1","1","1","1","1","1","3","3","1000.03","1","3","2","2","2","2","1","5","6","2","1","NA","NA","154.67","0","1","1",,"1",1,,,,,
"2011","EE",17063,"2","2011","22",9253,7040,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2212,,"NA","3","3","2","1","1","1","1","1","1","1","4","1278.23","2","NA","2","2","2","2","1","1","3","2","1","31.96","NA","225.67","0","1","1",,"1",1,,,,,
"2011","EE",17080,"1","2011","41",4796,4448,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,349,,"NA","3","3","1","1","2","1","1","1","1","1","3","700.02","1","NA","2","2","2","2","4","5","4","2","1","NA","NA","53.3","0","1","1",,"1",1,,,,,
"2011","EE",17101,"2","2011","15",4780,4374,0,0,,,,,,,,,0,0,0,0,0,,1,,0,406,0,,0,,"3","3","3","1","1","2","1","1","1","1","1","4","1999.99","2","1","2","2","1","2","1","3","3","2","1","NA","NA","102.07","0","1","1",,"1",1,,,,,
"2011","EE",17142,"2","2011","21",3309,3305,0,0,,,,,,,,,0,0,0,0,0,,0,,0,4,0,,0,,"NA","3","3","1","2","2","1","1","1","1","2","3","1999.99","3","NA","2","2","1","1","1","1","3","2","1","NA","NA","165.15","0","1","1",,"1",1,,,,,
"2011","EE",17154,"2","2011","39",3339,3086,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,254,,"3","3","3","1","1","2","2","1","1","1","3","2","550.02","1","NA","2","2","2","2","4","5","3","2","1","NA","NA","136","22.56","1","3",,"1",1,,,,,
"2011","EE",17191,"1","2011","20",5303,5275,0,0,,,,,,,,,0,0,0,0,1940,,11,,0,28,0,,0,,"NA","3","3","1","1","1","1","1","1","1","1","3","1200.01","2","NA","2","2","2","2","2","5","5","2","1","NA","NA","150.19","0","1","1",,"1",1,,,,,
"2011","EE",17218,"2","2011","15",4664,4650,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,14,,"NA","3","NA","1","1","2","1","1","1","1","1","3","1800.01","3","NA","2","2","2","2","4","2","2","2","1","NA","NA","143.16","0","1","1",,"1",1,,,,,
"2011","EE",17255,"1","2011","21",1906,1865,0,0,,,,,,,,,0,0,0,0,0,,5,,0,0,0,,41,,"3","3","3","2","1","1","1","1","1","1","1","4","3300.01","1","3","2","2","2","2","4","2","4","2","1","NA","NA","111.01","0","1","1",,"1",1,,,,,
"2011","EE",17266,"2","2011","19",47486,47070,0,0,,,,,,,,,0,0,0,0,30334,,3,,0,416,0,,0,,"3","3","NA","1","1","1","1","1","1","1","1","5","2500.03","2","3","2","2","2","2","4","2","3","2","1","NA","NA","339.5","225.16","1","1",,"1",1,,,,,
"2011","EE",17270,"2","2011","11",8045,6607,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1439,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","1","3","1000.03","2","NA","2","2","2","2","4","2","6","2","1","NA","NA","929.4","0","1","1",,"1",1,,,,,
"2011","EE",17336,"2","2011","13",5600,2328,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3273,,"NA","3","NA","1","1","2","1","1","3","1","1","1","1300.03","2","2","2","2","1","2","4","2","5","2","1","NA","NA","140.29","0","1","1",,"1",1,,,,,
"2011","EE",17406,"2","2011","21",7766,7759,0,0,,,,,,,,,0,0,0,0,0,,124,,0,0,0,,8,,"NA","3","3","1","1","1","1","2","1","1","2","3","1999.99","1","1","2","2","2","2","1","1","4","2","1","NA","NA","183.23","0","1","1",,"1",1,,,,,
"2011","EE",17416,"2","2011","7",3771,2625,0,0,,,,,,,,,0,0,0,0,0,,0,,0,21,1029,,96,,"3","3","NA","1","1","1","1","1","1","1","1","1","1000.03","1","1","2","2","2","2","4","2","6","2","1","NA","NA","76.95","0","2","1",,"1",1,,,,,
