"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PD010","PD020","PD030","PD040","PD050","PD060","PD070","PX030","PX040","PL031","pl070","pl070_f","pl072","pl072_f","PX020","PX050","PX010","PL110","PL111"
"2009","EE",286631,117.726082578046,"NA","1","2009","8","2",1962,"2","3","1","EE","2","NA","5","NA","NA","NA","NA","NA","3","2","40","NA","NA","NA","1","NA","1","NA","NA","19","6","1","1","7","6","6","8","1","6","6","1","1","3","2","3","2","NA","2","3",0,0,0,5300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","3","1",28663,"1","1",,,,,46,"6","1",,"l-n"
"2009","EE",286641,117.726082578046,"NA","2","2009","41","2",1928,"2","4","1","EE","1","NA","3","NA","NA","NA","NA","NA","3","4","40","NA","NA","14","1","2","2","NA","NA","17","1","6","6","1","7","1","1","6","1","NA","8","1","3","1","3","2","NA","2","NA",0,0,0,0,0,0,2167,1,0,0,0,0,0,4680,0,0,0,0,1,"2","1","NA","2","3","3","1",28664,"1","7",,,,,80,"6","1",,"NA"
"2009","EE",286761,117.726082578046,"NA","2","2009","18","1",1928,"2","1","1","EE","2","NA","2","NA","NA","2","2","NA","3","0 - 1","NA","NA","NA","NA","1","2","NA","NA","NA","21","6","1","6","1","1","6","6","6","6","6","1","2","4","2","2","2","NA","2","NA",0,0,177,0,0,0,3176,1,0,0,101,0,0,3561,0,0,0,0,1,"1","1","1","3","1","1","2",28676,"1","7",,,,,80,"5","1",,"NA"
"2009","EE",287141,117.726082578046,"NA","2","2009","9","1",1930,"2","4","3","EE","2","NA","2","NA","NA","1","NA","NA","3","6","40","NA","NA","12","1","2","NA","3","NA","23","6","1","1","1","1","1","6","6","1","1","1","6","5","1","2","2","NA","2","1",237,0,0,0,0,0,0,1,0,0,25,0,0,4621,0,0,0,0,1,"1","1","1","4","1","3","1",28714,"1","7",,,,,78,"3","1",,"NA"
"2009","EE",287451,117.726082578046,"NA","2","2009","8","1",1972,"1","2","2","EE","2","NA","3","NA","NA","NA","NA","NA","3","3","45","NA","NA","13","2","2","2","NA","NA","23","1","1","1","1","1","1","1","1","1","5","1","1","2","1","3","2","NA","2","NA",0,0,0,9422,0,0,4799,1,0,0,0,0,0,0,0,0,0,0,1,"1","NA","1","3","1","3","1",28745,"1","1",,,,,36,"7","1",,"b-e"
"2009","EE",287501,117.726082578046,"NA","1","2009","5","2",1934,"2","2","3","EE","2","NA","3","NA","NA","NA","NA","1","3","5","40","NA","NA","6","1","2","2","7","11","20","2","1","1","1","1","1","1","1","1","1","1","1","NA","2","3","2","NA","2","NA",0,614,103,4130,0,0,2887,1,0,0,109,0,0,3023,0,15,0,0,1,"1","1","1","1","1","2","1",28750,"1","2",,,,,74,"7","1",,"q"
"2009","EE",287511,117.726082578046,"NA","1","2009","22","1",1967,"1","2","3","EE","2","NA","3","NA","NA","NA","NA","NA","3","9","40","NA","NA","13","1","2","2","NA","NA","20","1","1","1","1","1","1","1","1","1","5","5","1","1","1","3","2","NA","2","NA",1342,0,167,13787,0,0,0,1,0,0,0,0,0,0,0,1040,0,0,1,"1","1","1","1","1","3","NA",28751,"1","1",,,,,41,"7","1",,"l-n"
"2009","EE",287761,117.726082578046,"NA","1","2009","15","1",1942,"1","2","3","EE","2","NA","2","NA","NA","1","2","NA","3","9","40","NA","NA","11","1","2","NA","NA","NA","16","1","1","6","1","1","1","1","1","1","1","1","6","2","1","3","2","NA","2","NA",0,0,0,0,0,0,4490,1,0,0,0,0,0,4776,0,0,0,0,1,"1","1","1","3","1","1","1",28776,"1","7",,,,,66,"2","1",,"NA"
"2009","EE",288491,117.726082578046,"NA","2","2009","12","2",1974,"1","1","1","EE","2","NA","1","NA","NA","NA","NA","NA","3","5","40","NA","NA","13","1","2","NA","NA","NA","21","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,547,10638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"3","1","1","4","1","3","1",28849,"1","1",,,,,34,"2","1",,"g"
"2009","EE",288521,117.726082578046,"NA","1","2009","9","3",1928,"2","4","3","Other","2","NA","1","NA","NA","1","1","NA","3","9","40","NA","1","NA","1","NA","NA","NA","NA","15","7","6","6","6","6","6","8","6","6","6","8","6","3","1","1","2","NA","2","NA",0,0,102,0,0,0,3826,1,0,0,0,0,0,3444,0,0,0,0,1,"1","1","1","3","1","1","1",28852,"1","7",,,,,80,"2","1",,"NA"
"2009","EE",288531,117.726082578046,"NA","1","2009","21","4",1971,"2","5","1","EE","2","3","3","NA","NA","2","2","1","3","5","NA","NA","NA","NA","1","2","NA","NA","NA","NA","7","7","5","8","8","8","8","2","8","7","7","8","2","2","3","2","NA","2","NA",0,0,0,0,0,0,537,1,0,0,0,0,0,0,0,0,0,252,1,"1","1","1","4","1","1","1",28853,"1","10",,,,,37,"2","1",,"NA"
"2009","EE",288781,117.726082578046,"NA","2","2009","3","1",1960,"2","4","3","Other","2","NA","5","NA","NA","NA","NA","NA","3","8","40","NA","NA","13","1","2","2","NA","NA","20","1","1","1","1","1","1","1","1","1","1","1","1","3","1","3","2","NA","2","NA",0,0,0,12304,751,0,8015,1,0,0,96,0,0,0,0,441,0,0,1,"1","1","1","1","1","2","1",28878,"1","1",,,,,48,"2","1",,"b-e"
"2009","EE",288931,117.726082578046,"NA","2","2009","4","1",1939,"1","2","3","EE","2","5","3","NA","NA","1","NA","NA","3","9","40","NA","4","12","1","2","2","NA","NA","20","1","2","1","1","1","1","8","5","1","1","3","1","3","2","3","2","NA","2","NA",0,0,0,2638,482,0,0,1,0,0,0,0,0,5803,0,83,0,0,1,"1","1","1","1","1","1","1",28893,"1","2",,,,,69,"2","1",,"p"
"2009","EE",289041,117.726082578046,"NA","2","2009","10","1",1940,"2","4","3","EE","2","NA","2","NA","NA","1","2","NA","3","3","NA","NA","NA","NA","NA","2","NA","NA","4","21","6","6","1","6","6","8","6","6","8","8","8","8","3","1","2","2","NA","2","NA",0,0,71,0,0,0,4725,1,0,0,0,0,0,3527,0,0,0,0,1,"1","1","1","2","1","1","1",28904,"1","7",,,,,68,"6","1",,"NA"
"2009","EE",289481,117.726082578046,"NA","2","2009","14","1",1928,"2","4","1","Other","2","NA","3","NA","NA","NA","2","NA","3","3","NA","NA","NA","5","1","2","NA","NA","NA","19","6","1","6","1","1","1","6","6","6","1","1","1","2","2","2","2","NA","2","NA",0,0,0,0,0,0,2448,1,0,0,0,0,0,4895,0,0,0,0,1,"1","1","1","4","3","3","1",28948,"1","7",,,,,80,"2","1",,"NA"
"2009","EE",289511,117.726082578046,"NA","1","2009","21","1",1957,"1","2","2","EE","2","NA","2","NA","NA","1","2","NA","3","7","NA","NA","NA","NA","1","2","NA","NA","NA","18","1","1","3","1","6","1","5","1","NA","5","3","1","3","1","3","2","NA","2","NA",0,0,0,4379,0,0,1503,1,0,0,57,0,0,0,0,0,0,0,1,"1","2","1","5","2","2","1",28951,"1","1",,,,,51,"2","1",,"f"
"2009","EE",289591,117.726082578046,"NA","2","2009","4","3",1939,"2","4","3","EE","2","NA","5","NA","NA","NA","NA","NA","3","4","40","NA","NA","13","1","2","NA","NA","NA","18","1","1","2","1","1","1","1","8","1","1","1","1","NA","2","2","2","NA","2","NA",0,0,596,3132,84,0,7145,1,0,0,0,0,0,3416,0,0,0,0,1,"1","1","1","1","1","1","2",28959,"1","2",,,,,69,"2","1",,"h"
"2009","EE",289741,117.726082578046,"NA","1","2009","14","2",1979,"1","1","3","EE","2","NA","2","NA","NA","NA","2","NA","3","9","40","NA","NA","12","1","NA","2","NA","1","17","5","2","2","5","6","1","1","1","6","6","1","5","3","1","3","2","NA","2","NA",0,229,0,4330,0,0,2332,1,0,0,0,0,0,0,0,0,0,0,1,"1","3","1","1","3","3","1",28974,"1","1",,,,,29,"3","1",,"l-n"
"2009","EE",290081,117.726082578046,"NA","1","2009","16","1",1929,"2","2","3","EE","2","NA","2","NA","NA","1","2","NA","3","9","40","NA","NA","13","1","2","NA","NA","NA","16","1","6","6","6","1","6","2","1","1","5","1","2","2","2","3","1","NA","2","NA",0,0,0,0,0,0,668,1,0,0,79,0,0,3732,0,0,0,0,1,"1","1","1","5","3","3","1",29008,"1","7",,,,,79,"2","1",,"NA"
"2009","EE",290191,117.726082578046,"NA","2","2009","9","1",1935,"2","4","1","EE","2","NA","3","NA","NA","1","2","NA","3","2","NA","NA","NA","NA","NA","2","NA","NA","NA","17","1","8","6","8","6","6","6","6","1","8","1","6","3","2","2","2","1","2","1",0,0,50,0,0,0,2001,1,0,0,0,0,0,3418,0,0,0,0,1,"1","1","1","1","1","3","1",29019,"1","7",,,,,73,"2","1",,"NA"
"2009","EE",290211,117.726082578046,"NA","2","2009","11","4",1986,"1","1","2","EE","2","NA","3","NA","NA","1","2","NA","3",,"NA","NA","NA","NA","1","1","2","NA","NA","16","8","1","6","6","8","8","1","1","6","6","6","1","4","1","3","2","NA","2","NA",0,0,0,2840,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","3","1","2",29021,"1","5",,,,,22,"6","1",,"NA"
"2009","EE",290401,117.726082578046,"NA","1","2009","11","3",1947,"2","4","3","Other","2","NA","2","NA","NA","2","2","NA","3","8","NA","NA","NA","NA","1","2","NA","NA","NA","NA","1","6","6","2","6","6","8","6","6","6","6","6","3","1","3","2","NA","1","NA",0,0,0,0,0,0,0,1,0,0,0,0,0,2826,0,0,0,0,1,"1","1","1","3","1","3","1",29040,"1","7",,,,,61,"2","1",,"NA"
"2009","EE",290641,117.726082578046,"NA","1","2009","15","2",1949,"2","2","1","Other","2","NA","3","NA","NA","NA","1","NA","3","4","40","NA","NA","11","1","2","NA","NA","NA","18","8","1","6","1","6","1","6","6","6","1","6","1","NA","2","3","2","NA","2","NA",0,0,0,4642,0,0,1310,1,0,0,69,0,0,0,0,0,0,0,1,"1","1","1","3","1","NA","1",29064,"1","1",,,,,59,"5","1",,"b-e"
"2009","EE",291001,117.726082578046,"NA","2","2009","7","3",1949,"1","4","2","EE","2","NA","3","NA","NA","NA","NA","NA","3","7","NA","NA","NA","NA","1","2","NA","NA","NA","16","6","6","6","8","1","8","6","1","6","6","8","6","4","1","2","2","NA","2","NA",284,0,13,2867,0,0,2412,1,0,0,0,0,0,0,0,0,718,0,1,"1","2","1","5","1","1","1",29100,"1","1",,,,,59,"2","1",,"b-e"
"2009","EE",291071,117.726082578046,"NA","1","2009","11","3",1928,"2","4","1","EE","2","NA","5","NA","NA","NA","2","NA","3","3","40","NA","NA","NA","1","2","NA","NA","NA","20","6","1","6","1","1","1","1","1","1","1","1","1","2","1","3","2","NA","2","NA",314,0,0,0,0,0,0,1,0,0,0,0,0,5539,0,0,0,0,1,"3","1","3","4","1","1","1",29107,"1","7",,,,,80,"2","1",,"NA"
"2009","EE",291711,117.726082578046,"NA","1","2009","2","2",1977,"1","1","3","EE","NA","NA","3","NA","NA","NA","NA","NA","3","0 - 1","40","NA","NA","12","1","2","1","1","NA","23","1","1","1","3","1","1","1","1","1","1","1","3","2","1","3","2","NA","2","NA",0,0,70,12840,0,0,1130,1,0,0,64,0,0,0,0,219,0,0,1,"3","1","1","4","1","1","1",29171,"1","1",,,,,31,"2","1",,"f"
"2009","EE",292671,117.726082578046,"NA","2","2009","8","1",1962,"2","5","3","Other","2","NA","3","NA","NA","1","2","NA","3","4","NA","NA","NA","NA","1","2","NA","NA","NA","18","4","6","8","8","1","NA","6","6","6","1","6","1","3","2","2","2","NA","1","NA",2556,0,0,2962,0,0,0,1,0,0,0,0,0,0,0,96,0,0,1,"1","1","1","3","3","3","2",29267,"1","1",,,,,46,"2","1",,"h"
"2009","EE",292811,117.726082578046,"NA","2","2009","4","3",1958,"1","2","3","EE","1","NA","NA","NA","NA","1","2","2","NA",,"NA","NA","NA","1","1","2","NA","NA","3","NA","8","8","8","8","8","8","7","8","8","7","5","8","NA","1","2","2","NA","2","NA",0,0,62,0,0,0,287,1,0,0,0,0,0,1198,0,0,0,0,1,"1","2","1","2","1","3","1",29281,"1","NA",,,,,50,"2","1",,"NA"
"2009","EE",292901,117.726082578046,"NA","1","2009","NA","1",1950,"2","2","1","EE","2","NA","3","NA","NA","NA","NA","NA","3","5","40","NA","NA","NA","1","2","2","NA","NA","22","5","2","1","1","1","1","1","1","1","1","6","1","2","1","3","2","NA","2","NA",0,0,109,5480,767,761,15323,1,0,0,14,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","2",29290,"1","1",,,,,58,"2","1",,"p"
"2009","EE",293011,117.726082578046,"NA","2","2009","16","1",1958,"1","5","3","EE","2","NA","5","NA","NA","NA","2","NA","3","5","66","NA","NA","15","NA","2","2","NA","NA","23","1","3","1","1","1","2","1","1","1","1","1","1","3","1","3","2","NA","2","NA",0,0,308,5746,986,986,13783,1,0,0,0,0,0,0,0,395,0,0,1,"1","1","1","2","2","1","1",29301,"1","1",,,,,50,"2","1",,"g"
"2009","EE",293161,117.726082578046,"NA","2","2009","13","1",1972,"1","2","3","EE","2","NA","5","NA","NA","NA","NA","NA","3","3","40","NA","NA","NA","1","2","2","NA","NA","19","1","1","1","1","1","1","1","1","1","1","1","1","3","2","3","2","NA","2","NA",0,0,62,17295,876,0,0,1,0,0,24,0,0,0,0,219,0,0,1,"1","1","1","3","1","3","1",29316,"1","1",,,,,36,"7","1",,"g"
"2009","EE",293541,117.726082578046,"NA","2","2009","4","4",1946,"2","2","3","EE","2","NA","3","NA","NA","NA","1","NA","3","5","35","NA","NA","13","1","2","2","NA","NA","21","1","1","1","6","1","6","6","1","1","6","1","1","2","1","3","2","NA","2","NA",0,0,105,4004,8,0,0,1,0,0,305,0,0,0,0,0,889,0,1,"NA","1","1","3","1","1","1",29354,"1","1",,,,,62,"7","1",,"o"
"2009","EE",293721,117.726082578046,"NA","2","2009","12","3",1969,"1","2","2","EE","1","NA","3","NA","NA","NA","NA","NA","3","0 - 1","50","NA","NA","7","1","2","2","NA","NA","17","1","1","1","2","1","1","3","1","1","1","2","1","NA","1","3","2","NA","2","NA",0,0,0,23593,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","3","1",29372,"1","1",,,,,39,"6","1",,"g"
"2009","EE",293781,117.726082578046,"NA","2","NA","9","1",1939,"2","4","1","EE","2","NA","5","NA","NA","NA","NA","NA","3","3","45","NA","NA","13","2","2","2","NA","NA","19","1","1","1","1","1","1","1","2","1","1","1","1","2","2","2","2","NA","2","NA",0,0,54,6615,0,0,441,1,383,0,0,0,0,0,0,634,0,0,1,"1","1","1","3","1","3","1",29378,"1","1",,,,,69,"2","1",,"p"
"2009","EE",294151,117.726082578046,"NA","2","2009","11","4",1928,"1","1","2","Other","2","NA","2","NA","NA","1","2","NA","3","7","NA","NA","NA","12","1","2","NA","NA","NA","15","1","6","6","1","6","6","6","6","1","6","2","6","4","2","3","2","NA","1","NA",0,0,0,0,0,0,0,1,0,0,0,0,0,3073,0,0,0,0,1,"1","1","1","3","1","2","1",29415,"1","7",,,,,80,"6","1",,"NA"
"2009","EE",294231,117.726082578046,"NA","2","2009","4","4",1928,"2","2","1","EE","2","NA","5","NA","NA","NA","1","NA","3","2","NA","NA","NA","NA","1","2","1","NA","NA","19","1","1","6","8","NA","6","6","6","6","6","6","5","4","1","3","2","4","2","NA",0,0,0,0,0,0,0,1,0,0,64,0,0,5954,0,0,0,0,1,"1","1","1","1","1","2","1",29423,"1","7",,,,,80,"2","1",,"NA"
"2009","EE",294551,117.726082578046,"NA","1","2009","4","2",1957,"2","4","1","Other","2","NA","3","NA","NA","NA","1","NA","3","8","40","NA","NA","7","1","2","2","NA","3","24","6","1","1","1","1","6","1","1","6","1","1","1","2","2","3","2","NA","2","NA",0,0,64,9567,0,0,1082,1,383,0,92,0,0,0,0,0,0,0,1,"1","1","1","2","1","2","1",29455,"1","1",,,,,51,"6","1",,"b-e"
"2009","EE",294581,117.726082578046,"NA","2","2009","17","2",1985,"2","1","3","EE","2","NA","3","NA","NA","NA","2","1","NA","4","NA","NA","NA","NA","1","2","NA","NA","11","20","5","8","7","8","5","7","8","7","7","7","7","7","NA","2","3","1","NA","2","NA",0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","3","1",29458,"1","10",,,,,23,"7","1",,"NA"
"2009","EE",294941,117.726082578046,"NA","2","2009","7","4",1944,"2","2","3","EE","2","NA","3","NA","NA","NA","NA","NA","3","9","50","7","NA","13","1","2","2","1","NA","24","1","1","1","1","1","1","1","1","1","3","1","3","NA","2","NA","2","NA","2","NA",0,0,0,11764,0,0,0,1,0,0,172,0,0,4255,0,0,0,0,1,"1","1","1","1","1","1","1",29494,"1","1",,,,,64,"2","1",,"l-n"
"2009","EE",295031,117.726082578046,"NA","2","2009","9","2",1945,"2","2","1","Other","2","3","5","NA","NA","2","NA","NA","3","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","18","7","8","7","7","7","5","8","7","7","8","8","7","NA","2","3","2","NA","2","NA",0,0,0,0,0,0,0,1,0,828,0,0,0,0,0,0,0,0,1,"1","1","1","3","3","3","1",29503,"1","10",,,,,63,"7","1",,"NA"
"2009","EE",295101,117.726082578046,"NA","2","2009","12","4",1928,"2","4","3","EE","2","NA","2","NA","NA","NA","NA","NA","3","9","40","NA","NA","13","1","2","2","NA","3","18","6","1","6","6","1","6","6","1","6","6","1","6","4","1","3","2","NA","2","NA",0,0,0,0,0,0,0,1,0,0,0,0,0,4744,0,0,0,0,1,"1","1","1","3","1","1","1",29510,"1","7",,,,,80,"6","1",,"NA"
"2009","EE",295151,117.726082578046,"NA","2","2009","7","1",1947,"1","2","2","EE","1","NA","5","NA","NA","1","NA","NA","3","0 - 1","NA","2","NA","1","1","2","2","NA","NA","22","1","3","6","1","1","1","1","NA","1","4","6","1","3","2","3","2","NA","2","NA",0,19,0,4355,148,148,3162,1,0,24,0,0,0,0,0,0,0,0,1,"1","1","1","3","2","1","1",29515,"1","3",,,,,61,"2","1",,"b-e"
"2009","EE",295641,117.726082578046,"NA","2","2009","19","1",1936,"2","2","3","EE","2","NA","3","NA","NA","NA","NA","NA","3","8","40","NA","NA","12","1","2","NA","NA","NA","27","6","8","1","1","2","1","2","1","1","1","1","6","3","2","3","2","NA","2","NA",0,275,35,0,0,0,3596,1,0,0,0,0,0,3647,0,0,0,0,1,"1","1","1","3","1","3","1",29564,"1","7",,,,,72,"2","1",,"NA"
"2009","EE",295831,117.726082578046,"NA","2","2009","19","1",1930,"2","1","1","EE","2","NA","3","NA","NA","1","2","NA","3","8","NA","NA","NA","NA","1","2","NA","NA","NA","15","7","5","6","6","8","NA","6","6","1","2","6","8","3","1","3","2","NA","2","NA",0,0,0,3099,0,0,6644,1,0,0,0,0,0,102,0,0,0,0,1,"1","1","1","3","1","3","1",29583,"1","7",,,,,78,"2","1",,"NA"
"2009","EE",296601,117.726082578046,"NA","NA","2009","11","3",1935,"2","4","3","EE","2","NA","3","NA","NA","1","NA","NA","3","8","48","NA","2","NA","1","2","2","NA","NA","20","NA","NA","1","3","2","6","1","5","1","6","6","6","4","2","1","2","NA","2","NA",0,0,176,3500,0,0,0,1,0,0,0,0,0,1300,0,48,0,0,1,"1","1","1","2","1","1","1",29660,"1","7",,,,,73,"6","1",,"NA"
"2009","EE",297181,117.726082578046,"NA","2","2009","16","2",1969,"1","5","2","Other","2","NA","3","NA","NA","1","NA","NA","3","9","NA","NA","NA","5","1","2","1","NA","1","16","1","6","1","6","1","6","6","1","2","1","6","1","4","2","3","2","NA","2","NA",38,0,0,4575,0,0,1689,1,0,0,0,0,0,0,0,214,0,0,1,"1","3","1","1","1","1","1",29718,"1","2",,,,,39,"7","1",,"h"
"2009","EE",297211,117.726082578046,"NA","2","2009","31","1",1936,"2","4","1","EE","2","NA","1","NA","NA","1","2","NA","3","7","NA","NA","NA","1","1","2","NA","NA","NA","16","6","1","6","3","1","8","6","2","6","8","8","6","2","1","3","2","NA","2","NA",0,0,0,0,0,0,562,1,0,0,88,0,0,3491,0,0,0,0,1,"1","1","1","3","1","1","1",29721,"1","7",,,,,72,"2","1",,"NA"
"2009","EE",297251,117.726082578046,"NA","2","2009","9","3",1939,"1","4","3","Other","2","5","2","NA","NA","NA","2","NA","3","7","NA","NA","NA","NA","1","NA","NA","NA","11","18","7","8","7","5","5","8","7","8","5","7","3","7","NA","2","3","2","NA","2","NA",0,0,0,0,0,0,3860,1,0,0,194,0,0,1787,0,0,0,0,1,"1","1","1","2","1","1","1",29725,"1","7",,,,,69,"2","1",,"NA"
"2009","EE",297601,117.726082578046,"NA","2","2009","16","1",1982,"2","1","1","EE","1","NA","5","NA","NA","1","2","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","18","7","5","8","7","5","5","4","3","8","7","7","7","2","2","2","2","NA","2","NA",0,0,117,0,0,0,2753,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","1",29760,"1","10",,,,,26,"7","1",,"NA"
"2009","EE",297721,117.726082578046,"NA","1","2009","6","4",1947,"2","4","3","EE","2","NA","4","NA","NA","NA","NA","NA","3","8","40","15","NA","12","1","2","2","NA","NA","19","1","1","1","1","3","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",729,268,0,5113,0,0,0,1,0,0,108,0,0,3308,0,0,0,0,1,"1","1","1","2","1","3","1",29772,"1","1",,,,,61,"6","1",,"b-e"
"2009","EE",297881,117.726082578046,"NA","2","2009","13","1",1968,"1","1","3","Other","2","NA","5","NA","NA","NA","NA","NA","3","9","40","NA","NA","5","1","2","2","NA","10","21","1","1","6","NA","1","6","6","3","1","6","2","6","3","2","2","1","NA","2","NA",0,0,49,4212,0,0,0,1,0,0,91,0,0,0,0,0,0,0,1,"1","1","1","1","2","3","1",29788,"1","1",,,,,40,"5","1",,"a"
"2009","EE",297931,117.726082578046,"NA","1","2009","23","3",1929,"2","4","3","EE","2","NA","3","NA","NA","NA","NA","NA","3","4","40","NA","NA","NA","1","2","2","NA","1","16","1","1","6","1","1","6","1","6","2","6","1","6","3","1","2","2","NA","2","NA",0,0,0,0,0,0,1824,1,0,0,0,0,0,5322,0,0,0,0,1,"1","1","1","3","1","3","1",29793,"1","7",,,,,79,"2","1",,"NA"
"2009","EE",298811,117.726082578046,"NA","1","2009","12","2",1947,"1","2","3","EE","2","NA","5","NA","NA","NA","NA","NA","3","0 - 1","40","NA","NA","11","1","1","1","NA","NA","20","1","1","1","1","1","1","1","1","1","1","1","1","NA","2","3","2","NA","2","NA",0,0,0,6754,182,0,0,1,0,0,0,0,0,6027,0,0,0,0,1,"1","1","1","3","1","3","1",29881,"1","1",,,,,61,"2","1",,"b-e"
"2009","EE",299031,117.726082578046,"NA","2","2009","16","3",1936,"2","2","3","EE","2","NA","2","NA","NA","1","2","NA","3","5","NA","NA","3","2","1","2","NA","NA","NA","20","6","8","2","1","6","6","6","6","6","1","6","1","3","1","2","2","NA","2","NA",0,0,0,1342,0,0,11110,1,0,0,0,0,0,2120,0,0,0,0,1,"1","1","1","2","1","1","1",29903,"1","7",,,,,72,"2","1",,"NA"
"2009","EE",299361,117.726082578046,"NA","1","2009","8","1",1928,"1","2","1","Other","2","NA","3","NA","NA","1","2","1","3","8","NA","NA","NA","13","1","2","NA","NA","NA","15","6","1","1","3","1","1","3","1","6","1","6","6","2","2","2","2","NA","2","NA",0,0,0,0,0,0,3003,1,0,0,0,0,0,3656,0,0,0,0,1,"1","1","1","2","1","3","3",29936,"1","7",,,,,80,"2","1",,"NA"
"2009","EE",299401,117.726082578046,"NA","2","2009","2","1",1980,"1","1","1","EE","2","NA","5","NA","NA","1","2","NA","3","8","NA","NA","NA","NA","1","2","NA","NA","NA","19","6","8","6","6","2","1","6","8","1","6","6","6","3","1","2","2","4","2","NA",0,0,64,3055,482,32,4960,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","4","1","1","1",29940,"1","1",,,,,28,"2","1",,"b-e"
"2009","EE",299471,117.726082578046,"NA","2","2009","21","1",1985,"2","1","3","EE","1","NA","3","NA","NA","2","2","NA","2",,"NA","NA","NA","NA","1","NA","NA","NA","NA","19","5","7","7","8","8","8","8","8","7","5","5","7","2","2","3","2","NA","2","NA",0,575,0,0,0,0,1405,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","1","1",29947,"1","6",,,,,23,"2","1",,"NA"
"2009","EE",299951,117.726082578046,"NA","2","2009","23","3",1930,"2","2","1","EE","1","NA","2","NA","NA","1","2","NA","3","9","40","NA","NA","NA","1","2","2","NA","NA","19","6","1","6","8","6","6","6","6","6","6","8","1","3","1","2","2","NA","2","NA",171,0,6,0,0,0,3494,1,230,0,0,0,0,3200,0,0,0,0,1,"1","1","1","3","1","3","1",29995,"1","7",,,,,78,"2","1",,"NA"
"2009","EE",300111,117.726082578046,"NA","2","2009","4","3",1939,"1","5","1","EU","2","NA","3","NA","NA","NA","NA","NA","3","9","35","NA","NA","13","1","NA","2","NA","NA","20","1","1","1","1","1","1","2","2","6","1","1","1","2","1","3","2","NA","2","2",0,0,120,2248,0,0,1147,1,0,0,0,0,0,4606,0,0,0,0,1,"1","1","1","2","2","1","1",30011,"1","2",,,,,69,"6","1",,"b-e"
"2009","EE",300131,117.726082578046,"NA","2","2009","14","2",1946,"2","5","2","EE","2","NA","5","NA","NA","NA","1","1","3","3","NA","NA","NA","NA","1","2","NA","NA","NA","17","6","6","6","6","6","6","6","6","6","6","8","NA","NA","1","1","2","NA","2","NA",0,0,81,0,0,0,0,1,0,0,0,0,0,2117,0,0,0,0,1,"1","1","1","1","1","1","1",30013,"1","7",,,,,62,"2","1",,"NA"
"2009","EE",300191,117.726082578046,"NA","2","2009","16","3",1941,"2","5","3","EE","2","NA","3","NA","NA","1","2","NA","3","8","NA","NA","3","NA","1","2","NA","NA","NA","18","8","6","6","6","6","8","5","6","6","8","6","6","3","1","2","2","NA","2","NA",143,0,0,0,0,0,0,1,0,0,119,0,0,3043,0,0,0,0,1,"1","1","1","1","1","2","1",30019,"1","7",,,,,67,"2","1",,"NA"
